,Chr,Start,End
396165,chr1,43473039,43473040
396358,chr1,47915854,47915855
396633,chr1,67934025,67934026
398454,chr1,228210433,228210434
398726,chr1,245755454,245755455
398781,chr10,393367,393368
398873,chr10,3100241,3100242
399044,chr10,12376276,12376277
400418,chr10,108371639,108371640
400571,chr10,120958340,120958341
400909,chr10,134109919,134109920
401544,chr11,2550080,2550081
402404,chr11,61513162,61513163
403576,chr11,74875058,74875059
404092,chr11,119973515,119973516
404741,chr12,11409724,11409725
405071,chr12,34504448,34504449
406829,chr12,132108102,132108103
407638,chr13,96989481,96989482
407986,chr13,114435943,114435944
408195,chr14,30119668,30119669
409015,chr14,95463209,95463210
409722,chr14,106321097,106321098
410082,chr15,42148756,42148757
411321,chr15,101549192,101549193
411792,chr16,1060821,1060822
411891,chr16,1220088,1220089
412733,chr16,11305215,11305216
412911,chr16,20256327,20256328
413440,chr16,33966236,33966237
413504,chr16,49499048,49499049
413506,chr16,49499061,49499062
413633,chr16,55880796,55880797
413634,chr16,55880806,55880807
413858,chr16,67292267,67292268
414488,chr16,87552025,87552026
415996,chr17,21558242,21558243
416071,chr17,27030833,27030834
417008,chr17,46670994,46670995
417643,chr17,71007139,71007140
417796,chr17,73266826,73266827
418121,chr17,76719488,76719489
418984,chr18,1930724,1930725
418986,chr18,2033506,2033507
419298,chr18,25393142,25393143
419528,chr18,57421659,57421660
420064,chr19,861406,861407
421704,chr19,12877064,12877065
423191,chr19,41977065,41977066
423374,chr19,45261317,45261318
424282,chr19,56988708,56988709
424283,chr19,56988720,56988721
424978,chr2,27282095,27282096
425836,chr2,98792508,98792509
426403,chr2,133088032,133088033
426716,chr2,176977922,176977923
427408,chr2,234763176,234763177
427594,chr2,240046504,240046505
427595,chr2,240046519,240046520
427844,chr2,242830013,242830014
427848,chr2,242964472,242964473
430190,chr21,45402793,45402794
431401,chr22,38478012,38478013
432015,chr22,48913351,48913352
432050,chr22,49155108,49155109
432465,chr3,11793647,11793648
433238,chr3,54518592,54518593
433535,chr3,117533351,117533352
434085,chr3,143526755,143526756
435238,chr4,5733689,5733690
435319,chr4,7278500,7278501
435718,chr4,48885328,48885329
436502,chr4,179760423,179760424
436856,chr5,1246054,1246055
437344,chr5,45703009,45703010
437352,chr5,53606416,53606417
438229,chr5,154399471,154399472
438419,chr5,173183410,173183411
439106,chr6,17702598,17702599
439673,chr6,46821637,46821638
440275,chr6,133476512,133476513
440640,chr6,166825853,166825854
440649,chr6,166884501,166884502
441307,chr7,2958126,2958127
441308,chr7,2999155,2999156
442077,chr7,64035469,64035470
442078,chr7,64035487,64035488
442692,chr7,102212875,102212876
442793,chr7,121947386,121947387
443369,chr7,150671608,150671609
443827,chr8,1138659,1138660
443935,chr8,5461991,5461992
443940,chr8,6881626,6881627
444578,chr8,46941295,46941296
444743,chr8,70401137,70401138
444871,chr8,94659278,94659279
445215,chr8,139870192,139870193
445402,chr8,143573114,143573115
445774,chr8,145180902,145180903
446606,chr9,93669426,93669427
448026,chr9,138770565,138770566
448676,chrX,12993857,12993858
448678,chrX,12993877,12993878
448719,chrX,16965058,16965059
448721,chrX,16965064,16965065
448727,chrX,17756762,17756763
448728,chrX,17756817,17756818
448816,chrX,31285009,31285010
448845,chrX,38664127,38664128
448867,chrX,39680439,39680440
448954,chrX,40440021,40440022
449028,chrX,46405427,46405428
449071,chrX,48334628,48334629
449106,chrX,48900485,48900486
449107,chrX,48900511,48900512
449200,chrX,54209451,54209452
449201,chrX,54209463,54209464
449202,chrX,54209466,54209467
449203,chrX,54209468,54209469
449205,chrX,54556648,54556649
449211,chrX,54834901,54834902
449216,chrX,56590185,56590186
449278,chrX,68049663,68049664
449292,chrX,68836163,68836164
449296,chrX,69353178,69353179
449353,chrX,74494468,74494469
449355,chrX,75648668,75648669
449356,chrX,77151023,77151024
449373,chrX,80064979,80064980
449398,chrX,100075293,100075294
449411,chrX,102470134,102470135
449445,chrX,106693732,106693733
449446,chrX,106693744,106693745
449447,chrX,106693757,106693758
449454,chrX,107334890,107334891
449479,chrX,115004711,115004712
449504,chrX,118708442,118708443
449564,chrX,129087115,129087116
449565,chrX,129087146,129087147
449626,chrX,132548736,132548737
449658,chrX,134477906,134477907
449659,chrX,134478428,134478429
449671,chrX,135056008,135056009
449694,chrX,135333536,135333537
449732,chrX,139015354,139015355
449734,chrX,139015377,139015378
449747,chrX,149532962,149532963
449748,chrX,149737533,149737534
449749,chrX,149737537,149737538
449750,chrX,149737542,149737543
449751,chrX,149737546,149737547
449840,chrX,153060343,153060344
449897,chrX,153285934,153285935
449919,chrX,153599563,153599564
449923,chrX,153599590,153599591
449943,chrX,153626287,153626288
449945,chrX,153626318,153626319
449961,chrX,153639840,153639841
449995,chrX,153718665,153718666
449997,chrX,153718687,153718688
450007,chrX,153775494,153775495
450008,chrX,153775496,153775497
450291,chr1,1248215,1248216
450326,chr1,1322734,1322735
450405,chr1,1609073,1609074
450406,chr1,1609077,1609078
450558,chr1,2501163,2501164
451153,chr1,12254819,12254820
451708,chr1,32198479,32198480
451709,chr1,32198487,32198488
452130,chr1,55050387,55050388
452891,chr1,180240544,180240545
453196,chr1,224061025,224061026
453260,chr1,228158850,228158851
453503,chr1,245728883,245728884
453505,chr1,245728899,245728900
454118,chr10,47000420,47000421
454319,chr10,73418475,73418476
454355,chr10,75415704,75415705
455515,chr10,134823815,134823816
455618,chr10,135095735,135095736
456236,chr11,11584859,11584860
456273,chr11,17417677,17417678
456994,chr11,67801149,67801150
457022,chr11,68207362,68207363
457746,chr11,126400140,126400141
458078,chr12,12355302,12355303
460110,chr13,99196066,99196067
460542,chr13,114529250,114529251
460911,chr14,57283557,57283558
461564,chr14,102527011,102527012
461575,chr14,103007297,103007298
461853,chr14,105499936,105499937
462253,chr15,42652352,42652353
462254,chr15,42652379,42652380
462929,chr15,101694814,101694815
463127,chr16,944315,944316
463410,chr16,1582219,1582220
463411,chr16,1585903,1585904
465482,chr17,64743,64744
465684,chr17,1939852,1939853
466067,chr17,10024585,10024586
466257,chr17,21241121,21241122
466348,chr17,28292080,28292081
466384,chr17,32419206,32419207
466923,chr17,54989946,54989947
466924,chr17,54989955,54989956
466925,chr17,54989967,54989968
467182,chr17,71715942,71715943
467183,chr17,71715949,71715950
467232,chr17,72786453,72786454
467234,chr17,72786461,72786462
467235,chr17,72786473,72786474
467477,chr17,75818795,75818796
467585,chr17,77317948,77317949
468021,chr17,79984867,79984868
468087,chr17,80387356,80387357
468089,chr17,80387409,80387410
468118,chr17,80873080,80873081
468119,chr17,80873088,80873089
468657,chr18,60278429,60278430
469092,chr19,455513,455514
469261,chr19,863244,863245
469573,chr19,1841619,1841620
469827,chr19,3421235,3421236
470129,chr19,5994219,5994220
470592,chr19,14486745,14486746
471383,chr19,42007360,42007361
471453,chr19,43893288,43893289
472003,chr19,55734416,55734417
472776,chr2,43295364,43295365
472777,chr2,43295368,43295369
473183,chr2,85902140,85902141
473274,chr2,100443418,100443419
473303,chr2,105495828,105495829
473665,chr2,131773556,131773557
473686,chr2,133031386,133031387
473944,chr2,178627794,178627795
473945,chr2,178627806,178627807
473946,chr2,178627808,178627809
474203,chr2,220147650,220147651
474917,chr20,555354,555355
474919,chr20,555374,555375
475089,chr20,21085723,21085724
475622,chr20,49006857,49006858
475749,chr20,56796942,56796943
476510,chr21,36877500,36877501
476518,chr21,37417575,37417576
476723,chr21,44282131,44282132
476751,chr21,44758758,44758759
476761,chr21,44782011,44782012
476824,chr21,45372508,45372509
477123,chr21,47418640,47418641
477274,chr22,18413749,18413750
477634,chr22,30660573,30660574
477739,chr22,37134050,37134051
477754,chr22,37456849,37456850
478053,chr22,43654123,43654124
478553,chr22,50058357,50058358
478554,chr22,50058367,50058368
479521,chr3,72211544,72211545
479522,chr3,72211560,72211561
479523,chr3,72211569,72211570
479568,chr3,80100504,80100505
479858,chr3,128322871,128322872
481059,chr4,6611055,6611056
481060,chr4,6611069,6611070
481061,chr4,6611073,6611074
481062,chr4,6611075,6611076
481148,chr4,7735194,7735195
481204,chr4,8262724,8262725
481851,chr4,143395252,143395253
481918,chr4,155812514,155812515
482734,chr5,38879872,38879873
483296,chr5,139062399,139062400
483419,chr5,150660996,150660997
485252,chr6,167889262,167889263
485547,chr7,392593,392594
485947,chr7,1535632,1535633
486023,chr7,1907319,1907320
486142,chr7,3234606,3234607
486251,chr7,5123040,5123041
486312,chr7,6159752,6159753
486813,chr7,69935934,69935935
487413,chr7,131913202,131913203
487446,chr7,138164724,138164725
487743,chr7,155191166,155191167
488007,chr7,157926598,157926599
488091,chr7,158716403,158716404
488341,chr8,3444482,3444483
489309,chr8,142374118,142374119
489310,chr8,142374149,142374150
490606,chr9,129184182,129184183
490607,chr9,129184186,129184187
490645,chr9,130254038,130254039
491179,chr9,137655381,137655382
491275,chr9,138496280,138496281
491409,chr9,139142011,139142012
492162,chrX,70338351,70338352
492513,chrY,13471603,13471604
492517,chrY,13488271,13488272
492519,chrY,13488278,13488279
493365,chr1,3164526,3164527
493988,chr1,9791314,9791315
494415,chr1,15416965,15416966
494804,chr1,18617949,18617950
495032,chr1,20693561,20693562
495215,chr1,22642219,22642220
496782,chr1,38230060,38230061
496829,chr1,38510215,38510216
496830,chr1,38510222,38510223
496831,chr1,38510231,38510232
496832,chr1,38510236,38510237
497096,chr1,41794264,41794265
497840,chr1,50889237,50889238
497841,chr1,50889247,50889248
497842,chr1,50889263,50889264
499289,chr1,94712750,94712751
499609,chr1,110528025,110528026
499936,chr1,114695532,114695533
500178,chr1,142618761,142618762
500329,chr1,148901530,148901531
500333,chr1,148929873,148929874
500370,chr1,149224609,149224610
500372,chr1,149224711,149224712
501217,chr1,156406417,156406418
502024,chr1,175635757,175635758
502899,chr1,202597259,202597260
504119,chr1,227506913,227506914
504120,chr1,227506936,227506937
506033,chr10,24497850,24497851
506034,chr10,24497857,24497858
506035,chr10,24497859,24497860
506036,chr10,24497869,24497870
506037,chr10,24497873,24497874
506038,chr10,24497877,24497878
506039,chr10,24497881,24497882
506266,chr10,30872900,30872901
506267,chr10,30872930,30872931
506785,chr10,46992694,46992695
506799,chr10,46993145,46993146
506800,chr10,46993153,46993154
506801,chr10,46993160,46993161
507947,chr10,81002164,81002165
510031,chr10,119301828,119301829
510218,chr10,122739198,122739199
510226,chr10,123355752,123355753
510928,chr10,132697676,132697677
512110,chr11,2341441,2341442
512188,chr11,2849078,2849079
512471,chr11,8705143,8705144
513362,chr11,31836070,31836071
513363,chr11,31836073,31836074
513364,chr11,31836075,31836076
514125,chr11,47417403,47417404
514418,chr11,61276493,61276494
514766,chr11,63677519,63677520
517321,chr11,107799776,107799777
518985,chr12,3068831,3068832
521890,chr12,65515089,65515090
521891,chr12,65515097,65515098
521892,chr12,65515099,65515100
521893,chr12,65515102,65515103
522368,chr12,85674644,85674645
522623,chr12,97857054,97857055
522760,chr12,103311143,103311144
523040,chr12,108523756,108523757
523403,chr12,113684010,113684011
524453,chr12,125348221,125348222
524593,chr12,130589151,130589152
524796,chr12,133180751,133180752
526386,chr13,58206207,58206208
526387,chr13,58206224,58206225
526824,chr13,97878103,97878104
527189,chr13,107187315,107187316
527190,chr13,107187333,107187334
527191,chr13,107187335,107187336
527753,chr14,19890232,19890233
529176,chr14,57275157,57275158
529681,chr14,66974904,66974905
529682,chr14,66974906,66974907
529683,chr14,66974911,66974912
529894,chr14,70234886,70234887
530645,chr14,88790299,88790300
530646,chr14,88790304,88790305
530647,chr14,88790315,88790316
531010,chr14,95235797,95235798
532015,chr14,105028700,105028701
532434,chr15,22095236,22095237
532544,chr15,26874240,26874241
532578,chr15,27216012,27216013
532598,chr15,28014316,28014317
535368,chr15,79237293,79237294
535857,chr15,89905961,89905962
537174,chr16,1238632,1238633
537301,chr16,1583899,1583900
538213,chr16,5550217,5550218
538215,chr16,5550227,5550228
538452,chr16,11767124,11767125
538603,chr16,15807704,15807705
539893,chr16,49311957,49311958
539904,chr16,49314818,49314819
539905,chr16,49314823,49314824
539906,chr16,49314826,49314827
540763,chr16,67226937,67226938
541564,chr16,79314101,79314102
541734,chr16,84210368,84210369
542664,chr16,90172816,90172817
543391,chr17,4841854,4841855
544601,chr17,17184051,17184052
544977,chr17,21253948,21253949
547284,chr17,46719324,46719325
547971,chr17,58216500,58216501
550178,chr17,78977482,78977483
550825,chr17,80338184,80338185
551293,chr18,7257107,7257108
551412,chr18,9994457,9994458
551752,chr18,19674041,19674042
552483,chr18,47258178,47258179
552612,chr18,53145159,53145160
553645,chr19,560326,560327
555456,chr19,5802826,5802827
555865,chr19,8213342,8213343
556655,chr19,12780269,12780270
558453,chr19,30020086,30020087
558573,chr19,32532494,32532495
560463,chr19,45395186,45395187
561232,chr19,49001766,49001767
561233,chr19,49001773,49001774
561610,chr19,50058328,50058329
561612,chr19,50058378,50058379
562225,chr19,53541123,53541124
562226,chr19,53541125,53541126
562396,chr19,54721334,54721335
563411,chr2,1625185,1625186
563422,chr2,1818231,1818232
563490,chr2,5831687,5831688
564596,chr2,27746169,27746170
564618,chr2,28469983,28469984
564699,chr2,29224142,29224143
565286,chr2,45171340,45171341
565358,chr2,45237791,45237792
565490,chr2,47796931,47796932
565491,chr2,47796934,47796935
565492,chr2,47796946,47796947
565493,chr2,47796951,47796952
565962,chr2,66666610,66666611
565963,chr2,66666637,66666638
565985,chr2,66672876,66672877
566016,chr2,68133660,68133661
566017,chr2,68133665,68133666
566018,chr2,68133670,68133671
567216,chr2,91776884,91776885
567219,chr2,91776908,91776909
567223,chr2,91777292,91777293
567225,chr2,91777677,91777678
567227,chr2,91777686,91777687
567228,chr2,91777692,91777693
567400,chr2,97483046,97483047
568136,chr2,113992952,113992953
568137,chr2,113992966,113992967
568264,chr2,119593799,119593800
568269,chr2,119599845,119599846
568389,chr2,120964369,120964370
568937,chr2,133014735,133014736
568945,chr2,133062414,133062415
569565,chr2,170572530,170572531
570226,chr2,177054496,177054497
570909,chr2,206551249,206551250
571013,chr2,210288935,210288936
571111,chr2,218860250,218860251
571915,chr2,232290892,232290893
572090,chr2,233370670,233370671
572426,chr2,238416262,238416263
572427,chr2,238416282,238416283
572436,chr2,238535846,238535847
574137,chr20,22747325,22747326
574253,chr20,24746447,24746448
575527,chr20,44937020,44937021
575528,chr20,44937026,44937027
575529,chr20,44937039,44937040
575928,chr20,55201893,55201894
576145,chr20,57226287,57226288
577032,chr21,10597191,10597192
577666,chr21,35882879,35882880
578398,chr21,45293202,45293203
578880,chr22,17443046,17443047
578909,chr22,17694389,17694390
579447,chr22,23611848,23611849
580108,chr22,32531862,32531863
581607,chr22,50319331,50319332
582050,chr3,3841416,3841417
582122,chr3,6903811,6903812
582401,chr3,12933946,12933947
583381,chr3,44038105,44038106
583383,chr3,44038230,44038231
583384,chr3,44038233,44038234
584140,chr3,50711971,50711972
584883,chr3,68056640,68056641
584884,chr3,68056659,68056660
585649,chr3,119813533,119813534
585811,chr3,125709296,125709297
586486,chr3,134168985,134168986
586929,chr3,145968789,145968790
587591,chr3,171177843,171177844
587594,chr3,171177945,171177946
587595,chr3,171177952,171177953
588270,chr3,194080771,194080772
588594,chr3,197321888,197321889
588656,chr4,53548,53549
589808,chr4,8073733,8073734
591057,chr4,52918103,52918104
591357,chr4,71326400,71326401
591417,chr4,73434904,73434905
591865,chr4,85887053,85887054
592146,chr4,101727112,101727113
592487,chr4,114682581,114682582
592665,chr4,128704420,128704421
593563,chr4,174438760,174438761
593890,chr4,186123905,186123906
593944,chr4,187645936,187645937
593945,chr4,187645948,187645949
593946,chr4,187645960,187645961
594304,chr5,1594632,1594633
595315,chr5,50264873,50264874
595316,chr5,50264876,50264877
595494,chr5,55985435,55985436
595977,chr5,72861374,72861375
597113,chr5,123643323,123643324
597206,chr5,127874059,127874060
597207,chr5,127874062,127874063
597208,chr5,127874073,127874074
598185,chr5,140174841,140174842
598305,chr5,140800995,140800996
598505,chr5,141675184,141675185
599095,chr5,158532295,158532296
599255,chr5,170845958,170845959
599476,chr5,173846170,173846171
599477,chr5,173846172,173846173
600182,chr5,179564468,179564469
601234,chr6,10882021,10882022
601237,chr6,10882043,10882044
601909,chr6,27560366,27560367
602409,chr6,37616867,37616868
603182,chr6,50787639,50787640
603183,chr6,50787648,50787649
603184,chr6,50787650,50787651
603185,chr6,50787658,50787659
603186,chr6,50787668,50787669
603315,chr6,58147298,58147299
603433,chr6,73332691,73332692
603520,chr6,75915385,75915386
603577,chr6,79339575,79339576
607523,chr7,8482270,8482271
607525,chr7,8482299,8482300
608510,chr7,35297339,35297340
608511,chr7,35297344,35297345
608512,chr7,35297347,35297348
608513,chr7,35297349,35297350
608514,chr7,35297355,35297356
608524,chr7,35298391,35298392
608526,chr7,35298410,35298411
608835,chr7,45118052,45118053
609105,chr7,56243724,56243725
609133,chr7,57431455,57431456
609862,chr7,89748058,89748059
610238,chr7,99516746,99516747
610240,chr7,99516763,99516764
610382,chr7,100136749,100136750
610527,chr7,100609604,100609605
610642,chr7,100943659,100943660
610643,chr7,100943665,100943666
610757,chr7,103086131,103086132
611033,chr7,112758662,112758663
611039,chr7,113725246,113725247
611563,chr7,132008901,132008902
611804,chr7,140114617,140114618
613354,chr8,10588938,10588939
613355,chr8,10588942,10588943
613356,chr8,10588946,10588947
613357,chr8,10588948,10588949
613412,chr8,11057747,11057748
613712,chr8,17152068,17152069
616469,chr8,99960064,99960065
617231,chr8,133900691,133900692
618498,chr9,972244,972245
618499,chr9,972249,972250
618784,chr9,14314555,14314556
619612,chr9,38741269,38741270
619624,chr9,44878745,44878746
619632,chr9,66456491,66456492
619647,chr9,68413823,68413824
621278,chr9,116069835,116069836
621406,chr9,122732071,122732072
621785,chr9,128170616,128170617
622362,chr9,133068170,133068171
624418,chrX,16737768,16737769
624419,chrX,16737770,16737771
624777,chrX,38079717,38079718
624818,chrX,39770079,39770080
624932,chrX,39951317,39951318
625187,chrX,40031873,40031874
625213,chrX,40035737,40035738
625214,chrX,40035740,40035741
625215,chrX,40035752,40035753
625216,chrX,40035755,40035756
625318,chrX,42856362,42856363
625325,chrX,43741675,43741676
625421,chrX,46618181,46618182
625422,chrX,46618184,46618185
625510,chrX,48595816,48595817
625535,chrX,48776072,48776073
625548,chrX,48931469,48931470
625549,chrX,48931472,48931473
625550,chrX,48931478,48931479
625551,chrX,48931484,48931485
625552,chrX,48931490,48931491
625729,chrX,54209130,54209131
625730,chrX,54209142,54209143
625732,chrX,54209148,54209149
625824,chrX,63424762,63424763
625825,chrX,63424782,63424783
625980,chrX,70712483,70712484
625981,chrX,70712487,70712488
626029,chrX,71792745,71792746
626108,chrX,90689826,90689827
626193,chrX,102001536,102001537
626213,chrX,103173397,103173398
626215,chrX,103173401,103173402
626216,chrX,103173418,103173419
626327,chrX,109246494,109246495
626328,chrX,109246526,109246527
626388,chrX,115004716,115004717
626392,chrX,115005098,115005099
626393,chrX,115005101,115005102
626394,chrX,115005103,115005104
626395,chrX,115005109,115005110
626400,chrX,117250123,117250124
626449,chrX,118371165,118371166
626524,chrX,119149359,119149360
626821,chrX,136116473,136116474
626822,chrX,136116496,136116497
626884,chrX,138287356,138287357
626981,chrX,149531084,149531085
626994,chrX,149532991,149532992
627143,chrX,153094806,153094807
627251,chrX,153672826,153672827
627310,chrY,10037875,10037876
627316,chrY,13462675,13462676
627320,chrY,13471777,13471778
627334,chrY,13489085,13489086
627335,chrY,13489090,13489091
627359,chr1,881421,881422
627707,chr1,2740675,2740676
627850,chr1,3574188,3574189
627913,chr1,4783434,4783435
628158,chr1,10880369,10880370
628501,chr1,20204050,20204051
628571,chr1,22582646,22582647
628684,chr1,25289426,25289427
628856,chr1,32082733,32082734
629124,chr1,41922139,41922140
629188,chr1,44060116,44060117
629256,chr1,46247369,46247370
629922,chr1,154544709,154544710
630287,chr1,201094570,201094571
630443,chr1,209945868,209945869
630542,chr1,222778242,222778243
630714,chr1,229265603,229265604
630764,chr1,234367057,234367058
631195,chr10,21683249,21683250
631425,chr10,43598647,43598648
631435,chr10,43837823,43837824
631813,chr10,77165138,77165139
631951,chr10,88333861,88333862
631990,chr10,94819904,94819905
632368,chr10,118530958,118530959
632483,chr10,124578180,124578181
632585,chr10,127584959,127584960
632595,chr10,127585307,127585308
632969,chr11,378059,378060
632986,chr11,440628,440629
633032,chr11,692927,692928
633033,chr11,692949,692950
633120,chr11,1278863,1278864
633218,chr11,1975086,1975087
633220,chr11,1988645,1988646
633242,chr11,2324965,2324966
634281,chr11,68180792,68180793
634372,chr11,70097941,70097942
634457,chr11,73062223,73062224
634506,chr11,75598275,75598276
634820,chr11,119848896,119848897
635648,chr12,50188767,50188768
635663,chr12,50567950,50567951
636584,chr12,125450317,125450318
636724,chr12,132293403,132293404
636799,chr12,133303954,133303955
637065,chr13,43149104,43149105
637121,chr13,50707645,50707646
637196,chr13,73811964,73811965
637608,chr13,114566701,114566702
637646,chr14,20137690,20137691
637776,chr14,35761810,35761811
638055,chr14,65654329,65654330
638056,chr14,65654353,65654354
638075,chr14,69014440,69014441
638375,chr14,94259308,94259309
638432,chr14,96521447,96521448
638433,chr14,96521475,96521476
638459,chr14,97402705,97402706
638642,chr14,102681613,102681614
639473,chr15,58814776,58814777
639488,chr15,60653483,60653484
639530,chr15,64791681,64791682
639995,chr15,90216711,90216712
640140,chr15,99205901,99205902
640403,chr16,1168048,1168049
640563,chr16,2124115,2124116
640639,chr16,2656136,2656137
640646,chr16,2743059,2743060
640837,chr16,4991230,4991231
641136,chr16,29185813,29185814
641334,chr16,34472703,34472704
641779,chr16,73034040,73034041
641905,chr16,83726080,83726081
642071,chr16,86032467,86032468
642279,chr16,88909054,88909055
642317,chr16,89199942,89199943
642318,chr16,89199944,89199945
642319,chr16,89199951,89199952
642320,chr16,89199956,89199957
642479,chr17,698459,698460
642556,chr17,1674460,1674461
642823,chr17,7254887,7254888
642950,chr17,9676148,9676149
643246,chr17,26554439,26554440
643774,chr17,46061475,46061476
643993,chr17,55740811,55740812
644142,chr17,63163847,63163848
644301,chr17,72628696,72628697
644305,chr17,72786390,72786391
644306,chr17,72786401,72786402
644307,chr17,72786405,72786406
644308,chr17,72786417,72786418
644349,chr17,73492538,73492539
644374,chr17,73647209,73647210
644490,chr17,75587536,75587537
644711,chr17,78396366,78396367
645022,chr17,80510772,80510773
645153,chr18,7024594,7024595
645519,chr18,55104167,55104168
645532,chr18,56072215,56072216
645715,chr18,75591758,75591759
645770,chr18,77147840,77147841
645973,chr19,683586,683587
646643,chr19,5110922,5110923
647003,chr19,13889562,13889563
647427,chr19,31956877,31956878
647488,chr19,34270361,34270362
647890,chr19,43773225,43773226
648748,chr2,2699540,2699541
648934,chr2,15940032,15940033
649039,chr2,25519160,25519161
649557,chr2,70408885,70408886
649558,chr2,70409005,70409006
649810,chr2,96774723,96774724
649896,chr2,100296727,100296728
650258,chr2,128408690,128408691
650509,chr2,169659070,169659071
650774,chr2,214053923,214053924
650867,chr2,222476065,222476066
651050,chr2,236129103,236129104
651200,chr2,240213003,240213004
651421,chr20,633158,633159
651422,chr20,633169,633170
651520,chr20,6062868,6062869
651638,chr20,21695628,21695629
651943,chr20,36771872,36771873
652214,chr20,52480922,52480923
652478,chr20,60978532,60978533
652529,chr20,61359972,61359973
652784,chr21,11114777,11114778
653242,chr21,45790495,45790496
653395,chr21,46977687,46977688
653556,chr22,19751776,19751777
653575,chr22,19969043,19969044
653609,chr22,20264085,20264086
653773,chr22,26356451,26356452
654086,chr22,39429788,39429789
654545,chr22,49447830,49447831
654782,chr3,10345940,10345941
654986,chr3,36874042,36874043
655682,chr3,123046345,123046346
655757,chr3,127245589,127245590
656189,chr3,186101133,186101134
656276,chr3,195349066,195349067
656509,chr4,1399019,1399020
656629,chr4,2757928,2757929
656657,chr4,3363200,3363201
656845,chr4,7969328,7969329
657331,chr4,85420380,85420381
657332,chr4,85420409,85420410
657452,chr4,111542573,111542574
657454,chr4,111542579,111542580
657455,chr4,111542591,111542592
657741,chr4,173942771,173942772
657761,chr4,175135937,175135938
657867,chr4,190611167,190611168
658068,chr5,1239206,1239207
659234,chr5,149933559,149933560
659276,chr5,153530681,153530682
659388,chr5,172271870,172271871
659920,chr6,6318179,6318180
660756,chr6,125667801,125667802
661141,chr6,166955155,166955156
661142,chr6,166955163,166955164
661678,chr7,4519110,4519111
662525,chr7,99124081,99124082
662922,chr7,134962192,134962193
662923,chr7,134962194,134962195
663146,chr7,151392009,151392010
663545,chr8,1896553,1896554
663546,chr8,1896569,1896570
663850,chr8,25901632,25901633
663851,chr8,25901660,25901661
664087,chr8,48091697,48091698
664124,chr8,54111530,54111531
664466,chr8,115908941,115908942
664638,chr8,141068615,141068616
665088,chr8,145989777,145989778
665540,chr9,74579913,74579914
666362,chr9,133394874,133394875
666669,chr9,137990553,137990554
666679,chr9,138059924,138059925
666858,chr9,139279855,139279856
667050,chr9,140782577,140782578
667766,chr1,12920545,12920546
667790,chr1,15279373,15279374
667858,chr1,17198850,17198851
667970,chr1,21930223,21930224
668246,chr1,38341360,38341361
669470,chr10,12633372,12633373
669471,chr10,12633378,12633379
669472,chr10,12633386,12633387
669513,chr10,21434654,21434655
669829,chr10,76433489,76433490
670001,chr10,101375289,101375290
670212,chr10,125436877,125436878
670717,chr11,1474777,1474778
670718,chr11,1474796,1474797
671851,chr11,130039956,130039957
672239,chr12,52934182,52934183
672285,chr12,54614381,54614382
672297,chr12,56345865,56345866
672711,chr12,125227319,125227320
672818,chr12,131495868,131495869
673575,chr14,25195800,25195801
673599,chr14,36528202,36528203
674279,chr14,106659304,106659305
674538,chr15,57605212,57605213
674911,chr15,92829854,92829855
675154,chr16,1061056,1061057
675179,chr16,1128689,1128690
675246,chr16,1690182,1690183
675947,chr16,57806855,57806856
676068,chr16,69531659,69531660
676184,chr16,81509738,81509739
676424,chr16,88175060,88175061
676752,chr17,3417217,3417218
677161,chr17,36371526,36371527
678113,chr17,80333330,80333331
678425,chr18,46190239,46190240
678461,chr18,55847546,55847547
678561,chr18,74291320,74291321
678703,chr18,77451160,77451161
678865,chr19,1336246,1336247
679116,chr19,4099545,4099546
679399,chr19,11090841,11090842
679636,chr19,18875021,18875022
679755,chr19,29802430,29802431
679827,chr19,33773027,33773028
679919,chr19,36908633,36908634
679930,chr19,37548069,37548070
680133,chr19,44172340,44172341
681138,chr2,71301479,71301480
681618,chr2,140184883,140184884
682034,chr2,237535099,237535100
682128,chr2,240233168,240233169
682265,chr2,242791323,242791324
682556,chr20,31053633,31053634
683201,chr20,62317699,62317700
683202,chr20,62317704,62317705
683204,chr20,62317715,62317716
683881,chr22,20760797,20760798
683942,chr22,24621491,24621492
684821,chr3,16888514,16888515
684974,chr3,49200836,49200837
685051,chr3,52251631,52251632
685145,chr3,69713317,69713318
685538,chr3,171519587,171519588
685653,chr3,193844892,193844893
685678,chr3,195372952,195372953
685696,chr3,195515744,195515745
685982,chr4,3366298,3366299
685983,chr4,3366324,3366325
686075,chr4,6273557,6273558
686076,chr4,6273564,6273565
686077,chr4,6273576,6273577
686347,chr4,47776367,47776368
686640,chr4,153641612,153641613
686676,chr4,161318742,161318743
686841,chr5,1130300,1130301
686907,chr5,1911818,1911819
687613,chr5,171960202,171960203
687616,chr5,172095948,172095949
687868,chr6,2891244,2891245
687963,chr6,19465672,19465673
688229,chr6,74063663,74063664
688589,chr6,166747096,166747097
688750,chr6,170501323,170501324
689111,chr7,2643340,2643341
689113,chr7,2643352,2643353
689114,chr7,2643362,2643363
689506,chr7,50538740,50538741
689841,chr7,115586923,115586924
690511,chr8,23416672,23416673
690613,chr8,41554076,41554077
690614,chr8,41554080,41554081
690621,chr8,42135242,42135243
690639,chr8,43131902,43131903
691042,chr8,143051250,143051251
691043,chr8,143051262,143051263
692007,chr9,132514151,132514152
692727,chrX,23761156,23761157
