"","Chr","Start","End","SYMBOL","Spearman.Correlation","Spearman.P.value"
"5041","chr11",64037434,64037435,"GPR137",-0.293178315398936,0.00479732578633405
"5042","chr1",236304971,236304972,"GPR137B",-0.338500205358627,0.000535495570193346
"5043","chr14",53019990,53019991,"GPR137C",-0.268138825543229,0.00825754249610048
"5044","chr16",20085214,20085215,"GPR139",-0.329532669093092,0.00171764659142408
"5045","chr17",72364795,72364796,"GPR142",-0.253936547098815,0.00964521316587554
"5046","chrX",9733438,9733439,"GPR143",-0.218639532358997,0.0443990712390966
"5047","chr7",1105144,1105145,"GPR146",-0.29297290907547,0.00280556297128453
"5048","chr2",131485284,131485285,"GPR148",-0.239185568187744,0.0107274046654339
"5049","chr3",154146484,154146485,"GPR149",-0.313217172327955,0.000730310269191804
"5050","chr5",94956471,94956472,"GPR150",-0.231787595463169,0.0196849466748061
"5051","chr1",6321373,6321374,"GPR153",-0.317327285311029,0.00115497609123169
"5052","chr2",175351749,175351750,"GPR155",-0.20088843307622,0.0439719132151961
"5053","chr3",120003942,120003943,"GPR156",-0.342590867821373,0.000484748190769492
"5054","chr1",9188315,9188316,"GPR157",-0.289895527194124,0.0037861927780334
"5055","chr10",25464484,25464485,"GPR158",-0.376249049800755,0.000536696146773605
"5056","chr10",25465893,25465894,"GPR158-AS1",-0.224933759010186,0.0192601979920154
"5057","chr3",169756115,169756116,"GPR160",-0.292821668685258,0.00149438682138481
"5058","chr1",168105616,168105617,"GPR161",-0.363560027147049,0.000729226044684302
"5059","chr12",6928605,6928606,"GPR162",-0.230175708596503,0.0319711437862558
"5060","chrX",53078150,53078151,"GPR173",0.267524232718663,0.0178894681706804
"5061","chr15",40212140,40212141,"GPR176",-0.339944861942723,0.000657494396858194
"5062","chr17",36487053,36487054,"GPR179",-0.278530873140364,0.00686245016622459
"5063","chr13",95292094,95292095,"GPR180",-0.232718058928671,0.0403283280843481
"5064","chr12",57388295,57388296,"GPR182",-0.240712950262977,0.0187843550712532
"5065","chr1",35442643,35442644,"GPR199P",-0.207055670618419,0.0418574823489068
"5066","chr8",142374118,142374119,"GPR20",-0.247622162843463,0.00736305686484152
"5067","chr1",200842231,200842232,"GPR25",-0.295152100391948,0.00747393799429749
"5068","chr10",125327222,125327223,"GPR26",0.36223750400206,0.000108578425430717
"5069","chr3",71803244,71803245,"GPR27",-0.306560604236472,0.00125154369174979
"5070","chr1",27719122,27719123,"GPR3",-0.319327992987219,0.00215634155405365
"5071","chr19",51281237,51281238,"GPR32",-0.224785980418162,0.0199244639308352
"5072","chrX",41542766,41542767,"GPR34",-0.207911939012823,0.0505676011785419
"5073","chr2",241555694,241555695,"GPR35",0.370538097093599,0.00066145916355693
"5074","chr7",124405174,124405175,"GPR37",-0.389418252607332,0.00022993262363491
"5075","chr2",133173973,133173974,"GPR39",-0.465521157481125,7.24012514322914e-07
"5076","chr19",46105441,46105442,"GPR4",-0.275439077680101,0.00530650612789246
"5077","chr2",105760675,105760676,"GPR45",-0.373397102851154,0.000209899297714397
"5078","chrX",150344628,150344629,"GPR50",0.293130411964756,0.00874839956894994
"5079","chr2",231792911,231792912,"GPR55",-0.224269416734969,0.0185040640085381
"5080","chr6",110299427,110299428,"GPR6",-0.339069769144748,0.000945383149841533
"5081","chr1",110074621,110074622,"GPR61",-0.238437704428781,0.0168959520180791
"5082","chr3",51989884,51989885,"GPR62",0.258533027302474,0.00638997931120491
"5083","chr6",97284835,97284836,"GPR63",-0.300111507208983,0.00254414643152658
"5084","chr14",91731319,91731320,"GPR68",-0.364818206891148,0.000439753335163478
"5085","chrX",41625965,41625966,"GPR82",-0.207388578233172,0.0485509592646524
"5086","chr11",94134554,94134555,"GPR83",-0.36887474300261,0.000171934771954074
"5087","chr12",54764410,54764411,"GPR84",-0.263033647245241,0.0081933365009802
"5088","chr7",112657703,112657704,"GPR85",-0.267980369376504,0.0176878014212723
"5089","chr1",101005443,101005444,"GPR88",-0.261037230156032,0.00715339625759677
"5090","chr1",145826854,145826855,"GPR89A",0.299028823905372,0.00250975927298194
"5091","chrX",101906222,101906223,"GPRASP1",0.350981859437036,0.00114089472115899
"5092","chrX",101967821,101967822,"GPRASP2",0.338826832665595,0.000893170796512472
"5093","chr12",13044242,13044243,"GPRC5A",-0.40768619891872,3.09140091134307e-05
"5094","chr16",19895230,19895231,"GPRC5B",-0.306310918774247,0.00204563254662231
"5095","chr17",72427657,72427658,"GPRC5C",-0.400391569524106,1.92670472538531e-05
"5096","chr5",176024099,176024100,"GPRIN1",-0.395500432671806,3.88555049493832e-05
"5097","chr10",46992988,46992989,"GPRIN2",-0.36331618742515,0.000129251151923466
"5098","chr4",90229036,90229037,"GPRIN3",0.239881560495271,0.024379869889932
"5099","chr17",80010302,80010303,"GPS1",-0.238532579103349,0.00648389395816525
"5100","chr17",7218251,7218252,"GPS2",-0.204635156675094,0.0344871861521474
"5101","chr9",139252717,139252718,"GPSM1",-0.287210889162722,0.00666428745078479
"5102","chr8",145725899,145725900,"GPT",-0.222110925156984,0.0364406784830398
"5103","chr16",46919861,46919862,"GPT2",-0.30407758533467,0.00288634068158704
"5104","chr3",49395400,49395401,"GPX1",-0.286071129246105,0.00339669990407816
"5105","chr14",65417730,65417731,"GPX2",-0.269180217279572,0.00622343968189026
"5106","chr19",1105187,1105188,"GPX4",-0.307448095795154,0.00167050860373677
"5107","chr6",28469404,28469405,"GPX6",-0.368713083441589,0.000653177515754424
"5108","chr1",53068338,53068339,"GPX7",-0.257666825488197,0.0104236288210184
"5109","chr19",35510394,35510395,"GRAMD1A",0.257467411049978,0.0122372577436503
"5110","chr11",123393910,123393911,"GRAMD1B",-0.279884752694088,0.00601440912900656
"5111","chr15",72476786,72476787,"GRAMD2A",-0.315867756358931,0.00305033979869842
"5112","chr5",124948268,124948269,"GRAMD2B",-0.279079130982445,0.00808617994111858
"5113","chr22",46988650,46988651,"GRAMD4",0.356897312528922,0.000248745161399651
"5114","chr2",7058275,7058276,"GRASLND",-0.217397347175722,0.0244910928592846
"5115","chr7",50744032,50744033,"GRB10",-0.283180224778222,0.00326723567796016
"5116","chr2",165477767,165477768,"GRB14",-0.41426893039883,1.36028434799776e-05
"5117","chr17",73401330,73401331,"GRB2",-0.270917897295865,0.00540816186047027
"5118","chr17",37912763,37912764,"GRB7",0.305601383285806,0.00129875086837131
"5119","chr2",11726345,11726346,"GREB1",-0.280657907417838,0.00772031012260765
"5120","chr18",18823260,18823261,"GREB1L",-0.321175298246768,0.0010573253304796
"5121","chr15",33009991,33009992,"GREM1",-0.475393947714499,6.38340458347336e-06
"5122","chr1",240775399,240775400,"GREM2",-0.283269357772456,0.00357049198609195
"5123","chr16",3044820,3044821,"GREP1",-0.228314292820796,0.0277243324725377
"5124","chr2",10091062,10091063,"GRHL1",-0.329729480968486,0.00150553982660677
"5125","chr8",102506362,102506363,"GRHL2",-0.294255425064557,0.00441152090569825
"5126","chr1",24648484,24648485,"GRHL3",-0.224816060705788,0.0302698845576122
"5127","chr9",37422812,37422813,"GRHPR",-0.214470470511722,0.0295960643581208
"5128","chr5",152760993,152760994,"GRIA1",-0.215197678353992,0.0428400552516807
"5129","chr4",158382960,158382961,"GRIA2",-0.306348652113573,0.00215564558759369
"5130","chrX",122317759,122317760,"GRIA3",0.308430078303796,0.00293525348120107
"5131","chr11",105480957,105480958,"GRIA4",-0.297864735792823,0.0018332376880824
"5132","chr10",88127314,88127315,"GRID1",-0.364173714589245,0.000285679799311138
"5133","chr10",87362204,87362205,"GRID1-AS1",-0.242195386800329,0.00942572560345396
"5134","chr4",93226245,93226246,"GRID2",-0.249778984355486,0.00572751348223023
"5135","chr7",6570521,6570522,"GRID2IP",-0.314194371979483,0.00116175278484733
"5136","chr21",31311788,31311789,"GRIK1",-0.331921615164534,0.000449234184078905
"5137","chr21",31065051,31065052,"GRIK1-AS1",-0.209792029482154,0.0484712775113206
"5138","chr6",101850417,101850418,"GRIK2",-0.242335850594803,0.0123200223756205
"5139","chr1",37499864,37499865,"GRIK3",-0.395115501054263,5.17914611532988e-05
"5140","chr11",120382197,120382198,"GRIK4",-0.549091651263759,1.10913302741079e-07
"5141","chr9",140043283,140043284,"GRIN1",0.247951215198478,0.00967209109871581
"5142","chr16",10275410,10275411,"GRIN2A",-0.302600540332475,0.000517152906605439
"5143","chr12",14134633,14134634,"GRIN2B",-0.265076930141476,0.0111069447198831
"5144","chr17",72857482,72857483,"GRIN2C",-0.315948092709788,0.00114963699942689
"5145","chr19",48919469,48919470,"GRIN2D",-0.294736572678026,0.00186405089426684
"5146","chr9",104500453,104500454,"GRIN3A",-0.439020341546404,1.67904517538609e-05
"5147","chr19",1000130,1000131,"GRIN3B",-0.290636262436863,0.00122104613228426
"5148","chr8",145063976,145063977,"GRINA",-0.288757715851202,0.00374798829586251
"5149","chr12",67022597,67022598,"GRIP1",0.223680674539901,0.0447126310866931
"5150","chr3",14556028,14556029,"GRIP2",0.410852832859407,7.00553580717273e-05
"5151","chr13",114321710,114321711,"GRK1",0.247531786683955,0.0150363056148405
"5152","chr11",67033827,67033828,"GRK2",-0.251238370955438,0.00676117337654298
"5153","chr22",25914162,25914163,"GRK3",-0.227064938319928,0.021080009384095
"5154","chr4",2965518,2965519,"GRK4",-0.298601245436132,0.00254757733307553
"5155","chr10",120958340,120958341,"GRK5",-0.271953508351303,0.00405224496234193
"5156","chr5",176863067,176863068,"GRK6",-0.280413660886757,0.0128944780471572
"5157","chr3",141503242,141503243,"GRK7",-0.421455713269594,4.32729058457359e-05
"5158","chr6",146350418,146350419,"GRM1",-0.310555703242742,0.0014096895462791
"5159","chr3",51745884,51745885,"GRM2",-0.22544125113029,0.0234073735848798
"5160","chr7",86273244,86273245,"GRM3",-0.363725443314446,0.0004252797914078
"5161","chr6",34112138,34112139,"GRM4",-0.36333600044999,0.000274239279140042
"5162","chr11",88242027,88242028,"GRM5-AS1",-0.426850483748158,1.44524638240145e-05
"5163","chr5",178411804,178411805,"GRM6",-0.244391276653409,0.0233455528737229
"5164","chr3",6902905,6902906,"GRM7",-0.440562300677468,7.05393633732729e-06
"5165","chr7",126892228,126892229,"GRM8",-0.322357745524671,0.000629804845176508
"5166","chr17",42429576,42429577,"GRN",-0.23833125752422,0.0280541905671025
"5167","chr18",56887053,56887054,"GRP",-0.38465564055607,0.000100207803314913
"5168","chr4",7072903,7072904,"GRPEL1",-0.248862556302888,0.006816789748066
"5169","chr5",148725277,148725278,"GRPEL2",-0.252266911124998,0.0131542603587069
"5170","chr4",71696301,71696302,"GRSF1",-0.254909166131678,0.0108866944329925
"5171","chr13",114018249,114018250,"GRTP1",-0.31219992371089,0.00306429521400646
"5172","chr19",48945130,48945131,"GRWD1",-0.372647440356594,0.000378723096159168
"5173","chr8",6658247,6658248,"GS1-24F4.2",-0.258249512294554,0.00620755091203253
"5174","chr1",185336417,185336418,"GS1-279B7.1",-0.21692507700732,0.0310277681054033
"5175","chrX",13272708,13272709,"GS1-600G8.3",0.241830839564813,0.0182242254984463
"5176","chr7",77045219,77045220,"GSAP",-0.234463092682755,0.017694904473904
"5177","chr14",95236205,95236206,"GSC",-0.3620987331673,0.000198557012752634
"5178","chr22",19137604,19137605,"GSC2",-0.334718174925429,0.00062334423803731
"5179","chr17",38115677,38115678,"GSDMA",-0.221962607886352,0.0355014856996974
"5180","chr8",130848777,130848778,"GSDMC",0.239322260751547,0.0208655169118378
"5181","chr8",144643693,144643694,"GSDMD",0.292388125945851,0.00807915017094505
"5182","chr7",24797062,24797063,"GSDME",-0.353863260042531,0.00110870088151
"5183","chr16",85518614,85518615,"GSE1",-0.40252629754216,1.18888437764775e-05
"5184","chr11",126215349,126215350,"GSEC",-0.240985678608963,0.0237118347386804
"5185","chr12",13254630,13254631,"GSG1",0.22064199020739,0.0258504438612082
"5186","chr16",28073892,28073893,"GSG1L",-0.359304169044827,0.000193534910297634
"5187","chr19",42746835,42746836,"GSK3A",-0.243367045088503,0.0146923120818828
"5188","chr3",119813533,119813534,"GSK3B",0.218032654245579,0.0123579306872368
"5189","chr9",124030872,124030873,"GSN",0.305955943649068,0.00196358232931953
"5190","chr16",12010481,12010482,"GSPT1",-0.230922579184636,0.0324231798300224
"5191","chrX",51486790,51486791,"GSPT2",0.377489927316816,8.4658965052887e-05
"5192","chr8",30585390,30585391,"GSR",-0.231694410447693,0.0210243573521456
"5193","chr20",33543561,33543562,"GSS",-0.27794407846867,0.00391726041106971
"5194","chr6",52860133,52860134,"GSTA4",0.227231435797469,0.026793511741574
"5195","chr1",110198575,110198576,"GSTM2",0.213955368726968,0.0194669739635645
"5196","chr1",110283275,110283276,"GSTM3",-0.24135144004181,0.0178406957547258
"5197","chr1",110199061,110199062,"GSTM4",-0.321015366083835,0.000793283097546838
"5198","chr10",106009027,106009028,"GSTO1",-0.204075159625313,0.0712337742600241
"5199","chr10",106028662,106028663,"GSTO2",-0.30693320667166,0.00308376939725373
"5200","chr11",67352057,67352058,"GSTP1",-0.228958557599187,0.0206289547155193
"5201","chr14",77787771,77787772,"GSTZ1",-0.207229702122218,0.0385688928508551
"5202","chr13",28368058,28368059,"GSX1",-0.33218679735822,0.0010061099379463
"5203","chr4",54968017,54968018,"GSX2",-0.323858315801543,0.000898685453144944
"5204","chr2",145090579,145090580,"GTDC1",-0.316592675388782,0.00158127429509065
"5205","chr14",81686701,81686702,"GTF2A1",-0.226957982497895,0.0238778009750896
"5206","chr2",48844908,48844909,"GTF2A1L",0.263425818561489,0.010308185669571
"5207","chr15",59950134,59950135,"GTF2A2",0.326059585097511,0.00279506065945396
"5208","chr1",89357094,89357095,"GTF2B",-0.233976393873192,0.0148018486303157
"5209","chr3",120461587,120461588,"GTF2E1",-0.264249472043363,0.00571836557077951
"5210","chr8",30515994,30515995,"GTF2E2",0.255152735266439,0.00829909100206637
"5211","chr19",6393151,6393152,"GTF2F1",-0.202197831556498,0.0309724734176836
"5212","chr11",18344131,18344132,"GTF2H1",-0.255842014938089,0.00781900844035418
"5213","chr6",158626028,158626029,"GTF2H5",-0.238009612098286,0.0111317052356465
"5214","chr7",74075633,74075634,"GTF2I",-0.343484776602267,0.000534828539441744
"5215","chr7",73915646,73915647,"GTF2IRD1",-0.314916980404254,0.000575158540554019
"5216","chr7",66309826,66309827,"GTF2IRD1P1",-0.228456801988044,0.0244030581615437
"5217","chr13",27936731,27936732,"GTF3A",-0.283478098923254,0.00257047619181295
"5218","chr16",27561275,27561276,"GTF3C1",-0.210706661767422,0.030963639816272
"5219","chr2",27580083,27580084,"GTF3C2",0.213585501078061,0.0264530422409027
"5220","chr9",135545203,135545204,"GTF3C4",-0.239334841614269,0.011037243556745
"5221","chr9",135919264,135919265,"GTF3C5",-0.302496049844669,0.0025995516893668
"5222","chr6",111266952,111266953,"GTF3C6",-0.235504729153965,0.0320926017525179
"5223","chr7",89950486,89950487,"GTPBP10",-0.246406161396005,0.0134617817586038
"5224","chr10",1022385,1022386,"GTPBP4",-0.270101578441311,0.00555502714804922
"5225","chr3",112709725,112709726,"GTPBP8",-0.21213359663196,0.0166519438487669
"5226","chr22",46693318,46693319,"GTSE1",-0.209841621545939,0.0153411765924286
"5227","chr22",46692252,46692253,"GTSE1-DT",-0.294174941537737,0.00312141135168683
"5228","chr6",42145998,42145999,"GUCA1B",-0.275433540238569,0.00660593548321722
"5229","chr1",42639259,42639260,"GUCA2A",-0.239487770809732,0.00930599370774956
"5230","chr22",24935036,24935037,"GUCD1",-0.213489806303748,0.0303669416132605
"5231","chr4",156589039,156589040,"GUCY1A1",0.228241284418874,0.0367825135227781
"5232","chr11",106888495,106888496,"GUCY1A2",-0.241579773128873,0.0126030286975933
"5233","chr4",156680246,156680247,"GUCY1B1",-0.215251756184775,0.031497180749276
"5234","chr17",7906042,7906043,"GUCY2D",0.241879678581086,0.0101884063463147
"5235","chr10",114084254,114084255,"GUCY2GP",0.211045100171002,0.0323629652377985
"5236","chr4",44680707,44680708,"GUF1",-0.240861301532943,0.0112527417318154
"5237","chr1",228327624,228327625,"GUK1",-0.235363255260379,0.0281996696775928
"5238","chr2",189157459,189157460,"GULP1",-0.332753732028576,0.000382518862544547
"5239","chr7",65446816,65446817,"GUSB",-0.258782295153087,0.00798931722578849
"5240","chr7",57284855,57284856,"GUSBP10",0.236303752765951,0.0191523229508344
"5241","chr22",24059030,24059031,"GUSBP11",-0.315406130904459,0.00131466662882815
"5242","chr5",99725277,99725278,"GUSBP19",-0.329943683523621,0.000431452967091007
"5243","chr6",26866600,26866601,"GUSBP2",-0.202193114960027,0.0546009804838437
"5244","chr6",58287822,58287823,"GUSBP4",0.256294436888541,0.0100569506504932
"5245","chr11",6727279,6727280,"GVINP1",-0.238478469397717,0.0152719842067675
"5246","chr12",42538200,42538201,"GXYLT1",-0.254771902119393,0.0193473110841561
"5247","chr3",148709363,148709364,"GYG1",0.216343837700533,0.0323851640273509
"5248","chrX",2741996,2741997,"GYG2",-0.299915548162807,0.0034922870880122
"5249","chrY",13489085,13489086,"GYG2P1",0.388631450770514,3.87578654995638e-08
"5250","chr2",127435227,127435228,"GYPC",0.28348374647773,0.00897302266850134
"5251","chr20",23344170,23344171,"GZF1",-0.29767816794711,0.00276800049575331
"5252","chr14",25142867,25142868,"GZMB",0.272499457845288,0.0030829620955352
"5253","chr19",539402,539403,"GZMM",-0.222547845178448,0.0301834221158793
"5254","chr22",38201082,38201083,"H1-0",0.284450467542238,0.0054594696994364
"5255","chr6",26017619,26017620,"H1-1",-0.237812556034499,0.02030717434152
"5256","chr3",129035262,129035263,"H1-10",-0.274687399668248,0.00737748656187449
"5257","chr3",129034013,129034014,"H1-10-AS1",0.258032240932607,0.0115830005517147
"5258","chr6",26234185,26234186,"H1-3",0.203539120315794,0.0257662560473625
"5259","chr6",27835194,27835195,"H1-5",-0.21235630538799,0.0619644464222936
"5260","chr12",48723496,48723497,"H1-7",-0.24829753470246,0.0176367955856518
"5261","chr3",129265672,129265673,"H1-8",-0.290007418797374,0.00480576201606495
"5262","chr11",2021986,2021987,"H19",-0.29978998358627,0.0043146577623998
"5263","chr6",25703305,25703306,"H2AC1",0.203087454778301,0.0427123577154388
"5264","chr6",27101673,27101674,"H2AC11",-0.202350288650478,0.0445774898465758
"5265","chr6",27833238,27833239,"H2AC16",-0.261536540736729,0.00892569299881129
"5266","chr1",149858662,149858663,"H2AC20",-0.25639397519202,0.0121412792297919
"5267","chr1",149859346,149859347,"H2AC21",-0.294608556567163,0.00239902878011661
"5268","chr6",26124661,26124662,"H2AC6",-0.265755134081438,0.0133949087612895
"5269","chr12",14927531,14927532,"H2AJ",-0.252895131995903,0.0144553397696417
"5270","chrX",37857714,37857715,"H2AP",-0.327615572587859,0.00341178297806636
"5271","chr1",228645309,228645310,"H2AW",-0.297919749060867,0.00336555092256051
"5272","chr4",100871236,100871237,"H2AZ1",0.256150937812763,0.00774220729309303
"5273","chr4",100871779,100871780,"H2AZ1-DT",-0.202223701453779,0.0650741092110352
"5274","chr6",27059752,27059753,"H2BC11",0.225576327187143,0.0101600104810292
"5275","chr6",27114556,27114557,"H2BC12",-0.214533002425119,0.018624721066547
"5276","chr6",27807025,27807026,"H2BC15",0.268707128038864,0.0100118619441826
"5277","chr6",26122051,26122052,"H2BC4",0.222241084619192,0.0278473682064845
"5278","chr6",26158556,26158557,"H2BC5",0.238129145265849,0.0103852526842798
"5279","chr6",26172540,26172541,"H2BC6",0.234051656399216,0.0210321625636103
"5280","chr6",26211810,26211811,"H2BC8",-0.218213152485059,0.0377133161302068
"5281","chr1",228646341,228646342,"H2BU1",-0.228880161170831,0.0281962682701666
"5282","chrX",103267756,103267757,"H2BW1",-0.202536752502845,0.0599227031208899
"5283","chrX",103331096,103331097,"H2BW4P",-0.203060838074513,0.0726814764482741
"5284","chr1",226250816,226250817,"H3-3A",-0.275130256209946,0.00450379467234386
"5285","chr17",73775480,73775481,"H3-3B",-0.322584137749616,0.00143149363479569
"5286","chr6",26020809,26020810,"H3C1",-0.207294397984818,0.0633286609918006
"5287","chr6",27840041,27840042,"H3C11",-0.338702551771778,0.00124723616098798
"5288","chr6",26032199,26032200,"H3C2",-0.218937029315143,0.0441033495108707
"5289","chr1",226270468,226270469,"H3P6",-0.291416850726472,0.00342759050614348
"5290","chr12",14896499,14896500,"H4-16",0.335421006395821,0.00181461803241935
"5291","chr6",26099638,26099639,"H4C3",0.229979114877131,0.0428092926928933
"5292","chr6",26188722,26188723,"H4C4",-0.204190403302606,0.060865690305078
"5293","chr6",26241878,26241879,"H4C6",-0.219655817958628,0.0533228608079379
"5294","chr6",26247147,26247148,"H4C7",0.265515383836821,0.00505603672920415
"5295","chr1",9293583,9293584,"H6PD",-0.237138044420223,0.0153593141043318
"5296","chr2",43156451,43156452,"HAAO",-0.295243809001347,0.00123091689102564
"5297","chr10",115350471,115350472,"HABP2",-0.34106122780348,0.000482622297257227
"5298","chr9",99212914,99212915,"HABP4",-0.387735489441507,6.72823042390601e-05
"5299","chr10",17619770,17619771,"HACD1",-0.267713790015189,0.00625830987409844
"5300","chr3",123303464,123303465,"HACD2",-0.249000627061723,0.0139150320960413
"5301","chr9",21031816,21031817,"HACD4",0.269314217407604,0.00764112389799548
"5302","chr6",105104047,105104048,"HACE1",-0.353725857434704,0.000265242266273535
"5303","chr4",108911033,108911034,"HADH",-0.245798106699703,0.0114899860003748
"5304","chr16",1876746,1876747,"HAGH",0.238538533787699,0.0116949776995589
"5305","chr16",777944,777945,"HAGHL",-0.374886390477746,0.000181806535065464
"5306","chr2",177042840,177042841,"HAGLR",-0.377291114529784,0.000227267542783902
"5307","chr12",96389603,96389604,"HAL",-0.252913437730169,0.0111247925142612
"5308","chr19",35769878,35769879,"HAMP",-0.302681909501679,0.00232550771783013
"5309","chr5",153853293,153853294,"HAND1",-0.332995821552461,0.000294460086487451
"5310","chr4",174440079,174440080,"HAND2",-0.404421118362502,0.000135968412937455
"5311","chr4",174452000,174452001,"HAND2-AS1",-0.296506995832749,0.00174419194883152
"5312","chr1",119870328,119870329,"HAO2",-0.352141323460339,0.000185912183893728
"5313","chr17",39891093,39891094,"HAP1",-0.382489592796823,0.000168100075362327
"5314","chr5",83018038,83018039,"HAPLN1",-0.278020343233713,0.00582865504942912
"5315","chr1",156594960,156594961,"HAPLN2",-0.301376237137727,0.00197765026596826
"5316","chr15",89438453,89438454,"HAPLN3",-0.364497835501524,0.000165679059972022
"5317","chr19",19372673,19372674,"HAPLN4",-0.276892453574695,0.00603962114585693
"5318","chr20",61703505,61703506,"HAR1A",-0.314602598179924,0.0015168656896724
"5319","chr20",61734265,61734266,"HAR1B",-0.333993436547071,0.000882195745054488
"5320","chr19",52223099,52223100,"HAS1",-0.288188597008606,0.00440856599363791
"5321","chr8",123139380,123139381,"HAS2",0.206318564650403,0.0356165068270317
"5322","chr8",122652295,122652296,"HAS2-AS1",-0.370308639851155,7.38831892372801e-05
"5323","chr16",69141391,69141392,"HAS3",-0.265631983049714,0.00696850749269685
"5324","chr17",3658636,3658637,"HASPIN",-0.247090791163323,0.0152229163304866
"5325","chr4",2243325,2243326,"HAUS3",0.208178665106059,0.036701050863937
"5326","chr19",36103769,36103770,"HAUS5",-0.219994797670769,0.0312618470201852
"5327","chr9",19102797,19102798,"HAUS6",0.2014104994927,0.0542009747470216
"5328","chrX",152736342,152736343,"HAUS7",0.41370469250617,3.40369778707066e-05
"5329","chr5",156441508,156441509,"HAVCR1",0.204916649088893,0.0700504144241061
"5330","chr16",226223,226224,"HBA1",-0.331069645754288,0.00118917391841822
"5331","chr5",139726056,139726057,"HBEGF",-0.242535062978416,0.0110533764192263
"5332","chr16",215899,215900,"HBM",-0.371082592170499,0.000156027715044625
"5333","chr7",106809124,106809125,"HBP1",0.254384860122236,0.00543933483365368
"5334","chr16",230835,230836,"HBQ1",-0.252043706706552,0.00474349974242125
"5335","chr16",204570,204571,"HBZ",-0.43331993194142,3.83484059289517e-05
"5336","chr12",123187448,123187449,"HCAR2",-0.293543685012732,0.00152552530427304
"5337","chr16",73146539,73146540,"HCCAT5",-0.28341938626511,0.00781162332479492
"5338","chrX",11129656,11129657,"HCCS",0.44769607478138,1.22280476793878e-05
"5339","chrX",153233132,153233133,"HCFC1",0.336975798599984,0.000840260049045208
"5340","chr6",26522396,26522397,"HCG11",0.370724972534364,4.90099281276966e-05
"5341","chr20",30640496,30640497,"HCK",-0.314862684730276,0.000956066655064785
"5342","chr3",121356074,121356075,"HCLS1",0.204158373836937,0.0535914779552462
"5343","chr5",45696036,45696037,"HCN1",-0.254561383006342,0.0123184644960136
"5344","chr19",590214,590215,"HCN2",-0.313717712032522,0.00132362062337765
"5345","chr1",155247207,155247208,"HCN3",-0.22320389631944,0.027976952450151
"5346","chr15",73660053,73660054,"HCN4",-0.348673180502197,0.000352472175335331
"5347","chr17",40336261,40336262,"HCRT",-0.232486024986577,0.0145227307001872
"5348","chr1",32083694,32083695,"HCRTR1",-0.331348754245943,0.00103802441209168
"5349","chr6",55039259,55039260,"HCRTR2",-0.267013484795269,0.00425070036627536
"5350","chr1",32757489,32757490,"HDAC1",-0.300646438147863,0.00276985713838661
"5351","chr22",50689426,50689427,"HDAC10",-0.257452938890638,0.0100934155574798
"5352","chr3",13522042,13522043,"HDAC11",-0.354041353583044,0.000535638237527454
"5353","chr6",114292182,114292183,"HDAC2",-0.263455720159373,0.00989151579946985
"5354","chr5",141016363,141016364,"HDAC3",-0.244414443334808,0.0182208846658228
"5355","chr2",240424727,240424728,"HDAC4",-0.328470671891583,0.00108563029165196
"5356","chr17",42200709,42200710,"HDAC5",-0.271134914192333,0.0110797588651704
"5357","chrX",48659972,48659973,"HDAC6",0.394811803109937,5.25465681715398e-05
"5358","chr12",48202293,48202294,"HDAC7",0.298437705418206,0.001082146194597
"5359","chrX",71792745,71792746,"HDAC8",0.358869369553179,0.00018332964656204
"5360","chr7",18396316,18396317,"HDAC9",-0.33421032464168,0.000722530076050008
"5361","chr6",125667924,125667925,"HDDC2",0.292195792159951,0.00317892987323988
"5362","chr1",156721098,156721099,"HDGF",-0.232215801882229,0.0213988863201778
"5363","chr6",22570568,22570569,"HDGFL1",-0.264217668385932,0.00967212993600757
"5364","chr19",4472429,4472430,"HDGFL2",-0.265686660210268,0.00724591202730752
"5365","chr15",83876134,83876135,"HDGFL3",-0.364447353780133,0.000413373905317149
"5366","chr18",44676628,44676629,"HDHD2",-0.251146588719127,0.00940925547051312
"5367","chr9",116138720,116138721,"HDHD3",-0.251260899486104,0.0264882591563412
"5368","chr22",17652942,17652943,"HDHD5",-0.249495406508295,0.0142292515413318
"5369","chr22",17640851,17640852,"HDHD5-AS1",0.286277026348433,0.00254626776601517
"5370","chr2",242174653,242174654,"HDLBP",-0.243027660667111,0.0124877086912226
"5371","chr1",236767935,236767936,"HEATR1",-0.217676181770521,0.0440811791905187
"5372","chr16",50100522,50100523,"HEATR3",-0.332336116109037,0.000470013212344775
"5373","chr14",31769771,31769772,"HEATR5A",-0.291573897085893,0.00912935737221225
"5374","chr2",37311211,37311212,"HEATR5B",-0.25100171807149,0.00657282012467071
"5375","chr17",58156068,58156069,"HEATR6",-0.22071300226506,0.016788249487084
"5376","chr6",138725625,138725626,"HEBP2",-0.321716045875628,0.000818145076186197
"5377","chr14",31677080,31677081,"HECTD1",-0.251934736225418,0.0200193239349448
"5378","chr1",45476709,45476710,"HECTD3",-0.319201062666681,0.00152487068882679
"5379","chr12",112648009,112648010,"HECTD4",-0.236796316817877,0.0182829317076776
"5380","chr7",43152125,43152126,"HECW1",-0.367842432952549,0.000674229947528477
"5381","chr2",197458322,197458323,"HECW2",-0.254450340959097,0.00848495537177187
"5382","chr3",124774328,124774329,"HEG1",-0.29146229903064,0.00359341557957668
