# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Cellular Component	GO:0000172	ribonuclease MRP complex	45	1.571724e-2	1.000000e+0	5.815379e-1	1.059371e+1	1.887914e-1	2	1.887914e-4	2.000000e-3	229	3.020686e-1	1.000000e+0	1.000000e+0	2.865153e+0	3.490215e-1	1	6	9.267841e-4	1.666667e-1	unnamed,unnamed	POP4
GO Cellular Component	GO:0031906	late endosome lumen	46	1.587761e-2	1.000000e+0	5.747004e-1	5.774915e+0	5.194882e-1	3	5.194882e-4	3.000000e-3	73	9.271619e-2	1.000000e+0	1.000000e+0	3.820204e+0	5.235323e-1	2	9	1.853568e-3	2.222222e-1	unnamed,unnamed,unnamed	CTSH,IL12B
GO Cellular Component	GO:0008282	ATP-sensitive potassium channel complex	47	1.726800e-2	1.000000e+0	6.117281e-1	1.007471e+1	1.985168e-1	2	1.985168e-4	2.000000e-3	165	2.131700e-1	1.000000e+0	1.000000e+0	4.297729e+0	2.326810e-1	1	4	9.267841e-4	2.500000e-1	unnamed,unnamed	ABCC9
GO Cellular Component	GO:0038039	G-protein coupled receptor heterodimeric complex	48	1.902028e-2	1.000000e+0	6.597660e-1	9.566370e+0	2.090657e-1	2	2.090657e-4	2.000000e-3	86	1.129597e-1	1.000000e+0	1.000000e+0	8.595459e+0	1.163405e-1	1	2	9.267841e-4	5.000000e-1	unnamed,unnamed	GABBR2
GO Cellular Component	GO:0005905	clathrin-coated pit	49	1.915195e-2	1.000000e+0	6.507754e-1	1.945725e+0	6.681316e+0	13	6.681316e-3	1.300000e-2	7	7.018326e-3	1.000000e+0	1.000000e+0	2.455845e+0	4.071918e+0	10	70	9.267841e-3	1.428571e-1	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ACKR3,AMN,AP1S1,AP2A2,ARRB1,CTTN,ITSN1,LRP3,SGIP1,SH3BP4
GO Cellular Component	GO:0042564	NLS-dependent protein nuclear import complex	50	2.093889e-2	1.000000e+0	6.972650e-1	4.725675e+1	2.116100e-2	1	2.116100e-5	1.000000e-3	40	5.817025e-2	1.000000e+0	1.000000e+0	1.719092e+1	5.817025e-2	1	1	9.267841e-4	1.000000e+0	unnamed	MYBBP1A
GO Cellular Component	GO:0030176	integral component of endoplasmic reticulum membrane	51	2.107300e-2	1.000000e+0	6.879715e-1	1.782361e+0	8.976859e+0	16	8.976859e-3	1.600000e-2	398	5.388914e-1	1.000000e+0	1.000000e+0	1.011230e+0	7.911154e+0	8	136	7.414272e-3	5.882353e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DNAJB12,EMC6,EMC8,INSIG2,PIGG,PIGU,PTPLA,TMEM66
GO Cellular Component	GO:0000813	ESCRT I complex	52	2.135147e-2	1.000000e+0	6.836576e-1	5.153136e+0	5.821698e-1	3	5.821698e-4	3.000000e-3	11	1.730452e-2	1.000000e+0	1.000000e+0	5.157275e+0	5.817025e-1	3	10	2.780352e-3	3.000000e-1	unnamed,unnamed,unnamed	MVB12A,MVB12B,TSG101
GO Cellular Component	GO:0030139	endocytic vesicle	53	2.159616e-2	1.000000e+0	6.784454e-1	1.429170e+0	2.588915e+1	37	2.588915e-2	3.700000e-2	440	6.049915e-1	1.000000e+0	1.000000e+0	9.586013e-1	1.564780e+1	15	269	1.390176e-2	5.576208e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	AMN,AP1S1,AP2A2,ITSN1,RAB17,RAB31,RAB39A,RAPGEF2,SFTA3,SGIP1,SYT7,TCIRG1,WNT3A,WNT4,WNT7B
GO Cellular Component	GO:0044427	chromosomal part	54	2.265121e-2	1.000000e+0	6.984123e-1	1.243892e+0	6.994178e+1	87	6.994178e-2	8.700000e-2	568	8.009994e-1	1.000000e+0	1.000000e+0	8.951484e-1	4.915386e+1	44	845	4.077850e-2	5.207101e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ACTR5,AKAP8L,ARRB1,BOD1,CBX7,CDCA5,CEBPB,DNMT3A,ERCC1,ETAA1,FOXC1,GLTSCR2,H2AFY,HIST2H3PS2,JMJD1C,KDM4A,KLF4,MAD1L1,MEI4,MEN1,MIS12,MKI67,MSH2,MYCN,NACC2,NFATC1,NFATC2,PAX6,PINX1,POU4F1,PPP2R5C,PRIM2,RAD51B,RB1,RFC5,SALL1,SCMH1,SEPT7,SMARCD3,T,TCF4,TERT,TRAPPC12,UBE2I
GO Cellular Component	GO:0001741	XY body	55	2.316343e-2	1.000000e+0	7.012202e-1	4.992447e+0	6.009078e-1	3	6.009078e-4	3.000000e-3	335	4.508905e-1	1.000000e+0	1.000000e+0	1.719092e+0	5.817025e-1	1	10	9.267841e-4	1.000000e-1	unnamed,unnamed,unnamed	DNMT3A
GO Cellular Component	GO:0072558	NLRP1 inflammasome complex	56	2.351556e-2	1.000000e+0	6.991680e-1	8.532706e+0	2.343922e-1	2	2.343922e-4	2.000000e-3	165	2.131700e-1	1.000000e+0	1.000000e+0	4.297729e+0	2.326810e-1	1	4	9.267841e-4	2.500000e-1	unnamed,unnamed	NLRP1
GO Cellular Component	GO:0097443	sorting endosome	57	2.469839e-2	1.000000e+0	7.214530e-1	3.680754e+0	1.086734e+0	4	1.086734e-3	4.000000e-3	229	3.020686e-1	1.000000e+0	1.000000e+0	2.865153e+0	3.490215e-1	1	6	9.267841e-4	1.666667e-1	unnamed,unnamed,unnamed,unnamed	PTPN1
GO Cellular Component	GO:1990356	sumoylated E2 ligase complex	58	2.497575e-2	1.000000e+0	7.169763e-1	3.953723e+1	2.529261e-2	1	2.529261e-5	1.000000e-3	40	5.817025e-2	1.000000e+0	1.000000e+0	1.719092e+1	5.817025e-2	1	1	9.267841e-4	1.000000e+0	unnamed	UBE2I
GO Cellular Component	GO:0031105	septin complex	59	2.569185e-2	1.000000e+0	7.250327e-1	4.794138e+0	6.257642e-1	3	6.257642e-4	3.000000e-3	28	4.335646e-2	1.000000e+0	1.000000e+0	5.730306e+0	3.490215e-1	2	6	1.853568e-3	3.333333e-1	unnamed,unnamed,unnamed	SEPT7,SEPT9
GO Cellular Component	GO:0030057	desmosome	60	2.877416e-2	1.000000e+0	7.984829e-1	2.631043e+0	2.280464e+0	6	2.280464e-3	6.000000e-3	32	4.774517e-2	1.000000e+0	1.000000e+0	2.865153e+0	1.396086e+0	4	24	3.707136e-3	1.666667e-1	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DSC2,JAM3,PKP3,PPL
GO Cellular Component	GO:0000803	sex chromosome	61	2.895856e-2	1.000000e+0	7.904263e-1	2.955851e+0	1.691560e+0	5	1.691560e-3	5.000000e-3	345	4.515425e-1	1.000000e+0	1.000000e+0	1.322378e+0	1.512427e+0	2	26	1.853568e-3	7.692308e-2	unnamed,unnamed,unnamed,unnamed,unnamed	DNMT3A,H2AFY
GO Cellular Component	GO:0032156	septin cytoskeleton	62	3.088003e-2	1.000000e+0	8.292782e-1	4.458090e+0	6.729339e-1	3	6.729339e-4	3.000000e-3	58	5.839673e-2	1.000000e+0	1.000000e+0	4.911691e+0	4.071918e-1	2	7	1.853568e-3	2.857143e-1	unnamed,unnamed,unnamed	SEPT7,SEPT9
GO Cellular Component	GO:0030130	clathrin coat of trans-Golgi network vesicle	63	3.232815e-2	1.000000e+0	8.543868e-1	4.377434e+0	6.853330e-1	3	6.853330e-4	3.000000e-3	378	5.129502e-1	1.000000e+0	1.000000e+0	1.432576e+0	6.980430e-1	1	12	9.267841e-4	8.333333e-2	unnamed,unnamed,unnamed	AP1S1
GO Cellular Component	GO:0000790	nuclear chromatin	64	3.377184e-2	1.000000e+0	8.785955e-1	1.373206e+0	2.767247e+1	38	2.767247e-2	3.800000e-2	470	6.504238e-1	1.000000e+0	1.000000e+0	9.336920e-1	1.820729e+1	17	313	1.575533e-2	5.431310e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ACTR5,CBX7,CDCA5,CEBPB,DNMT3A,FOXC1,H2AFY,KLF4,MEN1,NACC2,NFATC1,NFATC2,PAX6,POU4F1,SMARCD3,T,TCF4
GO Cellular Component	GO:0005770	late endosome	65	3.418791e-2	1.000000e+0	8.757365e-1	1.478840e+0	1.758134e+1	26	1.758134e-2	2.600000e-2	215	2.596943e-1	1.000000e+0	1.000000e+0	1.201112e+0	1.332099e+1	16	229	1.482854e-2	6.986900e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ANKRD13B,AP5M1,ARF1,CTSH,ENSG00000170091,IL12B,MAGI2,MAP1LC3A,MAP2K2,MVB12A,MVB12B,MYO5A,NEDD4L,OSBPL11,RAPGEF2,TSG101
GO Cellular Component	GO:0031201	SNARE complex	66	3.486191e-2	1.000000e+0	8.794709e-1	2.052097e+0	4.385758e+0	9	4.385758e-3	9.000000e-3	71	8.606669e-2	1.000000e+0	1.000000e+0	1.946142e+0	3.083023e+0	6	53	5.560704e-3	1.132075e-1	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CPLX1,DOC2B,GOSR1,NAPA,STX2,TSNARE1
GO Cellular Component	GO:0005639	integral component of nuclear inner membrane	67	3.491320e-2	1.000000e+0	8.676191e-1	4.244706e+0	7.067627e-1	3	7.067627e-4	3.000000e-3	186	2.378645e-1	1.000000e+0	1.000000e+0	2.148865e+0	9.307240e-1	2	16	1.853568e-3	1.250000e-1	unnamed,unnamed,unnamed	P2RX2,P2RX5
GO Cellular Component	GO:0044453	nuclear membrane part	68	3.567460e-2	1.000000e+0	8.735031e-1	4.208071e+0	7.129158e-1	3	7.129158e-4	3.000000e-3	216	2.599080e-1	1.000000e+0	1.000000e+0	2.022461e+0	9.888943e-1	2	17	1.853568e-3	1.176471e-1	unnamed,unnamed,unnamed	P2RX2,P2RX5
GO Cellular Component	GO:0000228	nuclear chromosome	69	3.591001e-2	1.000000e+0	8.665242e-1	1.279373e+0	4.533471e+1	58	4.533471e-2	5.800000e-2	619	8.775058e-1	1.000000e+0	1.000000e+0	8.201172e-1	3.170279e+1	26	545	2.409639e-2	4.770642e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ACTR5,CBX7,CDCA5,CEBPB,DNMT3A,ERCC1,ETAA1,FOXC1,H2AFY,KLF4,MEI4,MEN1,MIS12,MSH2,NACC2,NFATC1,NFATC2,PAX6,PINX1,POU4F1,PRIM2,SMARCD3,T,TCF4,TERT,UBE2I
GO Cellular Component	GO:0071546	pi-body	70	3.666619e-2	1.000000e+0	8.721315e-1	6.691477e+0	2.988877e-1	2	2.988877e-4	2.000000e-3	259	3.426806e-1	1.000000e+0	1.000000e+0	2.455845e+0	4.071918e-1	1	7	9.267841e-4	1.428571e-1	unnamed,unnamed	TDRD1
GO Cellular Component	GO:0005657	replication fork	71	3.970840e-2	1.000000e+0	9.311899e-1	1.748681e+0	7.434173e+0	13	7.434173e-3	1.300000e-2	417	5.638084e-1	1.000000e+0	1.000000e+0	1.011230e+0	3.955577e+0	4	68	3.707136e-3	5.882353e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ETAA1,PRIM2,RAD51B,RFC5
GO Cellular Component	GO:0005882	intermediate filament	72	3.977575e-2	1.000000e+0	9.198142e-1	1.851357e+0	5.941586e+0	11	5.941586e-3	1.100000e-2	694	9.904196e-1	1.000000e+0	1.000000e+0	4.385438e-1	1.140137e+1	5	196	4.633920e-3	2.551020e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DLGAP2,IFFO2,MYO5A,NES,SHANK2
GO Cellular Component	GO:0060076	excitatory synapse	73	4.054339e-2	1.000000e+0	9.247225e-1	1.845349e+0	5.960933e+0	11	5.960933e-3	1.100000e-2	63	6.884883e-2	1.000000e+0	1.000000e+0	2.546803e+0	1.570597e+0	4	27	3.707136e-3	1.481481e-1	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELFN1,FGFR2,PDE4B,SHANK1
GO Cellular Component	GO:0071942	XPC complex	74	4.063799e-2	1.000000e+0	9.143548e-1	6.319988e+0	3.164563e-1	2	3.164563e-4	2.000000e-3	9	9.749833e-3	1.000000e+0	1.000000e+0	1.146061e+1	1.745108e-1	2	3	1.853568e-3	6.666667e-1	unnamed,unnamed	RAD23B,XPC
GO Cellular Component	GO:0000124	SAGA complex	75	4.111932e-2	1.000000e+0	9.128489e-1	3.973123e+0	7.550735e-1	3	7.550735e-4	3.000000e-3	79	1.115691e-1	1.000000e+0	1.000000e+0	3.438184e+0	5.817025e-1	2	10	1.853568e-3	2.000000e-1	unnamed,unnamed,unnamed	TADA1,USP22
GO Cellular Component	GO:0070044	synaptobrevin 2-SNAP-25-syntaxin-1a complex	76	4.389164e-2	1.000000e+0	9.615734e-1	2.228014e+1	4.488302e-2	1	4.488302e-5	1.000000e-3	126	1.645646e-1	1.000000e+0	1.000000e+0	5.730306e+0	1.745108e-1	1	3	9.267841e-4	3.333333e-1	unnamed	NAPA
GO Cellular Component	GO:0005585	collagen type II trimer	77	4.652021e-2	1.000000e+0	1.000000e+0	2.099256e+1	4.763592e-2	1	4.763592e-5	1.000000e-3	40	5.817025e-2	1.000000e+0	1.000000e+0	1.719092e+1	5.817025e-2	1	1	9.267841e-4	1.000000e+0	unnamed	COL2A1
GO Cellular Component	GO:0097208	alveolar lamellar body	78	4.755740e-2	1.000000e+0	1.000000e+0	5.787396e+0	3.455786e-1	2	3.455786e-4	2.000000e-3	259	3.426806e-1	1.000000e+0	1.000000e+0	2.455845e+0	4.071918e-1	1	7	9.267841e-4	1.428571e-1	unnamed,unnamed	CTSH
GO Cellular Component	GO:0001739	sex chromatin	79	4.846673e-2	1.000000e+0	1.000000e+0	5.725991e+0	3.492845e-1	2	3.492845e-4	2.000000e-3	229	3.020686e-1	1.000000e+0	1.000000e+0	2.865153e+0	3.490215e-1	1	6	9.267841e-4	1.666667e-1	unnamed,unnamed	H2AFY
GO Cellular Component	GO:0070701	mucus layer	80	5.027380e-2	1.000000e+0	1.000000e+0	1.938728e+1	5.158021e-2	1	5.158021e-5	1.000000e-3	86	1.129597e-1	1.000000e+0	1.000000e+0	8.595459e+0	1.163405e-1	1	2	9.267841e-4	5.000000e-1	unnamed	MUC5AC
GO Cellular Component	GO:0000792	heterochromatin	81	5.113354e-2	1.000000e+0	1.000000e+0	1.772685e+0	6.205275e+0	11	6.205275e-3	1.100000e-2	191	2.405841e-1	1.000000e+0	1.000000e+0	1.432576e+0	4.188258e+0	6	72	5.560704e-3	8.333333e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DNMT3A,FOXC1,GLTSCR2,H2AFY,KDM4A,SALL1
GO Cellular Component	GO:0097526	spliceosomal tri-snRNP complex	82	5.123491e-2	1.000000e+0	1.000000e+0	2.901177e+0	1.378751e+0	4	1.378751e-3	4.000000e-3	68	7.678919e-2	1.000000e+0	1.000000e+0	2.455845e+0	1.628767e+0	4	28	3.707136e-3	1.428571e-1	unnamed,unnamed,unnamed,unnamed	LSM6,LSM7,PRPF18,SNRPB
GO Cellular Component	GO:0005578	proteinaceous extracellular matrix	83	5.415520e-2	1.000000e+0	1.000000e+0	1.242724e+0	4.747633e+1	59	4.747633e-2	5.900000e-2	13	1.899010e-2	1.000000e+0	1.000000e+0	1.480329e+0	2.094129e+1	31	360	2.873031e-2	8.611111e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ADAMTS2,ADAMTS20,ADAMTS9,ALPL,COL18A1,COL27A1,COL2A1,COL6A2,COMP,FBLN1,FBN2,FLRT1,HPSE2,ITGA6,LAMA1,LINGO3,LRFN5,LRRN1,LTBP4,NDNF,NTN4,OLFML2A,PXDN,THSD4,TIMP3,VWC2,VWF,WISP1,WNT3A,WNT4,WNT7B
GO Cellular Component	GO:0071818	BAT3 complex	84	5.556859e-2	1.000000e+0	1.000000e+0	1.749151e+1	5.717058e-2	1	5.717058e-5	1.000000e-3	126	1.645646e-1	1.000000e+0	1.000000e+0	5.730306e+0	1.745108e-1	1	3	9.267841e-4	3.333333e-1	unnamed	GET4
GO Cellular Component	GO:0044316	cone cell pedicle	85	5.714343e-2	1.000000e+0	1.000000e+0	1.699542e+1	5.883938e-2	1	5.883938e-5	1.000000e-3	86	1.129597e-1	1.000000e+0	1.000000e+0	8.595459e+0	1.163405e-1	1	2	9.267841e-4	5.000000e-1	unnamed	SLC32A1
GO Cellular Component	GO:0043186	P granule	86	5.929236e-2	1.000000e+0	1.000000e+0	3.414721e+0	8.785492e-1	3	8.785492e-4	3.000000e-3	186	2.378645e-1	1.000000e+0	1.000000e+0	2.148865e+0	9.307240e-1	2	16	1.853568e-3	1.250000e-1	unnamed,unnamed,unnamed	PIWIL1,TDRD1
GO Cellular Component	GO:0016581	NuRD complex	87	5.959610e-2	1.000000e+0	1.000000e+0	2.755343e+0	1.451725e+0	4	1.451725e-3	4.000000e-3	60	6.233841e-2	1.000000e+0	1.000000e+0	3.223297e+0	9.307240e-1	3	16	2.780352e-3	1.875000e-1	unnamed,unnamed,unnamed,unnamed	APPL1,NACC2,SALL1
GO Cellular Component	GO:0044327	dendritic spine head	88	6.001922e-2	1.000000e+0	1.000000e+0	5.071273e+0	3.943783e-1	2	3.943783e-4	2.000000e-3	259	3.426806e-1	1.000000e+0	1.000000e+0	2.455845e+0	4.071918e-1	1	7	9.267841e-4	1.428571e-1	unnamed,unnamed	HPCA
GO Cellular Component	GO:0000123	histone acetyltransferase complex	89	6.057736e-2	1.000000e+0	1.000000e+0	1.719897e+0	6.395734e+0	11	6.395734e-3	1.100000e-2	371	5.006785e-1	1.000000e+0	1.000000e+0	1.074432e+0	4.653620e+0	5	80	4.633920e-3	6.250000e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELP4,MBIP,TADA1,USP22,YEATS2
GO Cellular Component	GO:0045092	interleukin-18 receptor complex	90	6.165579e-2	1.000000e+0	1.000000e+0	1.571427e+1	6.363641e-2	1	6.363641e-5	1.000000e-3	40	5.817025e-2	1.000000e+0	1.000000e+0	1.719092e+1	5.817025e-2	1	1	9.267841e-4	1.000000e+0	unnamed	TOLLIP
GO Cellular Component	GO:0016605	PML body	91	6.172906e-2	1.000000e+0	1.000000e+0	1.630560e+0	7.972721e+0	13	7.972721e-3	1.300000e-2	34	5.226101e-2	1.000000e+0	1.000000e+0	1.790721e+0	5.584344e+0	10	96	9.267841e-3	1.041667e-1	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	AKAP8L,CIITA,N4BP1,RB1,RDM1,SKI,SP3,TERT,UBE2I,UBN1
GO Cellular Component	GO:0001533	cornified envelope	92	6.322845e-2	1.000000e+0	1.000000e+0	2.157241e+0	2.781330e+0	6	2.781330e-3	6.000000e-3	375	5.028690e-1	1.000000e+0	1.000000e+0	1.091487e+0	3.664726e+0	4	63	3.707136e-3	6.349206e-2	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DSC2,PKP3,PPL,TCHH
GO Cellular Component	GO:0042575	DNA polymerase complex	93	6.355953e-2	1.000000e+0	1.000000e+0	3.315826e+0	9.047519e-1	3	9.047519e-4	3.000000e-3	216	2.599080e-1	1.000000e+0	1.000000e+0	2.022461e+0	9.888943e-1	2	17	1.853568e-3	1.176471e-1	unnamed,unnamed,unnamed	POLG,TERT
GO Cellular Component	GO:0012510	trans-Golgi network transport vesicle membrane	94	6.546472e-2	1.000000e+0	1.000000e+0	3.274449e+0	9.161846e-1	3	9.161846e-4	3.000000e-3	419	5.680017e-1	1.000000e+0	1.000000e+0	1.227923e+0	8.143835e-1	1	14	9.267841e-4	7.142857e-2	unnamed,unnamed,unnamed	AP1S1
GO Cellular Component	GO:0001740	Barr body	95	6.650678e-2	1.000000e+0	1.000000e+0	4.780620e+0	4.183558e-1	2	4.183558e-4	2.000000e-3	197	2.589499e-1	1.000000e+0	1.000000e+0	3.438184e+0	2.908513e-1	1	5	9.267841e-4	2.000000e-1	unnamed,unnamed	H2AFY
GO Cellular Component	GO:0032302	MutSbeta complex	96	6.939829e-2	1.000000e+0	1.000000e+0	1.390408e+1	7.192132e-2	1	7.192132e-5	1.000000e-3	86	1.129597e-1	1.000000e+0	1.000000e+0	8.595459e+0	1.163405e-1	1	2	9.267841e-4	5.000000e-1	unnamed	MSH2
GO Cellular Component	GO:0005921	gap junction	97	7.096596e-2	1.000000e+0	1.000000e+0	2.285449e+0	2.187754e+0	5	2.187754e-3	5.000000e-3	412	5.628758e-1	1.000000e+0	1.000000e+0	1.074432e+0	1.861448e+0	2	32	1.853568e-3	6.250000e-2	unnamed,unnamed,unnamed,unnamed,unnamed	PANX2,SGSM3
GO Cellular Component	GO:0005771	multivesicular body	98	7.110805e-2	1.000000e+0	1.000000e+0	2.090539e+0	2.870073e+0	6	2.870073e-3	6.000000e-3	152	1.777277e-1	1.000000e+0	1.000000e+0	1.809570e+0	2.210470e+0	4	38	3.707136e-3	1.052632e-1	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CTSH,ENSG00000170091,NEDD4L,TSG101
GO Cellular Component	GO:0005655	nucleolar ribonuclease P complex	99	7.371781e-2	1.000000e+0	1.000000e+0	4.503470e+0	4.441020e-1	2	4.441020e-4	2.000000e-3	294	3.809315e-1	1.000000e+0	1.000000e+0	2.148865e+0	4.653620e-1	1	8	9.267841e-4	1.250000e-1	unnamed,unnamed	POP4
GO Cellular Component	GO:0000111	nucleotide-excision repair factor 2 complex	100	7.394075e-2	1.000000e+0	1.000000e+0	1.301844e+1	7.681411e-2	1	7.681411e-5	1.000000e-3	40	5.817025e-2	1.000000e+0	1.000000e+0	1.719092e+1	5.817025e-2	1	1	9.267841e-4	1.000000e+0	unnamed	XPC
GO Cellular Component	GO:0031074	nucleocytoplasmic shuttling complex	101	7.541325e-2	1.000000e+0	1.000000e+0	1.275424e+1	7.840532e-2	1	7.840532e-5	1.000000e-3	126	1.645646e-1	1.000000e+0	1.000000e+0	5.730306e+0	1.745108e-1	1	3	9.267841e-4	3.333333e-1	unnamed	MYBBP1A
GO Cellular Component	GO:0072546	ER membrane protein complex	102	7.608447e-2	1.000000e+0	1.000000e+0	4.421161e+0	4.523698e-1	2	4.523698e-4	2.000000e-3	79	1.115691e-1	1.000000e+0	1.000000e+0	3.438184e+0	5.817025e-1	2	10	1.853568e-3	2.000000e-1	unnamed,unnamed	EMC6,EMC8
GO Cellular Component	GO:0005688	U6 snRNP	103	7.795926e-2	1.000000e+0	1.000000e+0	4.358620e+0	4.588608e-1	2	4.588608e-4	2.000000e-3	66	7.492451e-2	1.000000e+0	1.000000e+0	4.297729e+0	4.653620e-1	2	8	1.853568e-3	2.500000e-1	unnamed,unnamed	LSM6,LSM7
GO Cellular Component	GO:0033391	chromatoid body	104	7.931303e-2	1.000000e+0	1.000000e+0	3.014734e+0	9.951127e-1	3	9.951127e-4	3.000000e-3	120	1.517428e-1	1.000000e+0	1.000000e+0	2.865153e+0	6.980430e-1	2	12	1.853568e-3	1.666667e-1	unnamed,unnamed,unnamed	PIWIL1,TDRD1
GO Cellular Component	GO:0033257	Bcl3/NF-kappaB2 complex	105	8.077560e-2	1.000000e+0	1.000000e+0	1.187346e+1	8.422146e-2	1	8.422146e-5	1.000000e-3	86	1.129597e-1	1.000000e+0	1.000000e+0	8.595459e+0	1.163405e-1	1	2	9.267841e-4	5.000000e-1	unnamed	NFKB2
