,Chr,Start,End
319236,chrX,48554729,48554730
1881826,chr7,100609590,100609591
118703,chr16,85936631,85936632
157117,chr19,30020246,30020247
2232610,chr21,42060135,42060136
199621,chr21,10599597,10599598
167872,chr2,25427372,25427373
212340,chr22,50623801,50623802
2969095,chr17,8286528,8286529
649557,chr2,70408885,70408886
423191,chr19,41977065,41977066
2254427,chr19,17918846,17918847
1480796,chr20,50374030,50374031
3306534,chr7,155289911,155289912
3292664,chr7,79081604,79081605
1485487,chr20,57702360,57702361
1720077,chr5,71507949,71507950
360483,chr19,49200003,49200004
273185,chr7,1707956,1707957
2757493,chr1,147091036,147091037
260973,chr6,26521696,26521697
2453079,chr19,49001061,49001062
2305067,chr10,134018000,134018001
2186889,chr4,117280050,117280051
2110939,chr2,239850955,239850956
2168522,chr11,78614593,78614594
627320,chrY,13471777,13471778
19373,chr1,148901940,148901941
646643,chr19,5110922,5110923
291904,chr8,21882587,21882588
2128856,chr8,21029408,21029409
1996996,chr9,66456033,66456034
638075,chr14,69014440,69014441
1996992,chr9,66456005,66456006
2774789,chr1,244507275,244507276
2108217,chr19,33908226,33908227
882477,chr10,127584688,127584689
3005139,chr18,19745932,19745933
625548,chrX,48931469,48931470
1998672,chr9,68412619,68412620
656657,chr4,3363200,3363201
3013332,chr18,77156879,77156880
2483513,chr20,2397858,2397859
3452410,chr17,76997410,76997411
1435183,chr2,219288899,219288900
328549,chr10,77159511,77159512
2873523,chr13,35517351,35517352
466257,chr17,21241121,21241122
1451093,chr2,243153544,243153545
3451869,chr17,74538897,74538898
2225394,chr14,94183983,94183984
1621582,chr4,53172,53173
1385157,chr2,90481967,90481968
303298,chr8,145938602,145938603
2116533,chr5,176212655,176212656
583381,chr3,44038105,44038106
990846,chr12,71890987,71890988
3405304,chr10,105585437,105585438
2248172,chrX,128768810,128768811
2426835,chr18,77918243,77918244
82683,chr13,107187342,107187343
3138774,chr21,46726561,46726562
672297,chr12,56345865,56345866
637065,chr13,43149104,43149105
3254787,chr6,41342600,41342601
591865,chr4,85887053,85887054
529894,chr14,70234886,70234887
1996993,chr9,66456012,66456013
625550,chrX,48931478,48931479
72597,chr12,113795614,113795615
2106178,chr17,58506706,58506707
3264967,chr6,139682755,139682756
883924,chr10,129249676,129249677
1646765,chr4,49151817,49151818
2785765,chr10,54066317,54066318
2142005,chr17,62119145,62119146
2688820,chr2,72171098,72171099
1201958,chr16,89894001,89894002
2234117,chr3,151523907,151523908
278276,chr7,45960752,45960753
2150476,chr22,44472783,44472784
633220,chr11,1988645,1988646
2309206,chr11,1444813,1444814
1480521,chr20,50046108,50046109
69509,chr12,72667526,72667527
2916048,chr15,70669548,70669549
305818,chr9,35828828,35828829
2630657,chrX,24380421,24380422
145966,chr18,74499670,74499671
2977136,chr17,36989399,36989400
320267,chrX,153362179,153362180
1060208,chr14,19888773,19888774
5117,chr1,16862425,16862426
1023583,chr13,24134622,24134623
1333135,chr19,53228615,53228616
390554,chr9,115708079,115708080
