,Chr,Start,End
1914428,chr8,1449173,1449174
462254,chr15,42652379,42652380
462253,chr15,42652352,42652353
323363,chr1,25856787,25856788
326099,chr1,180182711,180182712
126053,chr17,27331556,27331557
327400,chr10,3921529,3921530
52733,chr11,63531203,63531204
3390723,chr1,21043554,21043555
651200,chr2,240213003,240213004
3543488,chr9,138553806,138553807
3393415,chr1,48176920,48176921
674911,chr15,92829854,92829855
678561,chr18,74291320,74291321
449732,chrX,139015354,139015355
886228,chr10,132200453,132200454
2165753,chr1,229541873,229541874
386500,chr7,157772374,157772375
2704922,chr7,62475763,62475764
2225175,chr14,65204915,65204916
384769,chr7,98437918,98437919
384768,chr7,98437889,98437890
2223474,chr12,9479582,9479583
2716214,chr2,90016302,90016303
502899,chr1,202597259,202597260
2736003,chr1,18977026,18977027
375284,chr4,1544575,1544576
2196934,chr12,129277299,129277300
374561,chr3,183523045,183523046
512110,chr11,2341441,2341442
2784589,chr10,44892516,44892517
2179388,chr19,50058440,50058441
2799904,chr10,126686841,126686842
2177000,chr18,20609891,20609892
348236,chr16,89776535,89776536
341066,chr14,103984264,103984265
2700085,chr5,55474148,55474149
2231445,chr2,174173848,174173849
2679645,chr16,71832507,71832508
432015,chr22,48913351,48913352
446606,chr9,93669426,93669427
2454867,chr19,51171433,51171434
2454868,chr19,51171436,51171437
451153,chr1,12254819,12254820
2425165,chr18,74499533,74499534
2425163,chr18,74499511,74499512
442078,chr7,64035487,64035488
442077,chr7,64035469,64035470
427844,chr2,242830013,242830014
487413,chr7,131913202,131913203
460110,chr13,99196066,99196067
461564,chr14,102527011,102527012
469261,chr19,863244,863245
2278496,chr1,111582829,111582830
476824,chr21,45372508,45372509
2658487,chr21,43274736,43274737
482734,chr5,38879872,38879873
2247475,chr9,139410807,139410808
331205,chr11,2481370,2481371
327089,chr1,237256256,237256257
3309836,chr8,681981,681982
2861323,chr12,118454033,118454034
3059214,chr19,51169781,51169782
3061219,chr19,54822160,54822161
215531,chr3,32861318,32861319
215530,chr3,32861301,32861302
212706,chr22,50985763,50985764
625214,chrX,40035740,40035741
3079890,chr2,74783459,74783460
3079891,chr2,74783462,74783463
211122,chr22,46460470,46460471
211120,chr22,46460465,46460466
211118,chr22,46460458,46460459
3097588,chr2,209132619,209132620
3120276,chr20,48598254,48598255
1739584,chr5,134393794,134393795
3141151,chr22,17444666,17444667
3144792,chr22,23483910,23483911
3274086,chr7,960137,960138
119164,chr16,87637982,87637983
108623,chr16,2960065,2960066
3049065,chr19,38610541,38610542
262499,chr6,41376672,41376673
2107401,chr19,1606546,1606547
318802,chrX,18372930,18372931
2871073,chr13,23995003,23995004
321703,chr1,2496714,2496715
321402,chr1,1859904,1859905
2159846,chr8,143855804,143855805
320010,chrX,144899884,144899885
2884015,chr13,114538958,114538959
2153041,chr5,176693364,176693365
318913,chrX,21392324,21392325
2942209,chr16,30762446,30762447
302079,chr8,144442151,144442152
2953737,chr16,84645944,84645945
2123257,chr10,35929284,35929285
2956044,chr16,86625485,86625486
2966068,chr17,4444735,4444736
449734,chrX,139015377,139015378
2116150,chr5,133831573,133831574
2116149,chr5,133831566,133831567
2116147,chr5,133831536,133831537
454355,chr10,75415704,75415705
