,Chr,Start,End
610382,chr7,100136749,100136750
655757,chr3,127245589,127245590
1621584,chr4,53314,53315
1464486,chr20,26062683,26062684
1323924,chr19,45003541,45003542
2984382,chr17,55368477,55368478
192751,chr20,29518362,29518363
628571,chr1,22582646,22582647
634372,chr11,70097941,70097942
506266,chr10,30872900,30872901
2658987,chr3,57242716,57242717
113838,chr16,49314813,49314814
627334,chrY,13489085,13489086
5175,chr1,17019621,17019622
320486,chrY,13470642,13470643
521890,chr12,65515089,65515090
2236945,chr6,135946934,135946935
435319,chr4,7278500,7278501
3192051,chr4,571620,571621
2196569,chr12,13426999,13427000
3288080,chr7,55136397,55136398
3313168,chr8,17767651,17767652
2158011,chr8,85819151,85819152
2973026,chr17,21226372,21226373
680133,chr19,44172340,44172341
2130734,chr1,220915705,220915706
2845976,chr12,22094174,22094175
2164537,chr1,87760190,87760191
45681,chr10,135491067,135491068
686640,chr4,153641612,153641613
77183,chr13,21676167,21676168
2675393,chr14,69269139,69269140
603182,chr6,50787639,50787640
526824,chr13,97878103,97878104
393209,chrX,49687490,49687491
3058687,chr19,50735261,50735262
2122806,chr6,73332695,73332696
2673778,chr13,31825944,31825945
109285,chr16,4356802,4356803
373413,chr3,64671130,64671131
568264,chr2,119593799,119593800
2098057,chr10,46993072,46993073
617231,chr8,133900691,133900692
584883,chr3,68056640,68056641
177299,chr2,113993038,113993039
2711532,chrX,55744171,55744172
640403,chr16,1168048,1168049
976372,chr12,34372251,34372252
20603,chr1,156358562,156358563
20073,chr1,154301889,154301890
404092,chr11,119973515,119973516
130998,chr17,46667105,46667106
669470,chr10,12633372,12633373
409722,chr14,106321097,106321098
1694778,chr5,1464321,1464322
2405429,chr17,38935923,38935924
626449,chrX,118371165,118371166
3064842,chr2,888457,888458
479523,chr3,72211569,72211570
3200067,chr4,8068416,8068417
342909,chr15,77847243,77847244
652784,chr21,11114777,11114778
621278,chr9,116069835,116069836
568937,chr2,133014735,133014736
2025662,chr9,126859709,126859710
319798,chrX,129194553,129194554
672239,chr12,52934182,52934183
2662080,chr9,129442980,129442981
435238,chr4,5733689,5733690
3158995,chr22,47593330,47593331
2687879,chr2,10219441,10219442
2109697,chr2,73430084,73430085
2781332,chr10,23982786,23982787
697239,chr1,3473366,3473367
2644238,chr10,74684272,74684273
3160281,chr22,49420005,49420006
2831229,chr11,72396829,72396830
2249554,chr5,179401761,179401762
3065245,chr2,1730953,1730954
3259204,chr6,83985735,83985736
442793,chr7,121947386,121947387
1991730,chr9,32817792,32817793
3110026,chr20,3081680,3081681
79850,chr13,48894474,48894475
572427,chr2,238416282,238416283
3510237,chr5,78042414,78042415
108557,chr16,2802100,2802101
980208,chr12,47529273,47529274
2101379,chr12,131171371,131171372
2910512,chr15,42149036,42149037
2107006,chr18,46378090,46378091
1939754,chr8,48091993,48091994
398454,chr1,228210433,228210434
517321,chr11,107799776,107799777
3000770,chr17,80873307,80873308
1432866,chr2,214358699,214358700
2254243,chr19,2117415,2117416
2100593,chr12,27717769,27717770
1940259,chr8,49110500,49110501
319297,chrX,49056839,49056840
499609,chr1,110528025,110528026
318733,chrX,16737830,16737831
597208,chr5,127874073,127874074
2652767,chr1,44771473,44771474
347352,chr16,85095301,85095302
450291,chr1,1248215,1248216
313841,chr9,130830247,130830248
1103492,chr15,21997362,21997363
1820946,chr6,150285788,150285789
2108218,chr19,34122163,34122164
1618421,chr3,195344776,195344777
1209160,chr17,7011537,7011538
3488604,chr22,23487772,23487773
2716357,chr2,241286621,241286622
1977428,chr8,142834094,142834095
1385473,chr2,91689786,91689787
2182996,chr21,10991029,10991030
2168523,chr11,78614596,78614597
651520,chr20,6062868,6062869
2166747,chr10,94819989,94819990
2873527,chr13,35517374,35517375
586486,chr3,134168985,134168986
2165391,chr1,201500595,201500596
984287,chr12,54332153,54332154
2100405,chr12,650249,650250
473183,chr2,85902140,85902141
3122284,chr20,55965547,55965548
679919,chr19,36908633,36908634
666669,chr9,137990553,137990554
2159059,chr8,141473653,141473654
2956990,chr16,87725460,87725461
2100082,chr11,91958317,91958318
506037,chr10,24497873,24497874
2182706,chr20,48995662,48995663
130997,chr17,46667076,46667077
1646823,chr4,49155915,49155916
676752,chr17,3417217,3417218
683942,chr22,24621491,24621492
550825,chr17,80338184,80338185
529176,chr14,57275157,57275158
1842932,chr7,6998341,6998342
3119436,chr20,45891128,45891129
93312,chr14,103673776,103673777
1883915,chr7,103086178,103086179
9860,chr1,35351579,35351580
1885751,chr7,107505166,107505167
3123719,chr20,58304310,58304311
129401,chr17,41401001,41401002
177300,chr2,113993046,113993047
3283327,chr7,27146720,27146721
1835420,chr6,170211243,170211244
2797492,chr10,119126642,119126643
2924000,chr15,99995342,99995343
2182993,chr21,10991020,10991021
1491492,chr21,9826881,9826882
398726,chr1,245755454,245755455
2109760,chr2,79812954,79812955
2860577,chr12,115109690,115109691
506799,chr10,46993145,46993146
514766,chr11,63677519,63677520
893555,chr11,2849092,2849093
555865,chr19,8213342,8213343
506038,chr10,24497877,24497878
427594,chr2,240046504,240046505
59060,chr11,113185132,113185133
3258108,chr6,70845556,70845557
16446,chr1,91172936,91172937
2191511,chr7,113725271,113725272
2191510,chr7,113725269,113725270
641905,chr16,83726080,83726081
2917645,chr15,75641193,75641194
3042497,chr19,18869820,18869821
2096138,chr1,39282068,39282069
2105112,chr16,88844377,88844378
521892,chr12,65515099,65515100
157057,chr19,29284741,29284742
664124,chr8,54111530,54111531
2122921,chr9,66494330,66494331
650867,chr2,222476065,222476066
2158931,chr8,140614361,140614362
1483228,chr20,55533289,55533290
679827,chr19,33773027,33773028
532598,chr15,28014316,28014317
377446,chr5,628874,628875
3290644,chr7,72713576,72713577
341152,chr14,104566230,104566231
35108,chr10,46993106,46993107
3066929,chr2,8747475,8747476
2197591,chr15,52581908,52581909
663851,chr8,25901660,25901661
2166078,chr10,13911028,13911029
2121831,chrY,13488654,13488655
2855427,chr12,85673344,85673345
2936006,chr16,8308866,8308867
631990,chr10,94819904,94819905
688229,chr6,74063663,74063664
684821,chr3,16888514,16888515
421704,chr19,12877064,12877065
2956992,chr16,87725464,87725465
2102999,chr15,21997337,21997338
565492,chr2,47796946,47796947
1306314,chr19,18280366,18280367
3356137,chr9,135362017,135362018
3310212,chr8,1155020,1155021
642279,chr16,88909054,88909055
2130016,chr1,76712921,76712922
2696177,chr3,128273657,128273658
598305,chr5,140800995,140800996
2965533,chr17,3764113,3764114
574137,chr20,22747325,22747326
491409,chr9,139142011,139142012
381939,chr6,137809521,137809522
306490,chr9,66458382,66458383
847567,chr10,46993169,46993170
567225,chr2,91777677,91777678
658068,chr5,1239206,1239207
591417,chr4,73434904,73434905
567216,chr2,91776884,91776885
3276186,chr7,1707964,1707965
341013,chr14,103389654,103389655
568945,chr2,133062414,133062415
2880124,chr13,107059759,107059760
2668848,chr10,134999853,134999854
1491493,chr21,9826885,9826886
2705361,chr7,81240603,81240604
449479,chrX,115004711,115004712
36018,chr10,68609431,68609432
2187636,chr5,30346673,30346674
618499,chr9,972249,972250
507947,chr10,81002164,81002165
467477,chr17,75818795,75818796
2094723,chrY,13489110,13489111
319738,chrX,122866917,122866918
693578,chrX,138284731,138284732
21408,chr1,166853787,166853788
382225,chr6,157738429,157738430
1103493,chr15,21997365,21997366
3119135,chr20,44937047,44937048
2038714,chrM,5821,5822
584140,chr3,50711971,50711972
2656242,chr17,34254215,34254216
2121828,chrY,13488555,13488556
544977,chr17,21253948,21253949
626388,chrX,115004716,115004717
3077650,chr2,66645698,66645699
2180504,chr2,76000337,76000338
642071,chr16,86032467,86032468
597207,chr5,127874062,127874063
3321186,chr8,67279484,67279485
496829,chr1,38510215,38510216
3315931,chr8,29742801,29742802
306027,chr9,36819155,36819156
1743147,chr5,140801054,140801055
2422015,chr18,28681823,28681824
2459612,chr2,9307131,9307132
3176023,chr3,67048272,67048273
506035,chr10,24497859,24497860
413506,chr16,49499061,49499062
649039,chr2,25519160,25519161
2127533,chr21,45923895,45923896
609862,chr7,89748058,89748059
2666126,chr1,232667536,232667537
2155521,chr7,158113782,158113783
2697332,chr4,2155650,2155651
633032,chr11,692927,692928
1246066,chr17,71601505,71601506
3077702,chr2,66672839,66672840
319150,chrX,41782267,41782268
105928,chr15,101420818,101420819
2660187,chr5,154581349,154581350
2203082,chr7,4141768,4141769
710296,chr1,17027138,17027139
2095421,chr1,2791914,2791915
2133440,chr11,61520573,61520574
2773284,chr1,234952432,234952433
510218,chr10,122739198,122739199
685678,chr3,195372952,195372953
3263017,chr6,119361780,119361781
2480584,chr2,239015097,239015098
306558,chr9,68413653,68413654
469573,chr19,1841619,1841620
552612,chr18,53145159,53145160
165251,chr2,468352,468353
510031,chr10,119301828,119301829
532578,chr15,27216012,27216013
577032,chr21,10597191,10597192
685982,chr4,3366298,3366299
1057597,chr13,113654384,113654385
710295,chr1,17027136,17027137
2121530,chr9,138656010,138656011
665088,chr8,145989777,145989778
129402,chr17,41401006,41401007
3183547,chr3,138275533,138275534
2116501,chr5,172717583,172717584
2425137,chr18,74329660,74329661
2836297,chr11,116410016,116410017
451709,chr1,32198487,32198488
3016845,chr19,819690,819691
2923999,chr15,99995333,99995334
238670,chr4,122301724,122301725
2132453,chr10,133799532,133799533
496830,chr1,38510222,38510223
555456,chr19,5802826,5802827
567400,chr2,97483046,97483047
653242,chr21,45790495,45790496
627359,chr1,881421,881422
2193393,chr9,44118432,44118433
2194381,chr9,139471017,139471018
2632548,chrX,43831914,43831915
645532,chr18,56072215,56072216
2167181,chr10,125991820,125991821
249664,chr5,100024811,100024812
2151551,chr4,3526985,3526986
3158487,chr22,47048858,47048859
242326,chr4,185942474,185942475
2144789,chr19,36618396,36618397
506039,chr10,24497881,24497882
376542,chr4,85404032,85404033
613356,chr8,10588946,10588947
3227642,chr5,67483245,67483246
2110667,chr2,219888838,219888839
3232496,chr5,124229157,124229158
2183081,chr21,32839569,32839570
2144595,chr19,36034584,36034585
597113,chr5,123643323,123643324
1945716,chr8,62125333,62125334
2995821,chr17,78864275,78864276
1027879,chr13,31404115,31404116
2168326,chr11,68076024,68076025
889492,chr10,134794498,134794499
2114264,chr3,184122477,184122478
587594,chr3,171177945,171177946
44168,chr10,127584593,127584594
639473,chr15,58814776,58814777
488091,chr7,158716403,158716404
565491,chr2,47796934,47796935
2094415,chrY,10013211,10013212
2174452,chr16,74993426,74993427
669471,chr10,12633378,12633379
2114189,chr3,171177935,171177936
368828,chr21,44803651,44803652
368266,chr21,9825820,9825821
22566,chr1,181130733,181130734
320369,chrX,153775711,153775712
2946193,chr16,56345978,56345979
262668,chr6,41651255,41651256
2679995,chr16,85212131,85212132
629922,chr1,154544709,154544710
1739702,chr5,134582868,134582869
187488,chr2,237476863,237476864
2155129,chr7,129424539,129424540
575529,chr20,44937039,44937040
565962,chr2,66666610,66666611
485547,chr7,392593,392594
489309,chr8,142374118,142374119
215535,chr3,32861364,32861365
647003,chr19,13889562,13889563
863840,chr10,88730555,88730556
2720714,chr1,1164458,1164459
3204416,chr4,41937924,41937925
3079025,chr2,73146400,73146401
1491406,chr21,9825992,9825993
1151003,chr16,8606236,8606237
3077701,chr2,66672734,66672735
2148293,chr2,202771784,202771785
268054,chr6,132270548,132270549
847351,chr10,46968537,46968538
205964,chr22,25816756,25816757
671851,chr11,130039956,130039957
3070107,chr2,23843871,23843872
2222240,chr10,122739175,122739176
593946,chr4,187645960,187645961
543391,chr17,4841854,4841855
3530850,chr8,900097,900098
613357,chr8,10588948,10588949
2910694,chr15,42696163,42696164
3167814,chr3,26838174,26838175
638056,chr14,65654353,65654354
685696,chr3,195515744,195515745
656845,chr4,7969328,7969329
2252644,chr12,4532739,4532740
593944,chr4,187645936,187645937
1821647,chr6,151134742,151134743
412733,chr16,11305215,11305216
325232,chr1,115323267,115323268
325233,chr1,115323269,115323270
627707,chr1,2740675,2740676
3024085,chr19,2719842,2719843
2126212,chr17,75807901,75807902
2112904,chr22,46474742,46474743
2405427,chr17,38935906,38935907
678461,chr18,55847546,55847547
2163943,chr1,33344145,33344146
165245,chr2,468303,468304
494415,chr1,15416965,15416966
432050,chr22,49155108,49155109
25770,chr1,220864027,220864028
2230897,chr2,66673029,66673030
3085149,chr2,111619408,111619409
282770,chr7,100807505,100807506
2589307,chr7,100943653,100943654
3270337,chr6,168497890,168497891
135797,chr17,74534725,74534726
506785,chr10,46992694,46992695
965971,chr12,6882538,6882539
3315932,chr8,29742828,29742829
1491403,chr21,9825964,9825965
1019199,chr12,132061404,132061405
770581,chr1,149224641,149224642
1835455,chr6,170239089,170239090
893594,chr11,2862482,2862483
2634425,chrX,54666175,54666176
2942211,chr16,30762461,30762462
112857,chr16,30918989,30918990
2403794,chr17,32751554,32751555
2591444,chr7,129303882,129303883
35363,chr10,50745833,50745834
2634428,chrX,54666221,54666222
330157,chr10,134735479,134735480
2634426,chrX,54666198,54666199
572090,chr2,233370670,233370671
2162814,chrX,114959540,114959541
547971,chr17,58216500,58216501
2666753,chr10,13934429,13934430
3524118,chr7,29605696,29605697
3344756,chr9,99137569,99137570
3046274,chr19,33705451,33705452
1771963,chr6,8337363,8337364
343411,chr15,101267785,101267786
626327,chrX,109246494,109246495
1899264,chr7,142237853,142237854
432465,chr3,11793647,11793648
653773,chr22,26356451,26356452
361028,chr19,55598698,55598699
2128983,chr8,41173348,41173349
527753,chr14,19890232,19890233
3184734,chr3,147142079,147142080
685538,chr3,171519587,171519588
242313,chr4,185940923,185940924
2159196,chr8,142189600,142189601
2251901,chr10,12633341,12633342
306488,chr9,66458374,66458375
2903875,chr14,105335067,105335068
651422,chr20,633169,633170
442692,chr7,102212875,102212876
1625590,chr4,3591972,3591973
2890311,chr14,61109319,61109320
1095877,chr14,102050818,102050819
2717649,chr8,142189756,142189757
610240,chr7,99516763,99516764
2112208,chr21,44590682,44590683
312782,chr9,126778186,126778187
2862014,chr12,121032169,121032170
2129708,chr1,6188162,6188163
663545,chr8,1896553,1896554
2177406,chr18,74102642,74102643
2103083,chr15,30655185,30655186
610238,chr7,99516746,99516747
2155127,chr7,129424529,129424530
319060,chrX,37431388,37431389
463127,chr16,944315,944316
2099106,chr11,1591517,1591518
67189,chr12,53068991,53068992
690621,chr8,42135242,42135243
663850,chr8,25901632,25901633
2096805,chr1,149326531,149326532
1953715,chr8,86565929,86565930
3047145,chr19,35329679,35329680
629188,chr1,44060116,44060117
2096967,chr1,160056018,160056019
2023949,chr9,124579495,124579496
583383,chr3,44038230,44038231
2103394,chr15,68556799,68556800
2128317,chr17,78860036,78860037
319092,chrX,39681495,39681496
627913,chr1,4783434,4783435
565963,chr2,66666637,66666638
632986,chr11,440628,440629
3104165,chr2,238572403,238572404
582401,chr3,12933946,12933947
665540,chr9,74579913,74579914
418986,chr18,2033506,2033507
2169067,chr12,3332539,3332540
2142611,chr17,78898064,78898065
1495721,chr21,11107119,11107120
2159531,chr8,143252369,143252370
3348825,chr9,124990829,124990830
2342326,chr12,133180622,133180623
567223,chr2,91777292,91777293
637121,chr13,50707645,50707646
249079,chr5,87504293,87504294
2255665,chr3,128199973,128199974
465482,chr17,64743,64744
572436,chr2,238535846,238535847
2727584,chr1,3679713,3679714
1969489,chr8,130848777,130848778
1858216,chr7,45118091,45118092
600182,chr5,179564468,179564469
159794,chr19,40419786,40419787
1186854,chr16,70772374,70772375
634281,chr11,68180792,68180793
2508728,chr22,42919258,42919259
393411,chrX,119695227,119695228
2218208,chr7,141383267,141383268
578880,chr22,17443046,17443047
2395548,chr17,934957,934958
683204,chr20,62317715,62317716
1612810,chr3,184792539,184792540
2310764,chr11,3071304,3071305
2836980,chr11,118404580,118404581
1519885,chr22,22931387,22931388
2147529,chr2,25425396,25425397
632368,chr10,118530958,118530959
2835703,chr11,113185125,113185126
3307075,chr7,156369410,156369411
3093483,chr2,173337570,173337571
2152137,chr5,2387807,2387808
644374,chr17,73647209,73647210
2776863,chr10,1498579,1498580
382534,chr6,168973648,168973649
947057,chr11,118986860,118986861
290089,chr8,1321546,1321547
2151991,chr5,785151,785152
1765009,chr6,341777,341778
2188336,chr5,140807137,140807138
709657,chr1,16973388,16973389
319834,chrX,131157594,131157595
2237576,chr7,27292614,27292615
1749256,chr5,154448660,154448661
506034,chr10,24497857,24497858
2151988,chr5,785130,785131
645022,chr17,80510772,80510773
301512,chr8,142317413,142317414
584884,chr3,68056659,68056660
2716680,chr3,124417081,124417082
3054513,chr19,46773867,46773868
2186163,chr4,3591958,3591959
426716,chr2,176977922,176977923
2110428,chr2,170572499,170572500
2646356,chr16,23197078,23197079
685983,chr4,3366324,3366325
282769,chr7,100807503,100807504
2836057,chr11,114486117,114486118
506800,chr10,46993153,46993154
678425,chr18,46190239,46190240
537174,chr16,1238632,1238633
2236337,chr6,391045,391046
111958,chr16,28566001,28566002
3490256,chr22,39635052,39635053
1197532,chr16,86348385,86348386
64997,chr12,34362436,34362437
633218,chr11,1975086,1975087
997594,chr12,96524828,96524829
603183,chr6,50787648,50787649
413440,chr16,33966236,33966237
1198649,chr16,87274734,87274735
2376179,chr16,1262617,1262618
563490,chr2,5831687,5831688
1953717,chr8,86565948,86565949
523403,chr12,113684010,113684011
324394,chr1,47915736,47915737
318737,chrX,16737844,16737845
878505,chr10,121356425,121356426
63073,chr12,6876625,6876626
16445,chr1,91172930,91172931
1477170,chr20,46524005,46524006
385290,chr7,121946923,121946924
2135222,chr12,117489399,117489400
369964,chr22,25019761,25019762
678703,chr18,77451160,77451161
2660369,chr6,35725316,35725317
2207388,chr12,38553640,38553641
2142609,chr17,78898046,78898047
468087,chr17,80387356,80387357
2236851,chr6,109558643,109558644
340661,chr14,96180552,96180553
370424,chr22,37799579,37799580
1831775,chr6,166955043,166955044
602409,chr6,37616867,37616868
2813522,chr11,8252218,8252219
392077,chr9,138476553,138476554
2176675,chr17,79887703,79887704
2988195,chr17,71205802,71205803
653609,chr22,20264085,20264086
598185,chr5,140174841,140174842
662525,chr7,99124081,99124082
947058,chr11,118986871,118986872
2118674,chr7,99516730,99516731
2160533,chr8,145031126,145031127
504120,chr1,227506936,227506937
126778,chr17,30332952,30332953
564596,chr2,27746169,27746170
2995824,chr17,78864301,78864302
664466,chr8,115908941,115908942
2711529,chrX,55744136,55744137
290092,chr8,1321573,1321574
494804,chr1,18617949,18617950
2109095,chr2,1825435,1825436
611039,chr7,113725246,113725247
540763,chr16,67226937,67226938
3310609,chr8,1849798,1849799
2127369,chr19,2495085,2495086
341216,chr14,104843218,104843219
1743146,chr5,140801040,140801041
589808,chr4,8073733,8073734
1130952,chr15,79295616,79295617
2398244,chr17,5403334,5403335
443827,chr8,1138659,1138660
595316,chr5,50264876,50264877
2700468,chr5,115444711,115444712
3318539,chr8,47060614,47060615
710294,chr1,17027132,17027133
2436030,chr19,5110825,5110826
2629377,chrX,14891495,14891496
1696815,chr5,3383155,3383156
561610,chr19,50058328,50058329
1335895,chr19,55881518,55881519
2121151,chr9,127085650,127085651
2943435,chr16,33571926,33571927
1700229,chr5,8839750,8839751
2104179,chr16,10276293,10276294
285348,chr7,130418005,130418006
1849455,chr7,26654391,26654392
319359,chrX,56590139,56590140
1253698,chr17,79430451,79430452
3343979,chr9,96714254,96714255
1231841,chr17,41401052,41401053
301941,chr8,144240999,144241000
539905,chr16,49314823,49314824
2729962,chr1,7080897,7080898
2341711,chr12,132851688,132851689
2546068,chr5,1747022,1747023
57440,chr11,78497091,78497092
2683997,chr18,50067271,50067272
2287295,chr1,228079204,228079205
577666,chr21,35882879,35882880
611804,chr7,140114617,140114618
768289,chr1,145279008,145279009
610527,chr7,100609604,100609605
2423112,chr18,46202979,46202980
2137424,chr15,60243978,60243979
2947071,chr16,57907336,57907337
2116068,chr5,127874096,127874097
319363,chrX,57936149,57936150
2539325,chr4,89123811,89123812
316898,chr9,138987804,138987805
2127988,chr11,352504,352505
682034,chr2,237535099,237535100
2979967,chr17,42015398,42015399
3200066,chr4,8068384,8068385
2197614,chr15,62683867,62683868
642556,chr17,1674460,1674461
661141,chr6,166955155,166955156
2095423,chr1,2791934,2791935
3267285,chr6,157197598,157197599
659276,chr5,153530681,153530682
2155621,chr8,709489,709490
2979139,chr17,40700271,40700272
1824917,chr6,157731619,157731620
2204560,chr1,12630292,12630293
113813,chr16,49311461,49311462
2173378,chr16,1690723,1690724
650774,chr2,214053923,214053924
2145561,chr19,41086247,41086248
2116388,chr5,149510001,149510002
443369,chr7,150671608,150671609
648934,chr2,15940032,15940033
2182991,chr21,10991012,10991013
2116494,chr5,171766391,171766392
679755,chr19,29802430,29802431
3149634,chr22,37451029,37451030
1491983,chr21,10421960,10421961
2208577,chr14,100597284,100597285
375656,chr4,3761941,3761942
417796,chr17,73266826,73266827
569565,chr2,170572530,170572531
675246,chr16,1690182,1690183
163546,chr19,54487075,54487076
2947447,chr16,58522212,58522213
2221457,chr1,240895756,240895757
1765125,chr6,349204,349205
479521,chr3,72211544,72211545
2706265,chr7,149489529,149489530
2511336,chr22,48109794,48109795
3311361,chr8,6875622,6875623
385291,chr7,121946944,121946945
157062,chr19,29284777,29284778
2881980,chr13,112824225,112824226
3354160,chr9,133229106,133229107
3347253,chr9,115824825,115824826
2154129,chr7,5427548,5427549
923110,chr11,67467878,67467879
668246,chr1,38341360,38341361
925099,chr11,69657245,69657246
1537609,chr22,46473074,46473075
452130,chr1,55050387,55050388
652478,chr20,60978532,60978533
663546,chr8,1896569,1896570
2113180,chr3,13319552,13319553
450558,chr1,2501163,2501164
586929,chr3,145968789,145968790
685653,chr3,193844892,193844893
642950,chr17,9676148,9676149
2310958,chr11,3498254,3498255
3142552,chr22,19738598,19738599
2186162,chr4,3591951,3591952
2466004,chr2,71839477,71839478
901866,chr11,17018132,17018133
580108,chr22,32531862,32531863
2362000,chr14,105812672,105812673
2186170,chr4,3801351,3801352
2694188,chr22,44144518,44144519
3405638,chr10,118386452,118386453
581607,chr22,50319331,50319332
49436,chr11,23752836,23752837
2137841,chr15,77308508,77308509
497096,chr1,41794264,41794265
521891,chr12,65515097,65515098
2134812,chr12,68025910,68025911
2989078,chr17,72611095,72611096
3098922,chr2,219818237,219818238
691042,chr8,143051250,143051251
1620884,chr3,197393379,197393380
597206,chr5,127874059,127874060
2457745,chr19,58629744,58629745
1996404,chr9,45357107,45357108
506267,chr10,30872930,30872931
654545,chr22,49447830,49447831
2121827,chrY,13488546,13488547
500329,chr1,148901530,148901531
2152488,chr5,89704399,89704400
2118669,chr7,99516633,99516634
2298072,chr10,82269572,82269573
651421,chr20,633158,633159
632595,chr10,127585307,127585308
2108490,chr19,42441824,42441825
2133919,chr11,69818416,69818417
2310765,chr11,3071328,3071329
2885334,chr14,23308472,23308473
682265,chr2,242791323,242791324
2198009,chr16,30581632,30581633
2127220,chr16,460322,460323
473274,chr2,100443418,100443419
350337,chr17,34958689,34958690
1904056,chr7,150937592,150937593
3234498,chr5,135332436,135332437
2744445,chr1,38187452,38187453
2104617,chr16,55358423,55358424
2104618,chr16,55358425,55358426
2176181,chr17,63221213,63221214
579447,chr22,23611848,23611849
2900487,chr14,102912032,102912033
2891504,chr14,68985891,68985892
770580,chr1,149224636,149224637
661142,chr6,166955163,166955164
3343977,chr9,96714225,96714226
495215,chr1,22642219,22642220
100303,chr15,67073365,67073366
626029,chrX,71792745,71792746
3336037,chr9,14081246,14081247
2966909,chr17,5974609,5974610
2835701,chr11,113185089,113185090
342007,chr15,41795475,41795476
311842,chr9,116917075,116917076
2646577,chr16,87712423,87712424
2891771,chr14,69704358,69704359
2065977,chrX,71044028,71044029
2950960,chr16,72980789,72980790
2655468,chr15,95739336,95739337
3181232,chr3,127611315,127611316
2126002,chr12,132812703,132812704
3451339,chr17,71600236,71600237
2151995,chr5,785168,785169
3502037,chr4,7363202,7363203
211888,chr22,50120643,50120644
3169964,chr3,42706066,42706067
2119367,chr8,1731966,1731967
153484,chr19,12306136,12306137
506801,chr10,46993160,46993161
2128319,chr17,78860076,78860077
681138,chr2,71301479,71301480
2177027,chr18,25185558,25185559
3247829,chr6,5116547,5116548
640563,chr16,2124115,2124116
2117063,chr6,36477259,36477260
2392282,chr16,88099336,88099337
510928,chr10,132697676,132697677
2137840,chr15,77308484,77308485
679399,chr19,11090841,11090842
2129494,chr8,27281266,27281267
651943,chr20,36771872,36771873
3276189,chr7,1708000,1708001
306489,chr9,66458378,66458379
2122193,chr15,30396057,30396058
3218195,chr5,480121,480122
2998105,chr17,79639902,79639903
2105654,chr17,26604230,26604231
359098,chr19,33641913,33641914
2723673,chr1,2214406,2214407
2098789,chr10,126715017,126715018
3115518,chr20,32450337,32450338
690511,chr8,23416672,23416673
687613,chr5,171960202,171960203
1464206,chr20,25755508,25755509
3220222,chr5,1619714,1619715
2704329,chr7,11012979,11012980
1286049,chr18,73717636,73717637
1629949,chr4,7329429,7329430
3253624,chr6,36332720,36332721
2105544,chr17,17529957,17529958
2176489,chr17,76862757,76862758
2094996,chrY,58990057,58990058
2252539,chr11,118505946,118505947
97467,chr15,45422292,45422293
2254870,chr2,113992990,113992991
2110454,chr2,174289247,174289248
2828301,chr11,68141742,68141743
2186160,chr4,3591925,3591926
2554880,chr5,140346470,140346471
108009,chr16,2141754,2141755
2128318,chr17,78860059,78860060
2120710,chr9,37726860,37726861
319061,chrX,37431394,37431395
676068,chr16,69531659,69531660
2306734,chr10,135123343,135123344
640140,chr15,99205901,99205902
2097913,chr10,24497885,24497886
2137934,chr15,79306797,79306798
319409,chrX,67653182,67653183
2738803,chr1,24782317,24782318
3212036,chr4,140036401,140036402
3199753,chr4,7737085,7737086
2559766,chr5,179634691,179634692
2674644,chr13,113422459,113422460
2099887,chr11,68075849,68075850
626393,chrX,115005101,115005102
2172158,chr14,105667311,105667312
470129,chr19,5994219,5994220
2218078,chr7,101504300,101504301
205961,chr22,25816732,25816733
2662062,chr9,126219701,126219702
2228948,chr18,77713338,77713339
2108863,chr19,53977731,53977732
2121909,chr1,38511758,38511759
2668875,chr10,135255851,135255852
199266,chr20,62598929,62598930
2164113,chr1,42105342,42105343
1245997,chr17,71545836,71545837
148158,chr19,1242157,1242158
603577,chr6,79339575,79339576
2711530,chrX,55744150,55744151
890846,chr11,391623,391624
2835704,chr11,113185127,113185128
637646,chr14,20137690,20137691
2096733,chr1,144979159,144979160
3231818,chr5,115915807,115915808
2735674,chr1,18146090,18146091
129379,chr17,41278655,41278656
3157358,chr22,46463941,46463942
2425173,chr18,74499624,74499625
2425171,chr18,74499607,74499608
2565301,chr6,37723518,37723519
2108216,chr19,33908198,33908199
2207805,chr12,121175956,121175957
684974,chr3,49200836,49200837
3200133,chr4,8132036,8132037
2912294,chr15,53077281,53077282
2575132,chr7,389262,389263
2584086,chr7,52341729,52341730
647488,chr19,34270361,34270362
599476,chr5,173846170,173846171
1635494,chr4,16085716,16085717
212341,chr22,50623818,50623819
2061460,chrX,58011582,58011583
2533756,chr4,6273444,6273445
2162527,chr9,139279789,139279790
1478005,chr20,47214648,47214649
1669035,chr4,129563972,129563973
198857,chr20,62272798,62272799
1997104,chr9,66458486,66458487
2967244,chr17,6796953,6796954
513362,chr11,31836070,31836071
2117087,chr6,39158260,39158261
619647,chr9,68413823,68413824
639488,chr15,60653483,60653484
193595,chr20,32668796,32668797
2151996,chr5,785173,785174
2878648,chr13,97054047,97054048
2909166,chr15,38884172,38884173
2174710,chr16,88122778,88122779
2646576,chr16,87712396,87712397
398781,chr10,393367,393368
41145,chr10,104170425,104170426
500372,chr1,149224711,149224712
2141196,chr17,18021958,18021959
599477,chr5,173846172,173846173
2298071,chr10,82269562,82269563
2796664,chr10,115323107,115323108
2922494,chr15,91878409,91878410
3288793,chr7,62528438,62528439
189513,chr20,642964,642965
1765026,chr6,342875,342876
2777729,chr10,5502444,5502445
653575,chr22,19969043,19969044
