,Chr,Start,End
319236,chrX,48554729,48554730
1881826,chr7,100609590,100609591
118703,chr16,85936631,85936632
157117,chr19,30020246,30020247
2232610,chr21,42060135,42060136
199621,chr21,10599597,10599598
167872,chr2,25427372,25427373
212340,chr22,50623801,50623802
2969095,chr17,8286528,8286529
649557,chr2,70408885,70408886
423191,chr19,41977065,41977066
2254427,chr19,17918846,17918847
1480796,chr20,50374030,50374031
3306534,chr7,155289911,155289912
3292664,chr7,79081604,79081605
1485487,chr20,57702360,57702361
1720077,chr5,71507949,71507950
360483,chr19,49200003,49200004
273185,chr7,1707956,1707957
2757493,chr1,147091036,147091037
260973,chr6,26521696,26521697
2453079,chr19,49001061,49001062
2305067,chr10,134018000,134018001
2186889,chr4,117280050,117280051
2110939,chr2,239850955,239850956
2168522,chr11,78614593,78614594
627320,chrY,13471777,13471778
19373,chr1,148901940,148901941
646643,chr19,5110922,5110923
291904,chr8,21882587,21882588
2128856,chr8,21029408,21029409
1996996,chr9,66456033,66456034
638075,chr14,69014440,69014441
1996992,chr9,66456005,66456006
2774789,chr1,244507275,244507276
2108217,chr19,33908226,33908227
882477,chr10,127584688,127584689
3005139,chr18,19745932,19745933
625548,chrX,48931469,48931470
1998672,chr9,68412619,68412620
656657,chr4,3363200,3363201
3013332,chr18,77156879,77156880
2483513,chr20,2397858,2397859
3452410,chr17,76997410,76997411
1435183,chr2,219288899,219288900
328549,chr10,77159511,77159512
2873523,chr13,35517351,35517352
466257,chr17,21241121,21241122
1451093,chr2,243153544,243153545
3451869,chr17,74538897,74538898
2225394,chr14,94183983,94183984
1621582,chr4,53172,53173
1385157,chr2,90481967,90481968
303298,chr8,145938602,145938603
2116533,chr5,176212655,176212656
583381,chr3,44038105,44038106
990846,chr12,71890987,71890988
3405304,chr10,105585437,105585438
2248172,chrX,128768810,128768811
2426835,chr18,77918243,77918244
82683,chr13,107187342,107187343
3138774,chr21,46726561,46726562
672297,chr12,56345865,56345866
637065,chr13,43149104,43149105
3254787,chr6,41342600,41342601
591865,chr4,85887053,85887054
529894,chr14,70234886,70234887
1996993,chr9,66456012,66456013
625550,chrX,48931478,48931479
72597,chr12,113795614,113795615
2106178,chr17,58506706,58506707
3264967,chr6,139682755,139682756
883924,chr10,129249676,129249677
1646765,chr4,49151817,49151818
2785765,chr10,54066317,54066318
2142005,chr17,62119145,62119146
2688820,chr2,72171098,72171099
1201958,chr16,89894001,89894002
2234117,chr3,151523907,151523908
278276,chr7,45960752,45960753
2150476,chr22,44472783,44472784
633220,chr11,1988645,1988646
2309206,chr11,1444813,1444814
1480521,chr20,50046108,50046109
69509,chr12,72667526,72667527
2916048,chr15,70669548,70669549
305818,chr9,35828828,35828829
2630657,chrX,24380421,24380422
145966,chr18,74499670,74499671
2977136,chr17,36989399,36989400
320267,chrX,153362179,153362180
1060208,chr14,19888773,19888774
5117,chr1,16862425,16862426
1023583,chr13,24134622,24134623
1333135,chr19,53228615,53228616
390554,chr9,115708079,115708080
642320,chr16,89199956,89199957
3263463,chr6,125667924,125667925
2695573,chr3,59804390,59804391
3484756,chr20,62317640,62317641
1128943,chr15,75989548,75989549
2196568,chr12,13426974,13426975
1248913,chr17,75143165,75143166
2102528,chr14,77263917,77263918
125553,chr17,21561512,21561513
3132933,chr21,37622639,37622640
2152473,chr5,80690227,80690228
656629,chr4,2757928,2757929
3064843,chr2,888499,888500
165249,chr2,468328,468329
277057,chr7,32338299,32338300
3305112,chr7,151157594,151157595
238265,chr4,111554966,111554967
2152472,chr5,80690225,80690226
2130585,chr1,203570365,203570366
631813,chr10,77165138,77165139
2523160,chr3,126068174,126068175
2154131,chr7,5427571,5427572
2973732,chr17,26825159,26825160
2699055,chr4,173402273,173402274
396093,chr1,40974110,40974111
2708487,chr9,14313385,14313386
625551,chrX,48931484,48931485
765030,chr1,142794697,142794698
3014560,chr18,77674634,77674635
472003,chr19,55734416,55734417
532434,chr15,22095236,22095237
2698565,chr4,113432934,113432935
2895547,chr14,91264593,91264594
510226,chr10,123355752,123355753
553645,chr19,560326,560327
568269,chr2,119599845,119599846
3178391,chr3,110789788,110789789
3309545,chr7,158905340,158905341
93311,chr14,103673774,103673775
1309877,chr19,27738487,27738488
654086,chr22,39429788,39429789
1749069,chr5,154050989,154050990
2234205,chr3,181427703,181427704
129403,chr17,41401091,41401092
222446,chr3,125899901,125899902
3014082,chr18,77476246,77476247
327331,chr10,1531498,1531499
375303,chr4,1558723,1558724
3378719,chrX,103411716,103411717
219912,chr3,66550579,66550580
2196914,chr12,124267841,124267842
5116,chr1,16862416,16862417
188067,chr2,239757901,239757902
3106367,chr2,241385457,241385458
319530,chrX,100075324,100075325
2094663,chrY,13476735,13476736
120759,chr17,1162810,1162811
1407008,chr2,133025694,133025695
599095,chr5,158532295,158532296
2470400,chr2,119599830,119599831
455515,chr10,134823815,134823816
2129434,chr9,137000123,137000124
5114,chr1,16862396,16862397
635663,chr12,50567950,50567951
846459,chr10,44912014,44912015
327012,chr1,235054864,235054865
638433,chr14,96521475,96521476
3276799,chr7,1967946,1967947
2255441,chr22,32266991,32266992
3110396,chr20,3725621,3725622
304425,chr9,14313355,14313356
3156015,chr22,45099093,45099094
627335,chrY,13489090,13489091
227013,chr3,180546903,180546904
529681,chr14,66974904,66974905
2621373,chr9,132944044,132944045
147878,chr19,1105215,1105216
368860,chr21,44863984,44863985
318968,chrX,23352820,23352821
632483,chr10,124578180,124578181
9859,chr1,35351572,35351573
2141290,chr17,25666159,25666160
341626,chr15,20486423,20486424
1648026,chr4,49634140,49634141
131255,chr17,47210099,47210100
359347,chr19,37178733,37178734
2226639,chr16,29167915,29167916
93668,chr14,104394944,104394945
364977,chr2,233204527,233204528
2976371,chr17,35650114,35650115
490607,chr9,129184186,129184187
527190,chr13,107187333,107187334
2778598,chr10,8080396,8080397
626994,chrX,149532991,149532992
2176570,chr17,78819993,78819994
2171220,chr14,19533084,19533085
678113,chr17,80333330,80333331
436502,chr4,179760423,179760424
465684,chr17,1939852,1939853
1386490,chr2,91846697,91846698
226959,chr3,179754626,179754627
2189692,chr6,100042195,100042196
94660,chr14,106938234,106938235
2094601,chrY,13464458,13464459
2168521,chr11,78614586,78614587
1060209,chr14,19888778,19888779
2254107,chr18,8478169,8478170
2661489,chr8,35727250,35727251
2178839,chr19,38573101,38573102
2200315,chr2,145835757,145835758
631195,chr10,21683249,21683250
3178389,chr3,110789767,110789768
45435,chr10,135048848,135048849
388291,chr8,142942209,142942210
2914057,chr15,64578332,64578333
262670,chr6,41651261,41651262
488007,chr7,157926598,157926599
530645,chr14,88790299,88790300
2098639,chr10,112696786,112696787
547284,chr17,46719324,46719325
475089,chr20,21085723,21085724
3281573,chr7,8481627,8481628
492162,chrX,70338351,70338352
601237,chr6,10882043,10882044
2160532,chr8,145031086,145031087
3082734,chr2,98365767,98365768
3073121,chr2,34614498,34614499
496782,chr1,38230060,38230061
229612,chr4,53286,53287
2302971,chr10,123909299,123909300
2112013,chr21,33371062,33371063
522623,chr12,97857054,97857055
475749,chr20,56796942,56796943
2251615,chr1,50882434,50882435
2176572,chr17,78820015,78820016
565490,chr2,47796931,47796932
2981195,chr17,44851102,44851103
3168561,chr3,32932689,32932690
2621513,chr9,133394920,133394921
3060601,chr19,54057783,54057784
625732,chrX,54209148,54209149
1262727,chr18,13447988,13447989
591057,chr4,52918103,52918104
661678,chr7,4519110,4519111
2253064,chr14,65577836,65577837
3060599,chr19,54057758,54057759
3060598,chr19,54057756,54057757
2431844,chr19,2184222,2184223
2214374,chr22,27831921,27831922
2111075,chr20,983218,983219
167847,chr2,25384307,25384308
2159024,chr8,141057434,141057435
318969,chrX,23352830,23352831
3077704,chr2,66672843,66672844
2422014,chr18,28681793,28681794
1612550,chr3,184408373,184408374
3165935,chr3,13084130,13084131
315972,chr9,136224459,136224460
3093481,chr2,173310455,173310456
393472,chrX,134048875,134048876
637196,chr13,73811964,73811965
2136646,chr14,101035785,101035786
2841769,chr12,737186,737187
393668,chrX,153627189,153627190
3011801,chr18,74499702,74499703
1288255,chr18,76169315,76169316
466925,chr17,54989967,54989968
449747,chrX,149532962,149532963
550178,chr17,78977482,78977483
3060600,chr19,54057777,54057778
3119137,chr20,44937055,44937056
449353,chrX,74494468,74494469
118704,chr16,85936643,85936644
344156,chr16,1075357,1075358
32610,chr10,22624591,22624592
3339589,chr9,44118236,44118237
2116752,chr6,1394486,1394487
2674645,chr13,113422472,113422473
320482,chrY,13470616,13470617
2380098,chr16,4730885,4730886
277056,chr7,32338284,32338285
2094670,chrY,13478317,13478318
19371,chr1,148901932,148901933
2804607,chr10,134773829,134773830
3064567,chr2,392773,392774
802612,chr1,223519253,223519254
2664797,chr1,114546111,114546112
2119391,chr8,7403912,7403913
3013577,chr18,77225777,77225778
625549,chrX,48931472,48931473
2191214,chr7,75866267,75866268
3281571,chr7,8481596,8481597
657452,chr4,111542573,111542574
2984335,chr17,55185346,55185347
625552,chrX,48931490,48931491
657332,chr4,85420409,85420410
2920741,chr15,87115285,87115286
1301563,chr19,12074518,12074519
551752,chr18,19674041,19674042
274627,chr7,6463996,6463997
653556,chr22,19751776,19751777
657867,chr4,190611167,190611168
2170510,chr12,133449282,133449283
830441,chr10,17506676,17506677
2967243,chr17,6796941,6796942
1046621,chr13,94759366,94759367
667766,chr1,12920545,12920546
1242517,chr17,64436733,64436734
2194079,chr9,131155233,131155234
365396,chr2,241351632,241351633
882481,chr10,127584720,127584721
2453078,chr19,49001046,49001047
2698816,chr4,144435546,144435547
639995,chr15,90216711,90216712
364991,chr2,233285958,233285959
260974,chr6,26521718,26521719
14036,chr1,54203821,54203822
2868434,chr12,132933107,132933108
593945,chr4,187645948,187645949
1407010,chr2,133025716,133025717
690639,chr8,43131902,43131903
1189475,chr16,74991274,74991275
638459,chr14,97402705,97402706
2184292,chr22,46610304,46610305
3078182,chr2,70408841,70408842
2101380,chr12,131171376,131171377
669472,chr10,12633386,12633387
319196,chrX,46772839,46772840
319200,chrX,46772853,46772854
215533,chr3,32861350,32861351
319195,chrX,46772833,46772834
319197,chrX,46772842,46772843
3123626,chr20,58144282,58144283
2755200,chr1,110466319,110466320
3070668,chr2,25470899,25470900
659234,chr5,149933559,149933560
320530,chrY,13488312,13488313
35105,chr10,46993092,46993093
3311440,chr8,8176064,8176065
947056,chr11,118986854,118986855
500178,chr1,142618761,142618762
666362,chr9,133394874,133394875
846572,chr10,45176456,45176457
319795,chrX,129194545,129194546
2741863,chr1,31989898,31989899
2552715,chr5,124312097,124312098
644142,chr17,63163847,63163848
2637113,chrX,103411735,103411736
134593,chr17,71948512,71948513
625730,chrX,54209142,54209143
601909,chr6,27560366,27560367
530646,chr14,88790304,88790305
3049239,chr19,38746701,38746702
532544,chr15,26874240,26874241
3346825,chr9,112976081,112976082
2136239,chr14,65839593,65839594
2770599,chr1,227709858,227709859
2670473,chr11,77282643,77282644
2160534,chr8,145031131,145031132
2916313,chr15,72447579,72447580
147872,chr19,1105187,1105188
319793,chrX,129194531,129194532
2653611,chr10,100993346,100993347
2151069,chr3,88356982,88356983
628158,chr1,10880369,10880370
2253422,chr15,102520733,102520734
1853922,chr7,36018065,36018066
677161,chr17,36371526,36371527
535857,chr15,89905961,89905962
2717310,chr7,515230,515231
2600369,chr8,29205528,29205529
3278356,chr7,2932691,2932692
621785,chr9,128170616,128170617
3377108,chrX,74260025,74260026
591357,chr4,71326400,71326401
2110893,chr2,237712463,237712464
679636,chr19,18875021,18875022
3276800,chr7,1967949,1967950
621406,chr9,122732071,122732072
3039613,chr19,16679408,16679409
2873521,chr13,35517346,35517347
156063,chr19,18280375,18280376
542664,chr16,90172816,90172817
3013579,chr18,77225803,77225804
2226104,chr15,93785069,93785070
879773,chr10,123732320,123732321
319796,chrX,129194547,129194548
3087658,chr2,122914062,122914063
3117024,chr20,36049847,36049848
460542,chr13,114529250,114529251
400571,chr10,120958340,120958341
2658986,chr3,57242673,57242674
2820095,chr11,56884430,56884431
628684,chr1,25289426,25289427
473686,chr2,133031386,133031387
625729,chrX,54209130,54209131
628501,chr1,20204050,20204051
634506,chr11,75598275,75598276
393663,chrX,153607932,153607933
393664,chrX,153607935,153607936
2342329,chr12,133180695,133180696
350130,chr17,28804643,28804644
683202,chr20,62317704,62317705
709119,chr1,16946434,16946435
2156550,chr8,21488516,21488517
603184,chr6,50787650,50787651
627850,chr1,3574188,3574189
2865018,chr12,125242855,125242856
514125,chr11,47417403,47417404
603520,chr6,75915385,75915386
194654,chr20,37359326,37359327
634820,chr11,119848896,119848897
693664,chrX,152661666,152661667
257882,chr6,1393272,1393273
2154084,chr7,4301246,4301247
1646228,chr4,49106407,49106408
3502621,chr4,16918169,16918170
2133010,chr11,3071194,3071195
456994,chr11,67801149,67801150
501217,chr1,156406417,156406418
2395551,chr17,934984,934985
2194413,chr9,139872208,139872209
571111,chr2,218860250,218860251
2658280,chr20,43579740,43579741
666858,chr9,139279855,139279856
571013,chr2,210288935,210288936
2222817,chr11,61508397,61508398
2152760,chr5,140865448,140865449
592665,chr4,128704420,128704421
2993265,chr17,76818967,76818968
2752773,chr1,87746533,87746534
626328,chrX,109246526,109246527
567228,chr2,91777692,91777693
2149136,chr20,29515852,29515853
2759376,chr1,154548946,154548947
2106145,chr17,55037441,55037442
2231075,chr2,99553406,99553407
649558,chr2,70409005,70409006
3204417,chr4,41937934,41937935
129400,chr17,41400991,41400992
3119437,chr20,45891150,45891151
1923742,chr8,12417082,12417083
676184,chr16,81509738,81509739
805716,chr1,228756822,228756823
3060597,chr19,54057750,54057751
2133545,chr11,64003433,64003434
2164656,chr1,105560253,105560254
2654210,chr11,128206131,128206132
570226,chr2,177054496,177054497
2202175,chr5,6846634,6846635
2983872,chr17,52393848,52393849
490606,chr9,129184182,129184183
628856,chr1,32082733,32082734
199656,chr21,10991005,10991006
2202496,chr5,175044744,175044745
613354,chr8,10588938,10588939
2268274,chr1,22470343,22470344
307135,chr9,78507381,78507382
282835,chr7,100943683,100943684
1407211,chr2,133047049,133047050
90874,chr14,91723888,91723889
603315,chr6,58147298,58147299
2163151,chr1,6188111,6188112
530647,chr14,88790315,88790316
3330609,chr8,143961102,143961103
319784,chrX,129117480,129117481
2142299,chr17,74128911,74128912
2096177,chr1,41847254,41847255
1593180,chr3,129277407,129277408
572426,chr2,238416262,238416263
882478,chr10,127584703,127584704
94694,chr15,20500588,20500589
2709581,chr9,117996897,117996898
165248,chr2,468319,468320
3119133,chr20,44937041,44937042
1646764,chr4,49151812,49151813
2848173,chr12,43946245,43946246
582122,chr3,6903811,6903812
527189,chr13,107187315,107187316
1492512,chr21,10599667,10599668
1090837,chr14,96055060,96055061
609133,chr7,57431455,57431456
558573,chr19,32532494,32532495
351055,chr17,44952529,44952530
710297,chr1,17027142,17027143
23321,chr1,200843335,200843336
672818,chr12,131495868,131495869
295694,chr8,57033880,57033881
192708,chr20,26062685,26062686
2377517,chr16,2042843,2042844
1619280,chr3,195668403,195668404
129375,chr17,41278593,41278594
2117961,chr7,1533963,1533964
2134988,chr12,106802404,106802405
3511113,chr5,115711904,115711905
576145,chr20,57226287,57226288
3557830,chr10,80416862,80416863
2104519,chr16,33936362,33936363
495032,chr1,20693561,20693562
1330834,chr19,50992953,50992954
3159781,chr22,48990033,48990034
1747429,chr5,150326193,150326194
610642,chr7,100943659,100943660
400909,chr10,134109919,134109920
2107388,chr19,1537480,1537481
2174508,chr16,81509781,81509782
3077700,chr2,66672721,66672722
177312,chr2,114033571,114033572
575528,chr20,44937026,44937027
690613,chr8,41554076,41554077
2656497,chr17,76688990,76688991
206584,chr22,30115366,30115367
2201523,chr3,126914136,126914137
672711,chr12,125227319,125227320
2932710,chr16,2742435,2742436
2697530,chr4,7030656,7030657
3066182,chr2,3652132,3652133
2094630,chrY,13470506,13470507
306499,chr9,66493388,66493389
64296,chr12,26348983,26348984
641334,chr16,34472703,34472704
3013380,chr18,77164242,77164243
127160,chr17,31617658,31617659
393666,chrX,153607942,153607943
616469,chr8,99960064,99960065
3253561,chr6,36210068,36210069
2161111,chr9,5111816,5111817
641136,chr16,29185813,29185814
499289,chr1,94712750,94712751
2166817,chr10,101639671,101639672
1407009,chr2,133025696,133025697
643246,chr17,26554439,26554440
2984345,chr17,55226579,55226580
2844832,chr12,10106118,10106119
2766489,chr1,203978371,203978372
2534366,chr4,7488449,7488450
320543,chrY,13489239,13489240
87285,chr14,57272053,57272054
2217384,chr6,147728199,147728200
364127,chr2,174877677,174877678
2995822,chr17,78864280,78864281
565358,chr2,45237791,45237792
3159131,chr22,47945995,47945996
165250,chr2,468330,468331
2204103,chr9,130865575,130865576
1327081,chr19,47988444,47988445
323921,chr1,38096049,38096050
423374,chr19,45261317,45261318
657454,chr4,111542579,111542580
1495097,chr21,10990230,10990231
531010,chr14,95235797,95235798
262796,chr6,41774513,41774514
2828216,chr11,68076145,68076146
273509,chr7,2670029,2670030
603186,chr6,50787668,50787669
630287,chr1,201094570,201094571
3093482,chr2,173337561,173337562
2078478,chrX,115004730,115004731
644308,chr17,72786417,72786418
476510,chr21,36877500,36877501
512188,chr11,2849078,2849079
145964,chr18,74499640,74499641
162207,chr19,48697626,48697627
567219,chr2,91776908,91776909
518985,chr12,3068831,3068832
2199186,chr19,310780,310781
2279206,chr1,119527463,119527464
1531545,chr22,39462190,39462191
1508994,chr21,43512313,43512314
2735443,chr1,17865653,17865654
625510,chrX,48595816,48595817
0,chr1,10497,10498
319361,chrX,57936138,57936139
320316,chrX,153672748,153672749
588656,chr4,53548,53549
1262728,chr18,13448028,13448029
610643,chr7,100943665,100943666
1550105,chr3,13590071,13590072
2923998,chr15,99995323,99995324
2201313,chr3,13205695,13205696
319799,chrX,129194557,129194558
2391238,chr16,86463088,86463089
630764,chr1,234367057,234367058
3292665,chr7,79081614,79081615
2955468,chr16,85832206,85832207
1621635,chr4,54573,54574
239362,chr4,140036121,140036122
138571,chr17,80144969,80144970
2011796,chr9,98209235,98209236
2700808,chr5,138883162,138883163
2594467,chr7,151789079,151789080
2135439,chr12,125243087,125243088
2917185,chr15,74891625,74891626
13233,chr1,47909782,47909783
319442,chrX,69672572,69672573
415996,chr17,21558242,21558243
3049238,chr19,38746690,38746691
3105884,chr2,240669088,240669089
2136690,chr14,102518454,102518455
393207,chrX,49687469,49687470
2310763,chr11,3071296,3071297
514418,chr11,61276493,61276494
2661488,chr8,35727232,35727233
1495709,chr21,11106968,11106969
633033,chr11,692949,692950
2184346,chr22,48949495,48949496
625318,chrX,42856362,42856363
2524092,chr3,129068280,129068281
2472615,chr2,136845759,136845760
2172747,chr15,69126503,69126504
2991448,chr17,74674002,74674003
2802647,chr10,133809882,133809883
2188335,chr5,140801071,140801072
147877,chr19,1105213,1105214
947055,chr11,118986849,118986850
1407063,chr2,133031267,133031268
105927,chr15,101420807,101420808
2736967,chr1,21005136,21005137
67646,chr12,54576379,54576380
2892184,chr14,71022841,71022842
165247,chr2,468315,468316
2232723,chr21,46677554,46677555
805717,chr1,228756847,228756848
319797,chrX,129194551,129194552
2133011,chr11,3071199,3071200
393328,chrX,102470652,102470653
560463,chr19,45395186,45395187
2157238,chr8,41121140,41121141
2121826,chrY,13488540,13488541
42362,chr10,118030755,118030756
1623516,chr4,1649407,1649408
2405428,chr17,38935921,38935922
2912293,chr15,53077272,53077273
2893192,chr14,74744713,74744714
574253,chr20,24746447,24746448
687963,chr6,19465672,19465673
3166133,chr3,13432140,13432141
1253056,chr17,78819911,78819912
61457,chr11,132812633,132812634
607525,chr7,8482299,8482300
2155128,chr7,129424533,129424534
1589444,chr3,124759124,124759125
319800,chrX,129194563,129194564
2112958,chr22,48825524,48825525
2190437,chr7,2143681,2143682
1130764,chr15,79073064,79073065
563422,chr2,1818231,1818232
327461,chr10,6078864,6078865
416071,chr17,27030833,27030834
3346445,chr9,111035142,111035143
1386489,chr2,91846653,91846654
893552,chr11,2845746,2845747
391889,chr9,137175665,137175666
2699963,chr5,41250432,41250433
585811,chr3,125709296,125709297
2094668,chrY,13478300,13478301
626400,chrX,117250123,117250124
192753,chr20,29518368,29518369
2103544,chr15,79714225,79714226
964495,chr12,5383666,5383667
319833,chrX,131157576,131157577
744106,chr1,66582227,66582228
567227,chr2,91777686,91777687
690614,chr8,41554080,41554081
3158486,chr22,47048853,47048854
1730996,chr5,110074609,110074610
637608,chr13,114566701,114566702
2189304,chr6,36807103,36807104
582050,chr3,3841416,3841417
2988810,chr17,72312610,72312611
248051,chr5,75378792,75378793
651050,chr2,236129103,236129104
2125420,chr7,32338240,32338241
3316340,chr8,33490634,33490635
497841,chr1,50889247,50889248
610382,chr7,100136749,100136750
655757,chr3,127245589,127245590
1621584,chr4,53314,53315
1464486,chr20,26062683,26062684
1323924,chr19,45003541,45003542
2984382,chr17,55368477,55368478
192751,chr20,29518362,29518363
628571,chr1,22582646,22582647
634372,chr11,70097941,70097942
506266,chr10,30872900,30872901
2658987,chr3,57242716,57242717
113838,chr16,49314813,49314814
627334,chrY,13489085,13489086
5175,chr1,17019621,17019622
320486,chrY,13470642,13470643
521890,chr12,65515089,65515090
2236945,chr6,135946934,135946935
435319,chr4,7278500,7278501
3192051,chr4,571620,571621
2196569,chr12,13426999,13427000
3288080,chr7,55136397,55136398
3313168,chr8,17767651,17767652
2158011,chr8,85819151,85819152
2973026,chr17,21226372,21226373
680133,chr19,44172340,44172341
2130734,chr1,220915705,220915706
2845976,chr12,22094174,22094175
2164537,chr1,87760190,87760191
45681,chr10,135491067,135491068
686640,chr4,153641612,153641613
77183,chr13,21676167,21676168
2675393,chr14,69269139,69269140
603182,chr6,50787639,50787640
526824,chr13,97878103,97878104
393209,chrX,49687490,49687491
3058687,chr19,50735261,50735262
2122806,chr6,73332695,73332696
2673778,chr13,31825944,31825945
109285,chr16,4356802,4356803
373413,chr3,64671130,64671131
568264,chr2,119593799,119593800
2098057,chr10,46993072,46993073
617231,chr8,133900691,133900692
584883,chr3,68056640,68056641
177299,chr2,113993038,113993039
2711532,chrX,55744171,55744172
640403,chr16,1168048,1168049
976372,chr12,34372251,34372252
20603,chr1,156358562,156358563
20073,chr1,154301889,154301890
404092,chr11,119973515,119973516
130998,chr17,46667105,46667106
669470,chr10,12633372,12633373
409722,chr14,106321097,106321098
1694778,chr5,1464321,1464322
2405429,chr17,38935923,38935924
626449,chrX,118371165,118371166
3064842,chr2,888457,888458
479523,chr3,72211569,72211570
3200067,chr4,8068416,8068417
342909,chr15,77847243,77847244
652784,chr21,11114777,11114778
621278,chr9,116069835,116069836
568937,chr2,133014735,133014736
2025662,chr9,126859709,126859710
319798,chrX,129194553,129194554
672239,chr12,52934182,52934183
2662080,chr9,129442980,129442981
435238,chr4,5733689,5733690
3158995,chr22,47593330,47593331
2687879,chr2,10219441,10219442
2109697,chr2,73430084,73430085
2781332,chr10,23982786,23982787
697239,chr1,3473366,3473367
2644238,chr10,74684272,74684273
3160281,chr22,49420005,49420006
2831229,chr11,72396829,72396830
2249554,chr5,179401761,179401762
3065245,chr2,1730953,1730954
3259204,chr6,83985735,83985736
442793,chr7,121947386,121947387
1991730,chr9,32817792,32817793
3110026,chr20,3081680,3081681
79850,chr13,48894474,48894475
572427,chr2,238416282,238416283
3510237,chr5,78042414,78042415
108557,chr16,2802100,2802101
980208,chr12,47529273,47529274
2101379,chr12,131171371,131171372
2910512,chr15,42149036,42149037
2107006,chr18,46378090,46378091
1939754,chr8,48091993,48091994
398454,chr1,228210433,228210434
517321,chr11,107799776,107799777
3000770,chr17,80873307,80873308
1432866,chr2,214358699,214358700
2254243,chr19,2117415,2117416
2100593,chr12,27717769,27717770
1940259,chr8,49110500,49110501
319297,chrX,49056839,49056840
499609,chr1,110528025,110528026
318733,chrX,16737830,16737831
597208,chr5,127874073,127874074
2652767,chr1,44771473,44771474
347352,chr16,85095301,85095302
450291,chr1,1248215,1248216
313841,chr9,130830247,130830248
1103492,chr15,21997362,21997363
1820946,chr6,150285788,150285789
2108218,chr19,34122163,34122164
1618421,chr3,195344776,195344777
1209160,chr17,7011537,7011538
3488604,chr22,23487772,23487773
2716357,chr2,241286621,241286622
1977428,chr8,142834094,142834095
1385473,chr2,91689786,91689787
2182996,chr21,10991029,10991030
2168523,chr11,78614596,78614597
651520,chr20,6062868,6062869
2166747,chr10,94819989,94819990
2873527,chr13,35517374,35517375
586486,chr3,134168985,134168986
2165391,chr1,201500595,201500596
984287,chr12,54332153,54332154
2100405,chr12,650249,650250
473183,chr2,85902140,85902141
3122284,chr20,55965547,55965548
679919,chr19,36908633,36908634
666669,chr9,137990553,137990554
2159059,chr8,141473653,141473654
2956990,chr16,87725460,87725461
2100082,chr11,91958317,91958318
506037,chr10,24497873,24497874
2182706,chr20,48995662,48995663
130997,chr17,46667076,46667077
1646823,chr4,49155915,49155916
676752,chr17,3417217,3417218
683942,chr22,24621491,24621492
550825,chr17,80338184,80338185
529176,chr14,57275157,57275158
1842932,chr7,6998341,6998342
3119436,chr20,45891128,45891129
93312,chr14,103673776,103673777
1883915,chr7,103086178,103086179
9860,chr1,35351579,35351580
1885751,chr7,107505166,107505167
3123719,chr20,58304310,58304311
129401,chr17,41401001,41401002
177300,chr2,113993046,113993047
3283327,chr7,27146720,27146721
1835420,chr6,170211243,170211244
2797492,chr10,119126642,119126643
2924000,chr15,99995342,99995343
2182993,chr21,10991020,10991021
1491492,chr21,9826881,9826882
398726,chr1,245755454,245755455
2109760,chr2,79812954,79812955
2860577,chr12,115109690,115109691
506799,chr10,46993145,46993146
514766,chr11,63677519,63677520
893555,chr11,2849092,2849093
555865,chr19,8213342,8213343
506038,chr10,24497877,24497878
427594,chr2,240046504,240046505
59060,chr11,113185132,113185133
3258108,chr6,70845556,70845557
16446,chr1,91172936,91172937
2191511,chr7,113725271,113725272
2191510,chr7,113725269,113725270
641905,chr16,83726080,83726081
2917645,chr15,75641193,75641194
3042497,chr19,18869820,18869821
2096138,chr1,39282068,39282069
2105112,chr16,88844377,88844378
521892,chr12,65515099,65515100
157057,chr19,29284741,29284742
664124,chr8,54111530,54111531
2122921,chr9,66494330,66494331
650867,chr2,222476065,222476066
2158931,chr8,140614361,140614362
1483228,chr20,55533289,55533290
679827,chr19,33773027,33773028
532598,chr15,28014316,28014317
377446,chr5,628874,628875
3290644,chr7,72713576,72713577
341152,chr14,104566230,104566231
35108,chr10,46993106,46993107
3066929,chr2,8747475,8747476
2197591,chr15,52581908,52581909
663851,chr8,25901660,25901661
2166078,chr10,13911028,13911029
2121831,chrY,13488654,13488655
2855427,chr12,85673344,85673345
2936006,chr16,8308866,8308867
631990,chr10,94819904,94819905
688229,chr6,74063663,74063664
684821,chr3,16888514,16888515
421704,chr19,12877064,12877065
2956992,chr16,87725464,87725465
2102999,chr15,21997337,21997338
565492,chr2,47796946,47796947
1306314,chr19,18280366,18280367
3356137,chr9,135362017,135362018
3310212,chr8,1155020,1155021
642279,chr16,88909054,88909055
2130016,chr1,76712921,76712922
2696177,chr3,128273657,128273658
598305,chr5,140800995,140800996
2965533,chr17,3764113,3764114
574137,chr20,22747325,22747326
491409,chr9,139142011,139142012
381939,chr6,137809521,137809522
306490,chr9,66458382,66458383
847567,chr10,46993169,46993170
567225,chr2,91777677,91777678
658068,chr5,1239206,1239207
591417,chr4,73434904,73434905
567216,chr2,91776884,91776885
3276186,chr7,1707964,1707965
341013,chr14,103389654,103389655
568945,chr2,133062414,133062415
2880124,chr13,107059759,107059760
2668848,chr10,134999853,134999854
1491493,chr21,9826885,9826886
2705361,chr7,81240603,81240604
449479,chrX,115004711,115004712
36018,chr10,68609431,68609432
2187636,chr5,30346673,30346674
618499,chr9,972249,972250
507947,chr10,81002164,81002165
467477,chr17,75818795,75818796
2094723,chrY,13489110,13489111
319738,chrX,122866917,122866918
693578,chrX,138284731,138284732
