,Chr,Start,End
2152488,chr5,89704399,89704400
3073121,chr2,34614498,34614499
3452410,chr17,76997410,76997411
3060596,chr19,54057743,54057744
451709,chr1,32198487,32198488
687616,chr5,172095948,172095949
637196,chr13,73811964,73811965
129377,chr17,41278645,41278646
2401353,chr17,18159826,18159827
1046621,chr13,94759366,94759367
3484756,chr20,62317640,62317641
451708,chr1,32198479,32198480
361838,chr2,9920249,9920250
2176455,chr17,76110238,76110239
644308,chr17,72786417,72786418
2830044,chr11,70269995,70269996
2630204,chrX,20286275,20286276
2133919,chr11,69818416,69818417
2770599,chr1,227709858,227709859
2142610,chr17,78898055,78898056
1395507,chr2,110090590,110090591
3014082,chr18,77476246,77476247
2930142,chr16,1560080,1560081
625549,chrX,48931472,48931473
644307,chr17,72786405,72786406
1696815,chr5,3383155,3383156
3247829,chr6,5116547,5116548
388268,chr8,142484537,142484538
2928337,chr16,1128617,1128618
2655468,chr15,95739336,95739337
2124957,chr3,179754599,179754600
2166077,chr10,13911017,13911018
1216691,chr17,17474143,17474144
710297,chr1,17027142,17027143
2136758,chr14,104060054,104060055
2306734,chr10,135123343,135123344
2772816,chr1,232865648,232865649
3276189,chr7,1708000,1708001
2841767,chr12,737164,737165
2099891,chr11,68125309,68125310
352894,chr17,78262132,78262133
485547,chr7,392593,392594
493365,chr1,3164526,3164527
2293764,chr10,31190300,31190301
2135440,chr12,125243098,125243099
3190161,chr3,194520912,194520913
1323924,chr19,45003541,45003542
633032,chr11,692927,692928
319060,chrX,37431388,37431389
337090,chr12,114007915,114007916
644306,chr17,72786401,72786402
3048354,chr19,36579164,36579165
685051,chr3,52251631,52251632
3064842,chr2,888457,888458
373110,chr3,50496345,50496346
1646764,chr4,49151812,49151813
302041,chr8,144403236,144403237
2358890,chr14,100784970,100784971
2719705,chr1,973021,973022
20286,chr1,155035008,155035009
351891,chr17,65040231,65040232
3031007,chr19,6801230,6801231
255299,chr5,175080583,175080584
2506225,chr22,37133242,37133243
2969360,chr17,8869948,8869949
2248305,chrX,152787986,152787987
675947,chr16,57806855,57806856
3195933,chr4,2334376,2334377
1406907,chr2,133015820,133015821
3184051,chr3,141160614,141160615
408195,chr14,30119668,30119669
3110026,chr20,3081680,3081681
666858,chr9,139279855,139279856
2174452,chr16,74993426,74993427
2284240,chr1,200843347,200843348
2330355,chr12,34372490,34372491
457746,chr11,126400140,126400141
108557,chr16,2802100,2802101
282835,chr7,100943683,100943684
93668,chr14,104394944,104394945
2182996,chr21,10991029,10991030
2116147,chr5,133831536,133831537
2196569,chr12,13426999,13427000
409015,chr14,95463209,95463210
2136239,chr14,65839593,65839594
2199186,chr19,310780,310781
3132736,chr21,36180526,36180527
273120,chr7,1659251,1659252
2254427,chr19,17918846,17918847
2855842,chr12,93847800,93847801
638056,chr14,65654353,65654354
3132737,chr21,36180570,36180571
2821784,chr11,61957695,61957696
2065770,chrX,70711986,70711987
386719,chr8,1940358,1940359
2922494,chr15,91878409,91878410
3466156,chr19,39908647,39908648
