,Chr,Start,End,Pearson Correlation,Pearson P-value,Spearman Correlation,Spearman P-value,Kendall Correlation,Kendall P-value
657,chr16,46391461,46391462,-0.3194104567152035,0.182533602202965,0.2057908296207155,0.3979850708454459,0.15773577035158398,0.3726191366219478
658,chr16,46391500,46391501,-0.3455400562598382,0.14733776313419958,0.06613483175092198,0.7879308429866271,0.024928046212253176,0.887015152349059
659,chr16,46391556,46391557,-0.3893176462005122,0.09944647043149815,-0.27965488777709835,0.2462314629095907,-0.19587350350238156,0.2575264836667397
660,chr16,46391595,46391596,-0.469786152726326,0.042407282129323876,-0.2682678886066583,0.2667933398807566,-0.17189563665456475,0.3215417510145333
661,chr16,46391644,46391645,0.35174096368924257,0.1397323407637727,0.38336632266232024,0.10518612087508598,0.3744869227117304,0.030803177044505244
662,chr16,46391654,46391655,-0.33230905578142017,0.16451544518108285,0.07989442761856347,0.7450830904495331,0.04362408087144306,0.8036364137006722
663,chr16,46391693,46391694,-0.35899232429286604,0.13119176554525783,-0.20142255285222396,0.4082932215083215,-0.14911435125772876,0.39421448345764565
664,chr16,46391800,46391801,-0.3553322677689041,0.13545531697792443,0.09487759027968053,0.6992307808468513,0.08202260058282368,0.6429196006394653
665,chr16,46391823,46391824,-0.3294142364319189,0.1684488690476988,0.08518310605204184,0.7287955481066906,0.07455717562886438,0.670108102939835
666,chr16,46391839,46391840,-0.3247520154552232,0.17491768265389815,0.04384521058427507,0.8585446897524857,0.012314747983416311,0.9435191004927312
667,chr16,46391849,46391850,-0.3852890234904639,0.10330633361839886,-0.056545058507263476,0.81815034949305,-0.05031844629855007,0.7755380013299347
668,chr16,46391862,46391863,-0.29305306980015056,0.22336699995358802,0.03500298836537984,0.8868752798858661,0.03705469036691002,0.8315881569048997
669,chr16,46391991,46391992,-0.3070697610319949,0.20097348249993735,0.19210565062778184,0.43075420879721527,0.1553274492268008,0.37481016151190827
670,chr16,46392053,46392054,-0.31645981896244096,0.18683486985247647,0.01556945047448417,0.9495580758432789,0.0,1.0
671,chr16,46392128,46392129,-0.4607953568430417,0.04708424039346092,-0.233398242201141,0.33621881272406495,-0.16009172378441203,0.3570410623740131
672,chr16,46392156,46392157,-0.47528882448401727,0.039726146616517556,-0.3859859492983146,0.10263098853037296,-0.30444180048452957,0.08194710526184681
673,chr16,46392203,46392204,-0.3832649035514782,0.10528595592714331,-0.042704778444299436,0.8621900884539325,-0.04402864051123131,0.8031393440246142
674,chr16,46392213,46392214,-0.3862437743998082,0.10238195703448004,0.08199646750474379,0.7385966062985188,0.06984162177776641,0.6946243137733334
675,chr16,46392236,46392237,-0.3631080407198809,0.1265113045480178,0.16232546054876854,0.5067222092274253,0.16077918469787011,0.3678684046059274
676,chr16,46392239,46392240,-0.35505840876826295,0.13577819170622676,0.024107152466181947,0.9219636950454796,0.02523772325625344,0.8863262949437781
677,chr16,46392339,46392340,-0.4971587815095951,0.030338002733354005,-0.523272522272324,0.021499614970960854,-0.3334922133021901,0.05562190829502208
678,chr16,46392387,46392388,-0.3144127059174137,0.18985865990117642,0.14412862724951062,0.556076797818212,0.11286652959662008,0.5215757835729946
679,chr16,46392452,46392453,-0.19933053811315998,0.4132805545728812,0.361868541087957,0.1279082693268842,0.3716613329633246,0.033273540208436425
680,chr16,46392466,46392467,-0.37179056082902295,0.1170270991139107,-0.05767606138940333,0.814572650837234,-0.04349168578350422,0.8037477291992675
681,chr16,46392505,46392506,-0.35863582398802457,0.13160284103186723,-0.0492247647803471,0.8413869927660584,-0.02477742219755497,0.8871449328315446
682,chr16,46392554,46392555,-0.34184432140201343,0.15200479398363576,0.12250478901513065,0.6173405151108763,0.08698337156700844,0.6190427877237918
683,chr16,46392601,46392602,-0.35869472094232463,0.13153486534805867,0.06322360872465681,0.7970761861686821,0.06289805787318759,0.7215236725534384
684,chr16,46392620,46392621,-0.3972465466710565,0.09215665883367112,-0.01778576867667443,0.9423882897915985,-0.006289805787318759,0.9716034151958614
685,chr16,46392722,46392723,-0.5235559447868124,0.021416360216190436,-0.4508527714625456,0.05270408273429011,-0.34481294353565667,0.047285842347455996
686,chr16,46392748,46392749,-0.22435530981271012,0.35579937226984326,0.21064651595193576,0.38669594345402236,0.192025022031051,0.27139183357176444
687,chr16,46392846,46392847,-0.3561901972535314,0.13444732099571252,0.037711270908456024,0.8781823703871616,0.018639293907216095,0.9151857253454615
688,chr16,46393017,46393018,-0.37798998876991574,0.1105730984739672,0.007606301288698423,0.9753457260689066,0.03833885381575626,0.829745779252378
689,chr16,46393027,46393028,-0.16592665396310413,0.4972099951036228,0.24004145592603116,0.32224478554529623,0.20319334172636913,0.24240995508716068
690,chr16,46393030,46393031,-0.4030954507973688,0.0870346963805699,-0.15964356701724075,0.5138621524190709,-0.16830682515940848,0.35010189735222363
691,chr16,46393043,46393044,-0.3717153236762288,0.1171070386435846,-0.026541680221796128,0.914109439313769,-0.01935645013576544,0.9138995399938855
692,chr16,46393092,46393093,-0.39066261037129657,0.09818142146452864,-0.11244515521112869,0.6467222313734837,-0.07524435306441338,0.6694375830621766
693,chr16,46393151,46393152,0.010222672398289114,0.966869156300389,0.35226763648604803,0.13909927483313364,0.33550729032988974,0.055238133227344936
694,chr16,46393177,46393178,-0.4468465527450991,0.05510694630754898,-0.5202337337927271,0.0224084139713635,-0.41257252889001383,0.018840742980788815
695,chr16,46393216,46393217,-0.3659305391604534,0.12337055664028342,0.07709518956425433,0.7537464873471302,0.05558203555036502,0.749728246231991
696,chr16,46393308,46393309,-0.18804863869471727,0.44073410868347385,0.1113100536924966,0.6500702622045467,0.0867209776914424,0.6193919429396367
697,chr16,46393341,46393342,-0.24216948122454893,0.31784244251807603,0.2147028481422925,0.3774030238007171,0.1841738964156051,0.28818967604965806
698,chr16,46393367,46393368,-0.3890865332819673,0.0996650341292644,-0.119696400432793,0.6254897175174878,-0.089171974522293,0.6165141055605172
699,chr16,46393380,46393381,-0.37547731739149953,0.11315741999901849,-0.12683137592053398,0.604869513149789,-0.04955484439510994,0.7765363683677696
700,chr16,46393413,46393414,-0.36455391888083183,0.12489541431890784,0.06705217084026137,0.7850545419246532,0.06232011553063294,0.7223244241515113
701,chr16,46393426,46393427,-0.24868625797967286,0.30458507303544174,0.11934508087499611,0.6265121116814338,0.08698337156700844,0.6191893414161747
702,chr16,46393436,46393437,-0.2195308290142964,0.3665071051887943,0.07712914472536518,0.7536412278737684,0.07410938073382003,0.6704666898388336
703,chr16,46393452,46393453,-0.2508778362633193,0.3002027809920434,0.23251248037115566,0.33810836256601806,0.20935071571807728,0.22843189390823315
704,chr16,46393531,46393532,-0.37810866057329084,0.11045209875784609,-0.1312082002224603,0.5923594266994776,-0.0867209776914424,0.6195380953650891
705,chr16,46393547,46393548,-0.3874781296078362,0.10119574724281342,-0.21270191942043176,0.3819713428192333,-0.14956827727351907,0.3937427471027183
706,chr16,46393625,46393626,-0.19403098690294399,0.426060099660053,-0.05053288792351512,0.8372248594430421,-0.006175781727818336,0.971713766307071
707,chr16,46393658,46393659,0.5917351015090707,0.0076113972644903435,0.606746853539968,0.005878426229769945,0.4556456753864035,0.008758004805075078
708,chr16,46393707,46393708,-0.5255291246173734,0.020843777764095482,-0.4854136264105647,0.03513593236292258,-0.33053653716026893,0.056045284304534704
709,chr16,46393879,46393880,-0.4920660104915139,0.03235132972545795,-0.43054973887019576,0.06574390930818258,-0.34177899740466655,0.05348116698811994
710,chr16,46393941,46393942,-0.27947929593587784,0.24654064218554164,0.04648205990709426,0.8501265856888065,0.08594781832728238,0.6201432762248527
711,chr16,46394127,46394128,-0.4435540050886066,0.05714306800036583,-0.4161549660250794,0.07635559544111507,-0.2920156045463855,0.09521678585034234
712,chr16,46394209,46394210,-0.36132688080918846,0.12852214856360292,0.11402113674674351,0.6420845712690413,0.06834407765979236,0.6961670942630644
713,chr16,46394319,46394320,-0.34993572613572793,0.14191752716705003,0.14964623558389456,0.5408895229276098,0.14956827727351907,0.3937427471027183
714,chr16,46394417,46394418,-0.338450370509611,0.15637987326601754,0.17814447142993,0.46559497317814313,0.1687796709095511,0.3370489721183134
715,chr16,46394439,46394440,-0.2621005475042797,0.27836434535688875,0.21818544389126823,0.36952532597801047,0.1858306664816623,0.2871549992148319
716,chr16,46394443,46394444,-0.33411096117937483,0.16209903089686664,0.16571034998293746,0.4977788902560125,0.11733985282854839,0.5006676507801846
717,chr16,46394515,46394516,-0.2590495918116304,0.2842013264388737,0.04751378993316534,0.8468369727632953,0.04985609242450635,0.7761933749260759
718,chr16,46394548,46394549,-0.36207785968099765,0.1276715981062307,0.12012642655502277,0.6242391655313827,0.06813791104327617,0.6964543626396471
719,chr16,46394561,46394562,-0.33416426285744294,0.1620279241633492,-0.01243351512269747,0.9597090409270854,-0.006232011553063294,0.9716528210515595
720,chr16,46394571,46394572,-0.22026649384599165,0.36486264909128485,0.21160404414848624,0.3844909297731024,0.2087304159376858,0.22869980421699732
721,chr16,46394620,46394621,-0.37453316370468703,0.1141395748964711,0.16307698895520487,0.5047299713181168,0.149378996005568,0.4075947502556736
722,chr16,46394643,46394644,-0.3228351524963668,0.17762550299767102,0.06911982512657286,0.7785812710793047,0.04940625382254669,0.7767525584729243
723,chr16,46394741,46394742,-0.38471041916982657,0.1038694534250298,0.06592433503001276,0.7885912241227431,0.08202260058282368,0.6429196006394653
724,chr16,46394757,46394758,-0.34863903684767517,0.14350176545404694,0.17931860421055354,0.46261131636407793,0.14333626572045577,0.41394436788604694
725,chr16,46394767,46394768,-0.3634490676604765,0.12612885351665504,0.04198306582344232,0.8644984308394177,0.02531696277071604,0.8862600386694918
726,chr16,46394845,46394846,-0.2747173389021307,0.2550196353039576,0.38406859660250164,0.10449668656534078,0.37738834723912557,0.032546075006145876
727,chr16,46394858,46394859,0.2396621271054508,0.32303329647084655,0.36742961640845934,0.12172511933675471,0.34993040318964974,0.04359203511284672
728,chr16,46394868,46394869,-0.2976583315160835,0.21583813117294465,0.19256853390081907,0.42962318456619975,0.15347824701300428,0.3761110798160838
729,chr16,46394907,46394908,-0.44298935498261993,0.05749787868009228,-0.36493387395396626,0.12447321857317009,-0.30786869958540775,0.07652938752601901
730,chr16,46394979,46394980,-0.4613513208727384,0.046784088487307474,-0.3509160352579853,0.14072795501888152,-0.30261330466309844,0.0824286006385849
731,chr16,46395005,46395006,-0.37123344062653546,0.11761996304668908,0.21361868640695342,0.3798744618332527,0.19559235523596413,0.2693219418025109
732,chr16,46395015,46395016,-0.4660624160696697,0.04429897839614414,-0.3475087335911332,0.1448927341392643,-0.27626084462340766,0.11112608974652693
733,chr16,46395031,46395032,-0.2506114603962069,0.30073337847155307,0.3567628365867515,0.13377745509976235,0.3574106770559636,0.04239980619317551
734,chr16,46395102,46395103,-0.31964515928908876,0.1821943549528695,0.1303216583290653,0.594884665082459,0.09910968879021988,0.5704190897141952
735,chr16,46395106,46395107,-0.3166230867961091,0.18659510665712087,-0.010199726035567416,0.9669434848603105,-0.018583066648166228,0.9152345659072159
736,chr16,46395139,46395140,-0.29260214995162903,0.22411323429789465,0.23793170572416428,0.3266448005046625,0.2099765787458234,0.22816374437252906
737,chr16,46395142,46395143,-0.2664253101429969,0.27021835347793643,-0.020852114502322744,0.9324757666954714,0.031065489845360162,0.8591157806232075
738,chr16,46395178,46395179,-0.38595064403468277,0.1026651236672883,0.021865240909619138,0.929202671701409,0.050955414012738856,0.7749339747444468
739,chr16,46395188,46395189,-0.38587499207898346,0.10273829588991173,0.0997773719373166,0.6844413640729485,0.08202260058282368,0.6429196006394653
740,chr16,46395214,46395215,-0.3002341388578542,0.21170038172350097,0.2080774830125397,0.3926464705691294,0.14290125328865672,0.41421460989953685
741,chr16,46395227,46395228,-0.2609670120687412,0.2805242669023416,0.16999153337451614,0.4865779054356274,0.1289217274909236,0.45719660477383894
742,chr16,46395276,46395277,-0.1687246379759577,0.4898795645041114,0.1010212828772988,0.6807039511411692,0.11116407110073004,0.5234766562088806
743,chr16,46395348,46395349,-0.2887737431403259,0.23051411764232185,0.18855635454228012,0.43947862423848105,0.1553274492268008,0.37481016151190827
744,chr16,46395407,46395408,-0.08058126038324924,0.7429618283865641,0.2983705559750622,0.21468877087240607,0.27626084462340766,0.11112608974652693
745,chr16,46395423,46395424,-0.3543851097999003,0.13657429245249467,-0.06737718389802017,0.7840361065192797,-0.07433226659266491,0.6704169820065101
746,chr16,46395575,46395576,-0.3172923594675798,0.18561441992572614,-0.06527595439416171,0.7906262230487847,-0.06232011553063294,0.7223244241515113
747,chr16,46395585,46395586,-0.33275802043833586,0.1639110782726248,-0.0177152365997071,0.9426163984309437,-0.030786869958540776,0.8594150483958904
748,chr16,46395774,46395775,-0.48051845422655354,0.037300900988864426,-0.33275391710186386,0.16391659502689795,-0.2693260673157747,0.11950536450250761
749,chr16,46395797,46395798,-0.5268109898693011,0.02047833693979201,-0.4765637881897704,0.039123991079070296,-0.3550207250980666,0.04014872744179997
750,chr16,46395846,46395847,-0.32543970470601086,0.1739530893577011,-0.05856338541077877,0.811768235177818,-0.06834407765979236,0.6961670942630644
751,chr16,46395852,46395853,-0.13360372252877328,0.5855584575481684,0.14159741153270805,0.5631065896997145,0.10405779873564022,0.5474994021033728
752,chr16,46395872,46395873,0.08571754963139892,0.7271556657472782,0.1992088281732611,0.4135717140997254,0.15347824701300428,0.3761110798160838
753,chr16,46396016,46396017,-0.48480951502148956,0.03539771481092295,-0.4063860094734527,0.08424649492784797,-0.3130956239065287,0.07098517273615666
754,chr16,46396026,46396027,-0.49782760790596825,0.030081024417669817,-0.3900066169347623,0.09879697061794634,-0.3130956239065287,0.07098517273615666
755,chr16,46396101,46396102,-0.3492301188402633,0.14277808689252536,-0.03113890094896834,0.899299242405467,0.006270362755367781,0.9715960690020431
756,chr16,46396310,46396311,-0.540657435870089,0.016845037565165033,-0.5033343058511064,0.02802918445275662,-0.39904344223381105,0.021379221698514517
757,chr16,46396395,46396396,-0.28425031272603946,0.2382276660167534,0.02351408656644905,0.9238781148645097,0.031065489845360162,0.8591157806232075
758,chr16,46396411,46396412,-0.2589425459750935,0.28440747861906296,0.16703957738921774,0.4942879089755825,0.16674610665109504,0.33857071644696046
759,chr16,46396434,46396435,-0.4988610720253905,0.02968728554581769,-0.34347171958096684,0.14993726423336992,-0.267515923566879,0.13250241334523216
760,chr16,46396460,46396461,-0.5064142661646127,0.026930289160146344,-0.7163867009797857,0.0005596617160430002,-0.5733450628818231,0.001083530695040272
761,chr16,46396509,46396510,-0.4582908692761374,0.04845461914287545,-0.4014266766966347,0.08847426901107035,-0.24703126911273343,0.15625862119983164
762,chr16,46396571,46396572,-0.309092716587796,0.19786933771776272,-0.2883781610758125,0.23118216512768508,-0.1891968112356968,0.27297204447320966
763,chr16,46396614,46396615,-0.2897731230241604,0.228831950908862,0.3278662258982235,0.1705783618284142,0.2982287025154575,0.08838135073446318
764,chr16,46396653,46396654,-0.37787651208639933,0.11068889003488887,-0.04806420444156452,0.8450829952643958,-0.006270362755367781,0.9715841246917459
765,chr16,46396676,46396677,-0.26661923790438563,0.2698565941776709,0.02433705510718419,0.9212216780477538,0.024484187937797695,0.8874496024672589
766,chr16,46396771,46396772,-0.20559738377613984,0.39843851919872725,-0.03761181243837557,0.8785013772316015,-0.024484187937797695,0.8874496024672589
767,chr16,46396781,46396782,-0.27291384590741113,0.25827835585784487,-0.20584912244570316,0.39784848447683785,-0.1657565067740446,0.33912719654507084
768,chr16,46396794,46396795,-0.35352166655191225,0.13759999693399858,-0.07729959608181503,0.7531128992148612,-0.05000879138060774,0.7760669869941148
769,chr16,46397382,46397383,-0.44937160326247366,0.05358301484835686,-0.32975553233945515,0.16798182094881658,-0.26198216774100114,0.14173640417429995
770,chr16,46397464,46397465,-0.12241377437257737,0.6176039521381681,0.026572854899560645,0.9140089116945393,0.03694424395024894,0.8316837462307989
771,chr16,46397487,46397488,-0.27589622012081866,0.2529036235086332,0.23694128952108243,0.3287225405220523,0.20319334172636913,0.24240995508716068
772,chr16,46397503,46397504,-0.39293712212002346,0.09606867829599003,-0.012877569234222381,0.958271250381276,0.024928046212253176,0.8869681675422482
773,chr16,46397549,46397550,-0.18132849317904143,0.45752645155129784,0.06646137031401235,0.7869066836217831,0.06157373991708155,0.7230502496203381
774,chr16,46397631,46397632,-0.18462743761175807,0.4492425865549852,-0.06507488386993196,0.7912575645675968,-0.05525216892468153,0.7500067937698581
775,chr16,46397644,46397645,-0.3358175298564997,0.15983300135308873,-0.03606417117392395,0.8834676207507102,0.0,1.0
776,chr16,46397814,46397815,0.18848500906441054,0.439654935255281,0.10643192384939913,0.6645310307246826,0.06194355549388742,0.7227435456646216
777,chr16,46398201,46398202,-0.32307953979968596,0.1772787069029559,0.14570782103259086,0.5517108119599794,0.1231474798341631,0.47865012318612843
778,chr16,46398266,46398267,-0.2369326371027775,0.3287407261748789,0.26052857163092846,0.2813624684458149,0.2216654637014936,0.20203096592751202
779,chr16,46398368,46398369,-0.36096273223581615,0.12893601562149856,0.1629566253043971,0.5050487926096802,0.11950630995905641,0.49827650351571073
780,chr16,46398379,46398380,-0.4580376608843029,0.04859484088792478,-0.4129179633298773,0.07890703558597324,-0.33439983314535804,0.058738506214180926
781,chr16,46398415,46398416,-0.37271899841543715,0.11604383368886101,0.033245321002312575,0.8925236386799448,0.037166133296332456,0.831492404549004
782,chr16,46398434,46398435,-0.2752048881172929,0.25414316589088604,0.16556467052622142,0.49816221509409386,0.15347824701300428,0.3761110798160838
783,chr16,46398477,46398478,-0.48512030821966745,0.03526284936697777,-0.3980680137549559,0.09142433248303558,-0.3112592700974366,0.07131002985343772
784,chr16,46398536,46398537,-0.4561666781290414,0.04964056000327947,-0.3303824302825098,0.1671262415630267,-0.2725516441731047,0.11850114423112229
785,chr16,46398562,46398563,-0.18385036563756557,0.4511868719699933,0.05442650505788465,0.8248611822256682,0.06121046984449424,0.7234661003326706
786,chr16,46398585,46398586,-0.2773892021630201,0.25023981573964776,0.0141597411532708,0.9541204485454271,0.0,1.0
787,chr16,46398624,46398625,-0.3581481566247953,0.13216663046808344,-0.07351823188878445,0.7648578555508658,-0.06157373991708155,0.7231607764072894
788,chr16,46398660,46398661,-0.3590420373492609,0.131134514029071,-0.15364272258761874,0.5300082617300171,-0.105944196402076,0.5457759909359968
789,chr16,46398756,46398757,-0.46864541558989603,0.04298007180826262,-0.3834293688933384,0.1051240937527836,-0.2717343960240068,0.11871392579734762
790,chr16,46398808,46398809,0.12141103660479385,0.6205092762954363,0.107572767213561,0.6611386962328096,0.09208694820780255,0.5953836625327698
791,chr16,46398844,46398845,0.055376785447325,0.8218495609018682,0.20647332377553174,0.39638752326639826,0.1729218883789134,0.3209842352215161
792,chr16,46399155,46399156,-0.14018960073685918,0.5670331856881556,0.3172667002154739,0.18565195454438982,0.3060523492224712,0.0768686353933146
793,chr16,46399181,46399182,-0.36195746442547555,0.1278076881479851,0.059476962782708365,0.8088831361927218,0.06232011553063294,0.7224358212304617
794,chr16,46399194,46399195,-0.3607808678965192,0.1291430621852467,-0.1000910867883451,0.6834981206511754,-0.08620323588391417,0.6199418693350323
795,chr16,46399217,46399218,-0.25752515189817865,0.2871458030204284,0.10643192384939913,0.6645310307246826,0.0867209776914424,0.6193919429396367
796,chr16,46399227,46399228,-0.4686874957629078,0.04295883754957726,-0.4904329008759639,0.03301846471974452,-0.3574106770559636,0.042313016519117105
797,chr16,46399240,46399241,-0.2189487655795019,0.36781118081519126,0.21755021882786713,0.3709552448551031,0.17909767010673172,0.3040055620142623
798,chr16,46399250,46399251,-0.18536445226249254,0.44740252522392526,0.021239611729906203,0.9312237588909216,0.024484187937797695,0.8874496024672589
799,chr16,46399266,46399267,-0.2163797517201053,0.37359817127369604,0.18822438887188792,0.4402993007949164,0.17856384575953654,0.3042842887523759
800,chr16,46399312,46399313,-0.38958033183637186,0.09919847020644407,-0.17988877564992678,0.46116592461962647,-0.09263672591727504,0.5949595217009279
801,chr16,46399361,46399362,-0.4654463544247055,0.044618075073197615,-0.380267518668514,0.10826743859767683,-0.288539104384448,0.09612066586550197
802,chr16,46399423,46399424,-0.35849458649554816,0.1317659504456548,-0.030545353653233367,0.9012096977527463,-0.04297390916364119,0.8042708563505078
803,chr16,46399439,46399440,0.38772480878883564,0.10095988647218564,0.241919387943005,0.3183579561137142,0.20319334172636913,0.2422138987621979
804,chr16,46399472,46399473,0.7054804555638753,0.0007399589624405533,0.6665299231068621,0.0018308918172865983,0.4893540884017107,0.005064904677668765
805,chr16,46399521,46399522,-0.4850022446034854,0.03531403487848259,-0.42788967797540206,0.06761647638338855,-0.31829444319137007,0.06578037812133716
806,chr16,46399606,46399607,-0.4636948180894975,0.04553492318277766,-0.3700607099778846,0.11887492189180476,-0.32505714397395025,0.06447040824708057
807,chr16,46399631,46399632,-0.08334205069786715,0.7344532263539855,0.32830988790891125,0.1699661833987741,0.33550729032988974,0.055238133227344936
808,chr16,46399634,46399635,-0.35640493265422946,0.13419585100149753,0.06130657620281881,0.8031123009003074,0.05000879138060774,0.7760669869941148
809,chr16,46399654,46399655,-0.3520201253129218,0.13939653544869055,0.12400078380990082,0.613016867028821,0.05643326479831004,0.748824291890976
810,chr16,46399703,46399704,-0.32298456866011066,0.17741342058164639,-0.17229299527166494,0.4806081469062842,-0.12464023106126589,0.4772652319395706
811,chr16,46399755,46399756,-0.2803856484638821,0.24494740361813225,0.1892507352347885,0.43776457808199687,0.14377527521924724,0.4134780547076382
812,chr16,46399778,46399779,-0.457589608411503,0.0488437209187702,-0.401158249724759,0.0887074451085624,-0.30191067779130043,0.08711226633310996
813,chr16,46399853,46399854,-0.44877353732188807,0.053941041073973746,-0.3450439123274839,0.147958447553263,-0.2562950558256146,0.14455947272425732
814,chr16,46399866,46399867,-0.4502510544395918,0.05305981532351846,-0.27612405870537055,0.2524959538854306,-0.21253736336758286,0.22630981566779473
815,chr16,46399951,46399952,-0.37098316602748993,0.11788699022367549,0.09796287922014774,0.6899057215994954,0.09291533324083115,0.5947469524206512
816,chr16,46400000,46400001,-0.3584808192591387,0.13178185727077354,-0.06731789907888697,0.7842218517647893,-0.06157373991708155,0.7231607764072894
817,chr16,46400128,46400129,-0.3658879785850945,0.12341750154399894,-0.012400665619794967,0.9598154082085645,0.024629495966832622,0.8873208714158223
818,chr16,46400225,46400226,-0.32044211006527706,0.18104558496777856,0.18270813594146854,0.454052640042262,0.14866453318532982,0.39448788153630066
819,chr16,46400251,46400252,-0.3270041197289321,0.17177220815953323,0.0475769312101041,0.8466357285452402,0.018753296767727898,0.9149812889341338
820,chr16,46400307,46400308,-0.3505409741951502,0.141182253761169,0.001773083786790004,0.9942521245097411,0.018583066648166228,0.9152697943203761
821,chr16,46400323,46400324,-0.15392562406811253,0.5292418544540177,0.17538084233710027,0.472655946548329,0.1231474798341631,0.47865012318612843
822,chr16,46400346,46400347,-0.24066764716470926,0.32094562041413743,0.1620231802475857,0.5075245861046664,0.1657565067740446,0.33912719654507084
823,chr16,46400356,46400357,-0.31428227787664936,0.19005241783843335,0.014178425666989302,0.9540599688892395,-0.006175781727818336,0.9717255479492952
824,chr16,46400369,46400370,-0.23947041359926302,0.3234322457013421,0.1333071554127959,0.5863986322843082,0.1108327318507468,0.5237159930222511
825,chr16,46400379,46400380,-0.15420909790467857,0.5284744107518808,0.21932252203624084,0.3669735022402496,0.17909767010673172,0.3040055620142623
826,chr16,46400405,46400406,-0.3319985213213554,0.16493435694573402,0.059476962782708365,0.8088831361927218,0.08101615018982283,0.6442485303908685
827,chr16,46400418,46400419,-0.3851371093301519,0.10345396845046634,-0.08566458072434861,0.7273181445554262,-0.06855212708369623,0.6959999330953837
828,chr16,46400428,46400429,-0.3387888961649077,0.15593963601721475,0.14006292832881112,0.5673870777218193,0.13208592153369395,0.45473494407858306
829,chr16,46400451,46400452,-0.31827921112827906,0.18417470870619104,0.2035636561399718,0.40322277319909194,0.19559235523596413,0.2689184015796793
830,chr16,46400539,46400540,-0.31960259390589174,0.18225584888637164,0.18891666483268343,0.4385887786508509,0.1858306664816623,0.2871549992148319
831,chr16,46400549,46400550,-0.3788971818099765,0.10965052036736953,0.06078614811327587,0.804752818853809,0.08415341257970424,0.6390644963818809
832,chr16,46400565,46400566,-0.36326381013363085,0.1263365124476561,0.09426457398637447,0.7010885464496283,0.1003258040858845,0.5690400998194294
833,chr16,46400575,46400576,-0.28871472784326707,0.23061370176841503,0.01467976759022793,0.9524372725973368,0.05016290204294225,0.7757570982979426
834,chr16,46400627,46400628,-0.3521034391619739,0.1392964260822334,0.030155711757329756,0.9024641245923326,0.02477742219755497,0.8871449328315446
835,chr16,46400653,46400654,-0.25860523901363985,0.2850576757786549,0.27943359733023937,0.24662114805307017,0.23609772282473723,0.1767936764954272
836,chr16,46400666,46400667,0.14935548674209842,0.5416850836388726,0.24934195514087737,0.30326991418300486,0.22782283769320175,0.18996611077232206
837,chr16,46400751,46400752,-0.45499143074143916,0.050306126744243396,-0.39903570440840236,0.09056710871230211,-0.25860970765174257,0.13680411899688644
838,chr16,46400823,46400824,-0.4725339554052573,0.04105160737577547,-0.4164912539678108,0.07609407588777818,-0.32018344756882405,0.06535779826209363
839,chr16,46400839,46400840,-0.1635258965705009,0.5035417479351193,0.3377696353248849,0.157267728305333,0.34993040318964974,0.04359203511284672
840,chr16,46400910,46400911,-0.3050291208297988,0.20413728584111043,-0.1293212271778618,0.5977396572734036,-0.049258991933665244,0.7768777901321977
841,chr16,46400914,46400915,-0.3355093385791928,0.1602406075911329,-0.15514483134412535,0.5259447776631921,-0.12969141628418507,0.45649041849717353
842,chr16,46400947,46400948,-0.26168663532169306,0.27915184895204553,0.17892388965704165,0.46361326560712024,0.1847212197512447,0.2879121217440832
843,chr16,46400950,46400951,-0.2333712270377083,0.33627635133129874,0.1417218927976568,0.5627599671196555,0.1231474798341631,0.47865012318612843
844,chr16,46400963,46400964,-0.3663982969366879,0.12285544722918294,0.009751960827345023,0.9683939511258,0.018583066648166228,0.9152697943203761
845,chr16,46400986,46400987,-0.4405456188489308,0.05905265463190287,-0.3836899919651326,0.10486796319232475,-0.3101327939412715,0.08037503184115995
846,chr16,46400996,46400997,-0.34502193938162506,0.14798597796280233,0.14798731789920086,0.5454358375452593,0.14777697580099575,0.3950336009212494
847,chr16,46401035,46401036,-0.27427918386404454,0.255808935310639,0.04975606184576599,0.8396960411582255,0.04375769245803177,0.8034442426452237
848,chr16,46401084,46401085,-0.05525547444980492,0.8222338868864836,0.21558822071195144,0.3753914396583571,0.1657565067740446,0.33912719654507084
849,chr16,46401143,46401144,-0.4503651928041234,0.05299219766152426,-0.3100868854316488,0.19635556600276816,-0.20628626444500692,0.24065608288318752
850,chr16,46401156,46401157,-0.2959174693805986,0.2186643823055928,0.05720715906905203,0.81605550614514,0.03097177774694371,0.8591963654693066
851,chr16,46401215,46401216,-0.06438814316758049,0.7934147985104794,0.26551929707180316,0.27191246054484874,0.23467970565709678,0.17783833940868388
852,chr16,46401231,46401232,-0.3385532389918973,0.1562460070378433,0.059894371442841925,0.8075657327666868,0.012426195938144063,0.9433978022632264
853,chr16,46401383,46401384,-0.355102751614756,0.13572587572255393,-0.015057951109751033,0.951213322040571,-0.012314747983416311,0.9435191004927312
854,chr16,46401458,46401459,-0.3855715669366848,0.10303215379827677,-0.26118490804938677,0.2801082714851909,-0.1657565067740446,0.33912719654507084
855,chr16,46401582,46401583,-0.41482445871668117,0.07739681265742776,-0.3621173809905057,0.12762694709933803,-0.25170432510132695,0.1466299654183137
856,chr16,46401660,46401661,-0.14647637208557374,0.5495915568311167,0.1194728159807224,0.6261403072246348,0.09793675175119078,0.5713064961883836
857,chr16,46401680,46401681,0.04962013176642159,0.8401286001892101,0.15405482712065524,0.5288920014473744,0.11664346772988324,0.501160954426531
