,Chr,Start,End,Pearson Correlation,Pearson P-value,Spearman Correlation,Spearman P-value,Kendall Correlation,Kendall P-value
387,chr3,180546903,180546904,0.33713752879581044,1.5327791728951199e-06,0.36390262166768333,1.8306347440783213e-07,0.23938217128663558,1.1989802920466766e-06
388,chr4,53286,53287,0.21791984559083907,0.0022699886564515608,0.2617504205229913,0.0002271935521654282,0.1752727341539203,0.00035762351219753645
389,chr4,6611128,6611129,0.39689515706749817,1.0074772731732708e-08,0.359790970368169,2.570106636741155e-07,0.23566997287969574,1.4473994701049553e-06
390,chr4,6667751,6667752,0.3914126018974429,1.6682410582370993e-08,0.39565283991807193,1.1303547469877662e-08,0.26434493844840357,6.90308643670167e-08
391,chr4,7047955,7047956,0.3088017861396421,1.1821012170248563e-05,0.31269036540772216,9.039977169260768e-06,0.20976513084674428,1.899806905504436e-05
392,chr4,42658479,42658480,-0.007796070395992893,0.9140856513376246,-0.09378277277093858,0.1933714989050105,-0.06993602919720224,0.18321382552366294
393,chr4,48491941,48491942,-0.18170608628713955,0.011223513366528515,-0.20210286997692173,0.00471336917675152,-0.1424989930295383,0.003545873101994703
394,chr4,111554966,111554967,-0.2888891743591043,4.4038393705129446e-05,-0.3866147500750289,2.574413509385123e-08,-0.27321649581786633,3.3293674041777e-08
395,chr4,115391492,115391493,0.3026465960052326,1.7935142034914246e-05,0.3068463925806776,1.350866394976333e-05,0.212865206319432,1.4638270461109706e-05
396,chr4,121992797,121992798,-0.2668252160394005,0.00016934241605558018,-0.2826729301564036,6.510870536837241e-05,-0.2021118690371826,3.648054616441816e-05
397,chr4,121992860,121992861,-0.16000138069375278,0.025844767500884883,-0.1889145576052923,0.008337982466026475,-0.13226321483735118,0.006902000218037724
398,chr4,122301724,122301725,-0.1897065391096904,0.008065094768556737,-0.17362066779288013,0.015475994425386042,-0.12274931120988207,0.012112190599170661
399,chr4,140036121,140036122,0.23861865955679262,0.0008062846710001057,0.2719635624732367,0.00012500715629161008,0.19159814089481592,0.0001420603205020107
400,chr4,147108115,147108116,0.09334712966177751,0.1954578018129536,0.11815085443952218,0.10084556746247814,0.07779199272206859,0.1155319583074668
401,chr4,160860970,160860971,0.29242442473643665,3.5113670748524954e-05,0.24750208604222027,0.0005026908403680409,0.16911891001513557,0.0005753721620351679
402,chr4,171964526,171964527,0.32611405077375344,3.477653739121092e-06,0.27458205073349007,0.00010684112971872395,0.17643009604563237,0.00041656033771640677
403,chr4,185940923,185940924,-0.2663916686117747,0.0001736876000121983,-0.2853532578945311,5.506925614828032e-05,-0.2065427399626419,2.799678411270395e-05
404,chr4,185942474,185942475,-0.1791366575071179,0.01244705049408657,-0.16808219217561024,0.01914598160665248,-0.11029900663875014,0.023912393413055306
405,chr5,784673,784674,-0.12193655381960564,0.09031660508702703,-0.2672738382320243,0.0001649530994711713,-0.19503545800981612,0.0001965323791702657
406,chr5,1319283,1319284,0.3771448675858898,5.940513510290257e-08,0.3679488690807984,1.3048781478634085e-07,0.24558845134811888,5.14096499961776e-07
407,chr5,1887536,1887537,-0.24935753146869505,0.00045446097856163104,-0.20578997147765762,0.003993492747340836,-0.14213715071604327,0.003610340214089138
408,chr5,17218089,17218090,-0.31015291930582783,1.0773722347082233e-05,-0.32571745646820544,3.579570323892748e-06,-0.23416553529507653,2.154848865846199e-06
409,chr5,75378792,75378793,-0.24406806789420155,0.0006046530769436348,-0.2741250012213214,0.00010982256854590679,-0.19768808924566472,6.136404478880673e-05
410,chr5,75378813,75378814,-0.26481547262119304,0.00019037700723090027,-0.31529466267724887,7.537570458520194e-06,-0.2239778616207536,5.308481356136836e-06
411,chr5,87504293,87504294,0.25875799186397674,0.0002694438353293969,0.23973441257182407,0.0007605481594375465,0.15853642689430456,0.0014014414802667502
412,chr5,90143516,90143517,0.25993885899865393,0.00025196643261527624,0.222976532944744,0.001777612205643795,0.1461823298576301,0.0031572458289407627
413,chr5,100024811,100024812,0.21005587011230598,0.0032852875315497773,0.22344830874534333,0.001737046157118677,0.14683038823649458,0.002976757737974938
414,chr5,101490906,101490907,0.3384994878174421,1.3821500447496516e-06,0.3342301405952744,1.9083861849046452e-06,0.21685032168547044,9.457535305981151e-06
415,chr5,101490924,101490925,0.35648116102976823,3.3656678828032545e-07,0.351290441107213,5.106143474133024e-07,0.22988184612268536,2.8342303646663163e-06
416,chr5,108823625,108823626,0.2990991929029748,2.270959228907287e-05,0.3247386070821766,3.84341339394605e-06,0.21554347622661418,1.6375545817034946e-05
417,chr5,140683436,140683437,0.2997324882837719,2.177749185802169e-05,0.2455396799711776,0.0005588208899866625,0.16359818828402417,0.000896172952465312
418,chr5,148737968,148737969,-0.05044010621920342,0.4848933560539142,-0.19616742159187286,0.006119193073078525,-0.13908350917701345,0.006677793815289537
419,chr5,151093534,151093535,0.2942442054992128,3.121327574734946e-05,0.32415298173752516,4.009999966450424e-06,0.21708850852855446,1.1062832474100654e-05
420,chr5,167719687,167719688,-0.12796308420503064,0.0753843929813767,-0.08948723640093295,0.21466149457961606,-0.06945479753340113,0.15472635208090468
421,chr5,175080583,175080584,0.1283930356122936,0.07440046546304993,0.0838058238884165,0.2453242257676,0.06176314717425693,0.21471417726863695
422,chr5,175621277,175621278,-0.09646112419366351,0.1809004886271355,-0.26798505140913004,0.0001582116436514814,-0.1978272729686023,0.00013738665263486816
423,chr5,177398022,177398023,0.23659353007781025,0.0008958226680539296,0.2352206949840101,0.0009616265693565652,0.14813295716600786,0.0025430304929181546
424,chr6,1393272,1393273,-0.18113303857382396,0.011486810800669071,-0.1244856090521698,0.08373535331014044,-0.0858721810627016,0.07868720557849149
425,chr6,2999638,2999639,-0.2545149320442314,0.00034197966386169615,-0.3776995968095079,5.6606735764847825e-08,-0.28028939011506315,9.895750405704574e-08
426,chr6,7315483,7315484,0.06506187712586374,0.3674255709478776,0.02698864259083779,0.708741332931079,0.01168175839533876,0.8110825307357161
427,chr6,7315485,7315486,0.070095964371039,0.33144394064671323,0.04256330495348782,0.5556773717978785,0.020641699250204388,0.6725065771931535
428,chr6,7315513,7315514,0.06101176518860609,0.39805980953871717,0.04927706853606127,0.49503075374278493,0.026372717679681933,0.589880141004449
429,chr6,26521696,26521697,-0.08672045249639976,0.22923309385129634,-0.1133516904226105,0.11556156335544143,-0.08810474750300425,0.10135062305233988
430,chr6,26521718,26521719,-0.11106784236960883,0.12312883251831316,-0.10358933903096978,0.15061059097135876,-0.07905874503034316,0.13731402569205833
431,chr6,34361405,34361406,-0.031378314089315996,0.664047442709185,0.012147062901563185,0.8665031707641023,0.0001081035645373355,0.9982341510945087
432,chr6,41376672,41376673,0.2827787171513401,6.468186421275896e-05,0.2913522993937536,3.762197541951993e-05,0.1937110885535929,7.623796225971338e-05
433,chr6,41376990,41376991,0.32184764347457934,4.73491232559551e-06,0.31023503966631244,1.0712989782330908e-05,0.20007295546948015,4.485775401037337e-05
434,chr6,41651255,41651256,-0.15044632203098726,0.0362719778122251,-0.19600239723246965,0.006163140366357141,-0.13435461681554955,0.005999347901722795
435,chr6,41651261,41651262,-0.1396702219421394,0.05209591103541338,-0.1961536300073238,0.006122855128740149,-0.13602771473302863,0.00538356386523394
436,chr6,41774513,41774514,0.22525301667422953,0.0015895413348927607,0.2368747195737632,0.0008828662400559028,0.16420576729451866,0.0011293966845829537
437,chr6,78172292,78172293,-0.31492317168714734,7.736358899922633e-06,-0.34326684062494184,9.585417657262111e-07,-0.24582161637298328,5.71142190283008e-07
438,chr6,127441704,127441705,-0.21975615646883265,0.0020784094726221266,-0.21890725765258626,0.0021650661428736662,-0.15975950895416574,0.0010911600690279273
439,chr6,127441719,127441720,-0.3075695155773433,1.2859590478889496e-05,-0.35052013284083033,5.428533271264329e-07,-0.24702008458185165,5.562812939403322e-07
440,chr6,127796348,127796349,0.3111725824786612,1.0042222452278736e-05,0.317576248290046,6.418976541042288e-06,0.20801885473086645,2.5975444365376524e-05
441,chr6,132270548,132270549,0.3217835033217974,4.756761238146918e-06,0.2881275067356413,4.622235610793323e-05,0.19748900414074613,6.370492183763673e-05
442,chr6,166582855,166582856,0.05201558309457714,0.47134091264802297,0.09674895339803777,0.17959638871920047,0.06044186181043863,0.2156257520983773
443,chr6,169653419,169653420,-0.14964717813067735,0.03728625901445787,-0.1379331624290402,0.055117526386665824,-0.09773140298809896,0.046278389696337324
444,chr6,170097618,170097619,0.259911255272345,0.0002523626488076275,0.2112254811860795,0.003112044742859655,0.13584007148595797,0.006282101284085475
445,chr6,170402599,170402600,0.29962939198076405,2.1926728385689996e-05,0.27628250231918833,9.640110556140075e-05,0.18713415860177982,0.00021083489633531383
446,chr7,159931,159932,0.23768832633689183,0.0008463421095304323,0.20105700204559984,0.0049377675870881065,0.13561342634242218,0.006174072849488667
447,chr7,1198544,1198545,-0.12500185729563162,0.0824505913714133,-0.05461356768349514,0.4494526904432775,-0.03964110263049957,0.41666948747102905
448,chr7,1659251,1659252,0.28309404610983613,6.3425077318321e-05,0.279622090445757,7.861908497387235e-05,0.18080172970238098,0.00022229765160389564
449,chr7,1659255,1659256,0.29702037156932837,2.604103883570958e-05,0.28769754473279363,4.7499792065223164e-05,0.18823429166834307,0.00011860489542566756
450,chr7,1659275,1659276,0.26558543848984456,0.0001820458301617205,0.26712611733095354,0.00016638653485103936,0.1786870088350383,0.0002979783771668269
451,chr7,1707956,1707957,0.3095221318968489,1.1251218745718343e-05,0.3238569090281912,4.096811540771934e-06,0.21413265540291457,1.157961133163492e-05
452,chr7,2670029,2670030,0.3332345867771485,2.056069078149624e-06,0.3079725611385404,1.2510746262199782e-05,0.20237471060909645,3.6952844643642945e-05
453,chr7,4132220,4132221,0.2913024883926092,3.774251828605607e-05,0.3083295557157474,1.2209259833776734e-05,0.20516824638191689,3.227332084021837e-05
454,chr7,4535494,4535495,0.3748545553855734,7.24321977483916e-08,0.3536394144216299,4.232280480675034e-07,0.2323196613485579,2.3850649406150587e-06
455,chr7,6463996,6463997,0.24041797459559883,0.0007337212319344609,0.21942273540631294,0.0021120619339812436,0.14353034887586946,0.003314910655765746
456,chr7,29845979,29845980,-0.26648431277789364,0.00017275043507632124,-0.28012861563031355,7.620752023064289e-05,-0.1943877583352702,8.294081076889914e-05
457,chr7,32338219,32338220,-0.17167968593064206,0.01668544283878309,-0.18694022761982673,0.009054255620187355,-0.14049384733012005,0.0061517051597035025
458,chr7,32338227,32338228,-0.1714783946480107,0.016815461191233293,-0.17377013443101103,0.01538611728336488,-0.13043204052939109,0.010474118301895222
459,chr7,32338284,32338285,-0.1696127122241591,0.01806313662959264,-0.15630642900851183,0.029523691678155856,-0.11480996851694829,0.024172695363943543
460,chr7,32338299,32338300,-0.16101157987690048,0.024910193464367215,-0.15501581581922133,0.03090992199725245,-0.11736583801508281,0.020642679270197233
461,chr7,37531764,37531765,0.3291910492012582,2.7756025609307826e-06,0.33487746555685444,1.8178457349801135e-06,0.22213740590100126,6.42025147902973e-06
462,chr7,43485108,43485109,0.22823482214661686,0.0013706946053318543,0.20638090762341008,0.0038878110233511853,0.13057295486699466,0.007763406042679294
463,chr7,45960752,45960753,-0.15812010128549134,0.027665537911815502,-0.21477423200642318,0.002635790589775653,-0.15040097108810105,0.0022547205007606127
464,chr7,48075568,48075569,-0.19754970800153268,0.0057619364382954265,-0.17835745019728533,0.012840562250144,-0.12802453417423706,0.009117645698544535
465,chr7,49813963,49813964,-0.15391770133294363,0.03213267673426519,-0.10142633952178691,0.15936589156322958,-0.0714641141225658,0.14349138482669863
466,chr7,54732008,54732009,-0.21465531487576978,0.002650613565145082,-0.1784729189454322,0.012781568008119363,-0.1296328413475677,0.008063552643258951
467,chr7,99517369,99517370,0.042837182926618846,0.5531347173165956,-0.0705699642861296,0.32817652004172937,-0.057476506625285716,0.2803216710983968
468,chr7,100807503,100807504,-0.16857745982440528,0.01878957549107345,-0.1581839676861689,0.02760197180820338,-0.11366480854423398,0.019957035064224204
469,chr7,100807505,100807506,-0.19495160910758036,0.006449648083708229,-0.18870886190026395,0.008410184974271203,-0.13735040930124612,0.004941962278861794
470,chr7,100807512,100807513,-0.25148427450905037,0.00040446523295366706,-0.2257263411516668,0.0015527967007109957,-0.15827461325535588,0.0012209909717274224
471,chr7,100943683,100943684,0.1293530283526222,0.07224111543438962,0.05280160253394628,0.46465778308962014,0.03495905207528467,0.4752844241947435
472,chr7,101961742,101961743,0.3636843582419691,1.8641274279941326e-07,0.3492964411733349,5.981043171811901e-07,0.22545889354197954,4.07382447345023e-06
473,chr7,101961750,101961751,0.33897709577902135,1.3327555917531628e-06,0.3102615665610477,1.0693441073025774e-05,0.20214452302706157,3.65196443580697e-05
474,chr7,101961753,101961754,0.3403968541035309,1.1956744270624504e-06,0.31314909027681137,8.756230951117845e-06,0.20482033357445886,2.7798853743628667e-05
475,chr7,101961769,101961770,0.3331790056562879,2.064627184863559e-06,0.2941274252154719,3.145077500170537e-05,0.19380152661436334,7.427867378882796e-05
476,chr7,114562327,114562328,-0.2301538558931013,0.0012448162133782414,-0.24297069387363945,0.0006410623690780118,-0.18281059141291753,0.00037877467898811624
477,chr7,117513382,117513383,-0.24893351020772536,0.0004650891218016171,-0.21460790686937525,0.0026565440010809286,-0.15021971300009437,0.002200725170817494
478,chr7,127881208,127881209,0.0038055102218650673,0.9580009995542965,0.013927167262601993,0.847163590582148,0.009199158792362412,0.8507716165365324
479,chr7,130418005,130418006,-0.023648929951448093,0.7434345053442831,0.03494012586854332,0.6286255284394359,0.02248313243067726,0.6452721401635046
480,chr8,876927,876928,0.3094551402798111,1.1303091531399466e-05,0.2928647942626093,3.41297701636264e-05,0.1998918718063198,4.37180936990924e-05
481,chr8,1321546,1321547,-0.04812873733709485,0.5051491294132763,-0.026158397574254956,0.7173133834006555,-0.022256817236833815,0.6484587035712579
482,chr8,1321561,1321562,-0.014916116838633892,0.8364579113617893,0.0030544633073330317,0.9662843288544871,-0.00037882957769001753,0.9938190746372229
483,chr8,1321567,1321568,-0.03848032479338256,0.5942394830818974,-0.017697966437156813,0.8065103963973106,-0.013958827822706495,0.7752527682470146
484,chr8,1321573,1321574,-0.006248032796920727,0.9310979925222111,0.009578172760078095,0.8945497534378472,0.00027059255549286964,0.9955850388898403
485,chr8,1449132,1449133,0.36597672129137887,1.5398763244797328e-07,0.33465347724933975,1.8487011125889615e-06,0.23080140033172158,2.3481905358160255e-06
486,chr8,11537774,11537775,-0.16307038294799978,0.02309508671647947,-0.13504057107200187,0.06047003746289566,-0.08916005471722914,0.06802707904535178
487,chr8,21882587,21882588,-0.047461675383892135,0.5110761127564063,-0.00326385269638694,0.9639745630794958,-0.010156295165120491,0.8352016789011435
488,chr8,57033880,57033881,0.30432857713858263,1.6018958254166438e-05,0.3131255274549146,8.770597715591363e-06,0.2055099424510251,3.101005836610765e-05
489,chr8,59231131,59231132,0.2142111496146132,0.002706649467741693,0.25427405150775695,0.00034659749274517,0.17224957910747152,0.00043214790558790005
490,chr8,97506232,97506233,-0.2826002342935462,6.540355851649038e-05,-0.37232781830345596,8.998296494670414e-08,-0.27865919556339147,9.562570521320996e-08
491,chr8,99984702,99984703,0.1647927368215749,0.021665295720310056,0.08544629419483653,0.23617336585950566,0.04962219476309341,0.3096969457186364
492,chr8,140718876,140718877,0.31802513167040125,6.218312371396409e-06,0.29433860078904267,3.1022538214975546e-05,0.19213959890387042,8.806659618256857e-05
493,chr8,142317413,142317414,0.1589282907909872,0.026870317217131904,0.14586171422259545,0.04242207426053866,0.10092289288884271,0.03902531343431968
494,chr8,144240999,144241000,-0.002133296576501248,0.9764487564848262,0.02072983300737964,0.7741903724916763,0.01290938782188993,0.7914195387811328
495,chr8,144403236,144403237,0.3483920425552468,6.423530261439819e-07,0.31529020008016667,7.539929418518997e-06,0.20768007962481852,2.2024807797998002e-05
496,chr8,144403402,144403403,0.31271718616089916,9.023149963796624e-06,0.29773421160576674,2.4848248130345518e-05,0.2022698434350514,3.653468181614382e-05
497,chr8,144442151,144442152,0.28272901969667774,6.488206072295688e-05,0.2832176545046562,6.293870524708566e-05,0.1958358550333556,6.918686085438852e-05
498,chr8,145732225,145732226,0.3227278504982313,4.444545904147539e-06,0.34844024135466306,6.399179289203277e-07,0.23263301264737324,2.0309530579551482e-06
499,chr8,145938602,145938603,-0.10718693464512437,0.13686113517223014,-0.08033330849242021,0.26550097655237265,-0.05810144120432033,0.2346317863522387
500,chr9,14313355,14313356,-0.24380903155169437,0.0006130711102275097,-0.30449821684658085,1.5836833766549565e-05,-0.21460522327836157,1.4531193724711935e-05
501,chr9,35828828,35828829,-0.13925185554232913,0.05281079470603404,-0.22708684661843748,0.0014514582310139787,-0.17212770490705398,0.0008771882737857678
502,chr9,36819155,36819156,-0.2633824321646514,0.00020683700714063932,-0.27223053957267196,0.0001230306110451238,-0.19440351557974656,7.557321444406491e-05
503,chr9,37750633,37750634,0.27673407542382716,9.379376220601654e-05,0.24573400796995118,0.0005530146637079615,0.16098730020711513,0.0010195589036219885
504,chr9,45357084,45357085,-0.10960782995770091,0.1281640267402469,-0.13970936216685936,0.0520294429312943,-0.10306129212298179,0.051644150408897166
505,chr9,45357100,45357101,-0.12777523380314773,0.07581757691588363,-0.17493482329406934,0.014701247631372838,-0.12669859128006983,0.01576237551426516
506,chr9,66458374,66458375,-0.26858003111488327,0.00015277048797764382,-0.2933457848346944,3.308482096951723e-05,-0.2125422242374543,1.5171743783060748e-05
507,chr9,66458378,66458379,-0.2753413033628143,0.00010205525655505056,-0.3051750494338494,1.5129499082164571e-05,-0.21982478394622315,7.623127799167949e-06
508,chr9,66458382,66458383,-0.22642575226630315,0.0014999199144446408,-0.2638825720970972,0.00020094732724024145,-0.1921219209991034,9.269521124847048e-05
509,chr9,66493364,66493365,-0.20440438651252998,0.004251503978111565,-0.19495019855933685,0.006450040542329463,-0.13390206869973614,0.00664148997609131
510,chr9,66493372,66493373,-0.2234480966174749,0.001737064205758979,-0.2514292552478828,0.0004056916844681001,-0.18135348213451505,0.0002769222638825657
511,chr9,66493375,66493376,-0.23489340789881413,0.0009779564925659601,-0.23908010225703843,0.000787070716015611,-0.1707527077999042,0.0005999760737402984
512,chr9,66493388,66493389,-0.192872767110315,0.007051715278473748,-0.2728855199649158,0.00011830463859365793,-0.19516294420019223,0.00012486473418056785
513,chr9,68412612,68412613,-0.1741204813155393,0.015177231487600125,-0.1893180241431461,0.00819795536532687,-0.13215740410271754,0.006884203325166302
514,chr9,68413653,68413654,-0.2383567365951597,0.0008173820472916743,-0.20091501775304949,0.004968959177971168,-0.13865497060381649,0.005029546584805702
515,chr9,78507381,78507382,-0.14722046114895174,0.04051421247189039,-0.20949879844618455,0.003370826253073039,-0.15353003195245715,0.002703248204164529
516,chr9,79634253,79634254,-0.2597781721655292,0.00025428103464214037,-0.2547623901635679,0.0003372952546647842,-0.1834678237111068,0.0001814821841271752
517,chr9,101471890,101471891,-0.11310804869736318,0.11635112908379398,-0.05750141799132536,0.425808023736428,-0.04220991929893976,0.3874560646000954
518,chr9,101471899,101471900,-0.14172998505194412,0.04869240184918572,-0.09092688488137737,0.20734702171834768,-0.06383002540892532,0.1912485005823954
519,chr9,110250717,110250718,-0.2622941199985527,0.00022021324954641926,-0.33290778365128787,2.1068778649356668e-06,-0.2406968166462375,1.5642699606921433e-06
520,chr9,111157151,111157152,0.30383105121912013,1.6564591126765903e-05,0.28903404967614305,4.363413547669199e-05,0.20055666778491923,4.987286104782914e-05
521,chr9,116917075,116917076,-0.2266105133824265,0.0014862291605182017,-0.25392950619467114,0.00035330329149621135,-0.17902939256784775,0.00028870172071460896
522,chr9,116932649,116932650,0.3558546206725669,3.5407305051842434e-07,0.34320822274024937,9.629005399679317e-07,0.23270328918637698,1.919369565827382e-06
523,chr9,126778186,126778187,-0.10520281094066247,0.14432021863013306,-0.06582860548168236,0.36179469947438236,-0.044875002056701425,0.35837118856060934
524,chr9,127215857,127215858,-0.06028022939899992,0.4037514339046447,0.025554778753300977,0.7235679047674426,0.020410807120908748,0.6757446149176789
525,chr9,127215911,127215912,-0.2150935986566321,0.002596352983616079,-0.18250340285446412,0.010866022474407221,-0.12458081254891717,0.010844862123878552
526,chr9,127215940,127215941,-0.233612208442607,0.0010443624648345143,-0.226519657454132,0.001492947222675246,-0.15614300330073871,0.0014375747072489001
527,chr9,127268040,127268041,0.3305093153787665,2.5181101402046826e-06,0.3335808274315161,2.0035130722183113e-06,0.215834270003203,1.0229400141408284e-05
528,chr9,127615910,127615911,-0.08687400879044072,0.2284065071249538,-0.09064022627721317,0.20878896243458422,-0.0702127929550374,0.15028505823335142
529,chr9,130830247,130830248,-0.2968815467685855,2.6279196794268968e-05,-0.37874937906928635,5.165396230514765e-08,-0.2787707834473908,1.329364160878628e-07
530,chr9,132146288,132146289,-0.20887329475650715,0.0034692666971805368,-0.19842403541142398,0.005545712651807499,-0.14923864491018704,0.00367535688295564
531,chr9,132146293,132146294,-0.2094956075990522,0.0033713219517074065,-0.19485777847951638,0.006475801196422446,-0.14713456901647437,0.004243861455802513
532,chr9,132146305,132146306,-0.20484228800010995,0.0041683854850587685,-0.1972995261008758,0.005825179687098913,-0.1442424790613276,0.0048285975546276385
533,chr9,132146307,132146308,-0.21043581530867358,0.003228077186945004,-0.21580104532676775,0.0025108920997528824,-0.16233639414977022,0.0017173417641312848
534,chr9,136224459,136224460,0.31060253132776744,1.0445160515831347e-05,0.22262602403399703,0.0018083083995867673,0.1457243642824913,0.003179158046270551
535,chr9,138987804,138987805,-0.24703253262057998,0.0005156253336111761,-0.2507225181307501,0.0004217553203042082,-0.18058652414604098,0.0002309108007144113
536,chr9,139604635,139604636,0.31394424809262317,8.284281676112413e-06,0.23547200880401073,0.000949257798388222,0.15531440878885672,0.0017726063651388308
537,chrX,16737830,16737831,-0.030625429366531964,0.67163460382785,-0.004241710441835465,0.9531921358311874,-0.005940163543248114,0.9080708433508407
538,chrX,16737844,16737845,-0.03194462955940056,0.6583628026857453,-0.04205525987712764,0.5604089473572046,-0.030900880435784116,0.5501538253774141
539,chrX,16737854,16737855,-0.028218405016595054,0.6961116261302366,-0.05054498492082458,0.48398471769721463,-0.036269007570784835,0.4734389120979201
540,chrX,18372250,18372251,0.18054335657135015,0.011763414423943144,0.1999717166445153,0.00518071412685462,0.13352306704290817,0.006947288032026994
541,chrX,18372930,18372931,0.19287541118638077,0.007050918735637654,0.16502128707017708,0.02148143589427066,0.11408009147442905,0.021602600462141585
542,chrX,20009263,20009264,0.21289297054832418,0.002879331326516795,0.1765651521333047,0.01378740321142887,0.12105611960172906,0.016184095156226756
543,chrX,20286506,20286507,0.24618108024068117,0.0005398678606150795,0.21689772849461184,0.0023834479762789144,0.1382919320276979,0.004659796185854854
544,chrX,20286535,20286536,0.22205376694990828,0.0018594646079031691,0.1904739096374724,0.00780828399272524,0.11742723901755495,0.01670672114933262
545,chrX,21392230,21392231,0.19329544776854765,0.0069253935934722385,0.19005193129347595,0.007948590461401698,0.12611763418572525,0.011017961639724499
546,chrX,21392302,21392303,0.14704567762799256,0.040755512923623186,0.13773212197298518,0.05547641169934738,0.08899539989235548,0.07271875082214861
547,chrX,21392306,21392307,0.15152942960379012,0.03493460755441783,0.14074179017314475,0.05030142263853716,0.08982330738786007,0.07264116283139305
548,chrX,21392318,21392319,0.1156940795871969,0.1081822761948485,0.11048332681730598,0.12512595503688606,0.07113617336915198,0.1533659400192168
549,chrX,21392324,21392325,0.13888165254646656,0.053450144702118944,0.14792681479551942,0.03955125009551663,0.0940262790565749,0.060270212557550676
550,chrX,23352815,23352816,0.15484412661870386,0.031098443934551506,0.13696678755181516,0.056860360965752,0.08597097990460796,0.0799454330236733
551,chrX,23352820,23352821,0.11565377255360543,0.10830605002616599,0.1089972428787647,0.13031629055094684,0.07077212087238469,0.14956989559229295
552,chrX,23352830,23352831,0.1790779676590754,0.012476316375894273,0.16919566027864552,0.018352793908602748,0.11235467605054948,0.021911754224824904
553,chrX,23352850,23352851,0.14406760047524542,0.04505624248756346,0.12934506886513097,0.07225880739140542,0.08373724163491657,0.08842000421971537
554,chrX,24483046,24483047,0.19084363843475569,0.007687164372953289,0.17318676638405076,0.015739509641246912,0.11712129408109309,0.018420456099806155
555,chrX,24483077,24483078,0.20603756237540255,0.0039489031166935916,0.17581187475453375,0.014203260230751306,0.11659729762933264,0.01885343134277988
556,chrX,34675865,34675866,0.12672387999310689,0.07827934162737896,0.08480047078905614,0.23974688609754377,0.05021033733332923,0.309524716045111
557,chrX,37431388,37431389,0.16070505706161134,0.025190651518351093,0.15319345435268758,0.03296144032200907,0.09819838105959315,0.04719109022327104
558,chrX,37431394,37431395,0.1558755267497433,0.029980498263759755,0.16002883913654323,0.02581897238298975,0.10734957170278112,0.030259233545828636
559,chrX,39681495,39681496,0.1397139436688344,0.05202166720756082,0.1380036674327416,0.05499212078677801,0.08961340828447255,0.07153801112001358
560,chrX,41782267,41782268,0.23580635492807933,0.0009330290913891497,0.1889263309775201,0.008333866518871946,0.12735051863420532,0.011137185552915188
561,chrX,46772833,46772834,0.2380268936128542,0.000831557111588941,0.20304255598902415,0.004519610190729036,0.14159256064227613,0.005058539961568662
562,chrX,46772839,46772840,0.23111444460543928,0.0011858677962534375,0.20183872253735527,0.004769162199881561,0.13879717608726289,0.005947802005985973
563,chrX,46772842,46772843,0.24090636169686566,0.0007150912082071411,0.21209458027910671,0.002988712421398502,0.14882894361565677,0.0031842418139174915
564,chrX,46772853,46772854,0.2331316536894268,0.001070319800907703,0.20233582457199753,0.0046646518961722646,0.14170661517947766,0.0049101026724682785
565,chrX,46772858,46772859,0.21913933745723754,0.0021410544822716665,0.17628614116318592,0.013940174289873344,0.12122273333511376,0.015502571085888765
566,chrX,48554729,48554730,0.22695330288076243,0.0014611307195666304,0.18075176776037227,0.011664991918908157,0.1252638055767874,0.012319575797960253
567,chrX,48814608,48814609,0.2356277866156301,0.0009416645477605388,0.2112201610494689,0.0031128136860572074,0.14309668345418097,0.003949734412386861
568,chrX,49056839,49056840,0.2162955397918975,0.0024526809120046134,0.21292275119874987,0.0028753223728127083,0.14152157316033995,0.004672326882223596
569,chrX,54522214,54522215,0.177268172274251,0.013408955048399701,0.14571770976835266,0.04262862386762182,0.09568623697078116,0.05628640717244008
570,chrX,54522218,54522219,0.20533843366473156,0.004075981325697114,0.16262424367369502,0.023478439494782694,0.10990941779333897,0.02877222279700868
571,chrX,54522221,54522222,0.1484769800375348,0.03881463607730665,0.0915307816520506,0.20433280843346902,0.0600711606262853,0.2329273683204658
572,chrX,54522232,54522233,0.1801194999116895,0.011965838317736774,0.1654561135485067,0.021135354168515957,0.10856684456485817,0.028887583620830385
573,chrX,56590139,56590140,0.2539299699299565,0.00035329418557592933,0.21643435573557038,0.0024365614182184276,0.14803355957897268,0.002903388587863925
574,chrX,57936138,57936139,0.35922114970110175,2.692831992215774e-07,0.32466182176076647,3.864874624880464e-06,0.2175939535706564,9.565224101051395e-06
575,chrX,57936149,57936150,0.3183220019554898,6.0888898618975684e-06,0.267839095360975,0.00015957379273613017,0.18198812401033182,0.00022482975955234565
576,chrX,64887729,64887730,0.24211410741463796,0.0006708771727923258,0.20460272978560146,0.004213673231660961,0.14072631944309186,0.004967388163040383
577,chrX,64887739,64887740,0.2511203261731556,0.00041264236607307914,0.21812885493899725,0.002247401256360816,0.15223852808505833,0.0024364977275059966
578,chrX,64887745,64887746,0.23715119044262326,0.0008702954799551736,0.19634651439475523,0.006071816275510736,0.1373135365139202,0.00640056754352016
579,chrX,67653182,67653183,0.15396818708804091,0.032075571895729335,0.13859701243390218,0.05394607535017522,0.08644844078538297,0.08392511805749418
580,chrX,69672572,69672573,0.21682637885569606,0.0023915572258502112,0.1644238336806109,0.021964931243277783,0.10390983893813142,0.03577860957012105
